hostname,http_status,mx
kobersdorf.info,ConnectException,10 mail.kobersdorf.info.
kommaustria.at,301,0 kommaustria-at.mail.protection.outlook.com.
kuwaitembassy.at,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
landtag.steiermark.at,200,10 mail1.landtag.steiermark.at.; 10 mail2.landtag.steiermark.at.
lrh-ktn.at,307,10 mail2.lrh-ktn.at.; 0 mail.lrh-ktn.at.
lsgi.eu,403,none
me-austria.eu,ConnectException,none
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
myanmarembvienna.at,200,10 mxpool.de2.hostedoffice.ag.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,301,10 mail.gov.sk.
nds.iaea.org,200,none
noegus.at,301,10 mail1.noel.gv.at.; 10 mail2.noel.gv.at.
norway.no,301,0 mx.domeneshop.no.
nuntiatur.at,200,0 mx.mymagenta.business.
oenb.at,301,20 serv01.oenb.co.at.; 30 serv02.oenb.co.at.
oesterreich.ahk.de,302,none
oestrig.um.dk,301,none
of-kennelbach.at,301,1 smtp.google.com.
of-roethis.at,200,10 mx03.secure-mailgate.com.; 10 mx04.secure-mailgate.com.
onb.ac.at,302,0 onb-ac-at.mail.protection.outlook.com.
ooe-landtag.at,301,10 lxli01-003.ooe.gv.at.; 20 lxli01-001.ooe.gv.at.; 10 lxli01-032.ooe.gv.at.; 10 lxli01-047.ooe.gv.at.
osce.delegfrance.org,301,none
palestinemission.at,301,10 mx00.ionos.de.; 10 mx01.ionos.de.
patentamt.at,301,10 patentamt-at.mail.protection.outlook.com.
piaristen.at,200,10 mail.piaristen.at.
polnisches-institut.at,301,none
raumberg-gumpenstein.at,200,0 raumberggumpenstein-at02b.mail.protection.outlook.com.
salzburg-verkehr.at,200,0 salzburgverkehr-at02b.mail.eo.outlook.com.
senderkataster.rtr.at,200,none
sozialministerium.at,301,10 mailx21.cna.at.; 10 mailx22.cna.at.; 10 mailx23.cna.at.; 10 mailx20.cna.at.
srilankaembassy.at,302,10 mx1.bon.at.
statistik.at,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
swedenabroad.com,301,none
thaiembassy.at,200,10 mail.thaiembassy.at.
umweltbundesamt.at,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 umweltbundesamt-at.mail.protection.outlook.com.
unesco.at,301,10 clean4.emailsecurity.at.
unoosa.org,302,10 unoosa-org.mail.protection.outlook.com.
verbundlinie.at,301,5 mail.verbundlinie.at.
viena.mae.ro,503,none
vienna.embassy.mn,200,none
vienna.europarl.europa.eu,302,none
vienna.mfa.ee,200,none
vienne.mae.lu,302,none
vmobil.at,301,0 vmobil-at.mail.protection.outlook.com.
vor.at,301,0 vor-at.mail.protection.outlook.com.
vorarlberg.at,200,10 mail.cnv.at.
vvt.at,301,5 mail.vvt.at.
web.roc-taiwan.org,HttpConnectTimeoutException: HTTP connect timed out,none
weinobstklosterneuburg.at,301,none
wien-io.diplo.de,200,10 mx1.bund.de.; 10 mx2.bund.de.
wien-osze.diplo.de,200,10 mx1.bund.de.; 10 mx2.bund.de.
wien.diplo.de,200,10 mx1.bund.de.; 10 mx2.bund.de.
wien.liechtenstein.li,301,none
wko.at,HttpConnectTimeoutException: HTTP connect timed out,70 mxb-00345b01.gslb.pphosted.com.; 70 mxa-00345b01.gslb.pphosted.com.
wkv.at,302,70 mxb-00345b01.gslb.pphosted.com.; 70 mxa-00345b01.gslb.pphosted.com.
