subdomain,mx
webadmin.hospitalroosevelt.gob.gt,none
webapp.sie.gob.gt,none
webdisk.amatitlan.gob.gt,none
webdisk.caminos.gob.gt,none
webdisk.capsanpedro.gob.gt,none
webdisk.ccmaa.gob.gt,none
webdisk.cnap.gob.gt,none
webdisk.conadi.gob.gt,none
webdisk.copredeh.gob.gt,none
webdisk.cpd.gob.gt,none
webdisk.cpn.gob.gt,dig error
webdisk.deptomaritimo.gob.gt,none
webdisk.dgac.gob.gt,none
webdisk.fodes.gob.gt,none
webdisk.fondetel.gob.gt,none
webdisk.fraijanes.gob.gt,none
webdisk.fss.gob.gt,none
webdisk.gobernacionaltaverapaz.gob.gt,none
webdisk.gobernacionbajaverapaz.gob.gt,none
webdisk.gobernaciondesolola.gob.gt,none
webdisk.gobernacionjalapa.gob.gt,none
webdisk.gobernacionjutiapa.gob.gt,none
webdisk.gobernacionquiche.gob.gt,none
