hostname,score,sources,label,level,http_status,mx
mlc.edu.tw,4,wikidata,Education Department of Miaoli County Government,,HttpConnectTimeoutException: HTTP connect timed out,10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
mtc.org.tw,4,wikidata,Representative Office in Taipei for the Moscow-Taipei Coordination Commission on Economic and Cultural Cooperation,,HttpConnectTimeoutException: HTTP connect timed out,0 mtc-org-tw.mail.protection.outlook.com.
nari.org.tw,4,wikidata,National Atomic Research Institute,,HttpConnectTimeoutException: HTTP connect timed out,5 spam.nari.org.tw.; 5 spam2.nari.org.tw.; 32767 ms66847941.msv1.invalid.nari.org.tw.; 65534 inerout119.nari.org.tw.
nl.org.tw,4,wikidata,Netherlands Office Taipei,,ConnectException,none
ntpc.edu.tw,4,wikidata,"Education Department,New Taipei City Government",,ConnectException,dig error
peru.org.tw,4,wikidata,Commercial Office of Peru to Taipei,,HttpConnectTimeoutException: HTTP connect timed out,10 ntvirus.url.com.tw.; 10 ntvirus2.url.com.tw.
pkl.gov.taipei,4,wikidata,"Parks and Street Lights Office, Public Works Department, Taipei City Government",,200,none
poland.tw,4,wikidata,Polish Office in Taipei,,301,none
pwd.gov.taipei,4,wikidata,"Public Works Department, Taipei City Government",,200,none
rdec.gov.taipei,4,wikidata,"Research, Development and Evaluation Commission, Taipei City Government",,200,none
sluembassy.tw,4,wikidata,embassy of Saint Lucia in Taiwan,central,301,0 sluembassy-tw.mail.protection.outlook.com.
somaliland.tw,4,wikidata,Republic of Somaliland Representative Office in Taiwan,,200,10 mailstore1.secureserver.net.; 0 smtp.secureserver.net.
southafrica.org.tw,4,wikidata,"Liaison Office of the Republic of South Africa, Taipei",,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching southafrica.org.tw found.,none
swaziland.org.tw,4,wikidata,"Embassy of Eswatini, Taipei",central,ConnectException,none
taiwan.net.tw,4,wikidata,"Tourism Administration, MOTC",central,302,10 mail.taiwan.net.tw.
tasa.org.tw,4,wikidata,Taiwan Space Agency,,ConnectException,5 mg1.tasa.org.tw.; 5 mg2.tasa.org.tw.
tc.edu.tw,4,wikidata,"Education Bureau, Taichung City Government",,200,10 ALT3.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 20 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
tpedoit.gov.taipei,4,wikidata,"Department of Information and Tourism, Taipei City Government",,ConnectException,none
tuic.gov.taipei,4,wikidata,Taipei Urban Intelligence Center,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
water.gov.taipei,4,wikidata,Taipei Water Department,,ConnectException,10 spam.water.gov.taipei.
business-sweden.com,3,wikidata,"Swedish Trade and Invest Council, Taipei Office",,301,none
embajadahondurastw.wixsite.com,3,wikidata,"Embassy of Honduras, Taipei",central,404,none
embassyofbelizetaiwan.org,3,wikidata,"Embassy of Belize, Taipei",central,HttpTimeoutException: request timed out,1200 ghs.google.com.
icex.es,3,wikidata,Spanish Chamber of Commerce in Taiwan,,301,10 d307707.a.ess.de.barracudanetworks.com.; 10 d307707.b.ess.de.barracudanetworks.com.
kdei-taipei.org,3,wikidata,Indonesian Economic and Trade Office to Taipei,central,403,10 webserver.kdei-taipei.org.
moo-mtkk.ru,3,wikidata,Representative Office in Taipei for the Moscow-Taipei Coordination Commission on Economic and Cultural Cooperation,,200,10 mx1.beget.com.; 20 mx2.beget.com.
newtaipei.travel,3,wikidata,"Tourism and Travel Department, New Taipei City Government",,302,0 mx.sendgrid.net.
nzcio.com,3,wikidata,"New Zealand Commerce and Industry Office, Taipei",,302,50 mailq.dedicatedhosting.com.au.; 25 mail.nzcio.com.
roc-taiwan.org,3,wikidata,Taipei Representative Office in Aix,,302,none
sites.google.com,3,wikidata,"Embassy of Kiribati, Taipei",central,302,none
svgembassytw.com,3,wikidata,embassy of Saint Vincent and the Grenadines in the Republic of China (Taiwan),central,403,10 mail.svgembassytw.com.
tuvaluembassyroc.org,3,wikidata,"Embassy of Tuvalu, Taipei",central,ConnectException,none
holyrosaryprovince.org,1,wikidata;wikidata;wikidata;wikidata,Dominican Province of Our Lady of the Rosary,,301,none
taipei.diplo.de,1,wikidata;wikidata;wikidata,German Institute Taipei,,200,10 mx1.bund.de.; 10 mx2.bund.de.
