hostname,http_status,mx
canberra.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mailb.canberra.mfa.gov.hu.; 10 maila.canberra.mfa.gov.hu.
canberra.thaiembassy.org,200,none
cancerinstitute.org.au,HttpConnectTimeoutException: HTTP connect timed out,10 health-nsw-gov-au.mail.protection.outlook.com.
ccc.sa.edu.au,301,5 ccc-sa-edu-au.mail.protection.outlook.com.
cgiperth.org,301,0 _dc-mx.dc64fa61ccb9.cgiperth.org.
commbank.com.au,301,10 commbank-com-au.mail.protection.outlook.com.
crdc.com.au,200,0 crdc-com-au.mail.protection.outlook.com.
csiro.au,SSLHandshakeException: Remote host terminated the handshake,10 vic-mx.csiro.au.; 10 act-mx.csiro.au.
curtin.edu.au,301,100 mx2.hc2185-81.iphmx.com.; 100 mx1.hc2185-81.iphmx.com.
cybercollaboration.org.au,301,0 cybercollaboration-org-au.mail.protection.outlook.com.
dairyaustralia.com.au,308,10 dairyaustralia-com-au.mail.protection.outlook.com.
defencesa.com,403,10 defencesa-com.mail.protection.outlook.com.
dementiaresearch.org.au,301,10 dementiaresearch-org-au.mail.protection.outlook.com.
destinationnsw.com.au,308,10 destinationnsw.com.au.s8a1.psmtp.com.; 20 destinationnsw.com.au.s8a2.psmtp.com.; 40 destinationnsw.com.au.s8b2.psmtp.com.; 30 destinationnsw.com.au.s8b1.psmtp.com.
dmtc.com.au,301,10 dmtc-com-au.mail.protection.outlook.com.
education.wa.edu.au,301,0 education-wa-edu-au.mail.protection.outlook.com.
educationstandards.nsw.edu.au,301,none
eeas.europa.eu,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
embassyofcambodia.org.au,ConnectException,none
emblaustralia.org,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,10 mx2.email-hosting.net.au.; 20 mx3.email-hosting.net.au.; 10 mx1.email-hosting.net.au.; 30 mx4.email-hosting.net.au.
employmentplus.com.au,301,0 employmentplus-com-au.mail.protection.outlook.com.
en.sudanicanberra.com,200,none
ethiopianembassy.net,301,10 mx.stackmail.com.
faithlutheran.qld.edu.au,HttpConnectTimeoutException: HTTP connect timed out,10 mx3.netregistry.net.; 20 mx2.netregistry.net.
fijihighcommission.com.au,405,none
finlandabroad.fi,301,10 mail.valtori.fi.
forestrycorporation.com.au,301,none
forestrysa.com.au,301,10 forestrysa-com-au.mail.protection.outlook.com.
forestrytas.com.au,HttpConnectTimeoutException: HTTP connect timed out,none
frdc.com.au,301,0 frdc-com-au.mail.protection.outlook.com.
fremantleports.com.au,301,10 fremantleports-com-au.mail.protection.outlook.com.; 0 mxb-00661202.gslb.pphosted.com.; 0 mxa-00661202.gslb.pphosted.com.
g-mwater.com.au,301,10 au-smtp-inbound-1.mimecast.com.; 10 au-smtp-inbound-2.mimecast.com.
gdc.sa.edu.au,301,none
ghanahighcom.org.au,ConnectException,none
grdc.com.au,200,10 grdc-com-au.mail.protection.outlook.com.
groundwater.com.au,200,0 groundwater-com-au.mail.protection.outlook.com.
guild.org.au,301,10 guild-org-au.mail.protection.outlook.com.
hbprca.com.au,301,none
hearing.com.au,301,10 hearing-com-au.mail.protection.outlook.com.
helenacollege.wa.edu.au,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching helenacollege.wa.edu.au found.,5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
horticulture.com.au,307,20 filter2.hortic-1.mailguard.com.au.; 30 filter3.hortic-1.mailguard.com.au.; 10 filter1.hortic-1.mailguard.com.au.
jordanembassy.org.au,200,5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.
kenya.asn.au,HttpConnectTimeoutException: HTTP connect timed out,0 kenya-asn-au.mail.protection.outlook.com.
kuwaitemb-australia.com,301,none
laosembassy.net,200,0 laosembassy.net.
law.adelaide.edu.au,302,10 au-smtp-inbound-2.mimecast.com.; 10 au-smtp-inbound-1.mimecast.com.
matchworks.com.au,301,0 matchworks-com-au.mail.protection.outlook.com.
maxsolutions.com.au,301,10 au-smtp-inbound-2.mimecast.com.; 10 au-smtp-inbound-1.mimecast.com.
mcnsw.org.au,308,10 health-nsw-gov-au.mail.protection.outlook.com.
mecanberra.com.au,200,20 ghost-relay.mxroute.com.; 10 ghost.mxroute.com.
medibank.com.au,301,10 mxb-0021ed01.gslb.pphosted.com.; 10 mxa-0021ed01.gslb.pphosted.com.
melbournewater.com.au,301,0 melbournewater-com-au.mail.protection.outlook.com.
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,403,10 mailhost.mfa.gr.
minerals.org.au,200,10 minerals-org-au.mail.protection.outlook.com.
mla.com.au,301,10 mla.in.tmes-anz.trendmicro.com.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,20 smartmail2.fednet.gov.ae.; 10 smartmail1.fednet.gov.ae.
mongolianembassy.org.au,ConnectException,none
mopt.com.au,ConnectException,20 filter2.mopt-2.mailguard.com.au.; 10 filter1.mopt-2.mailguard.com.au.; 30 filter3.mopt-2.mailguard.com.au.
moroccoembassy.org.au,ConnectException,none
mossvalerfb.org.au,SSLException: (internal_error) Received fatal alert: internal_error,20 mx2.zoho.com.au.; 10 mx.zoho.com.au.; 50 mx3.zoho.com.au.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,403,10 mail.gov.sk.
nida.edu.au,301,10 au-smtp-inbound-2.mimecast.com.; 10 au-smtp-inbound-1.mimecast.com.
nigeria-can.org.au,200,5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
norway.no,301,0 mx.domeneshop.no.
nswlrs.com.au,200,10 nswlrs-com-au.mail.protection.outlook.com.
pakistan.org.au,403,0 mail.pakistan.org.au.
palestine-australia.com,HttpConnectTimeoutException: HTTP connect timed out,10 clientmail.bluepackets.com.au.
philembassy.org.au,200,10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
phrn.org.au,301,0 phrn-org-au.mail.protection.outlook.com.
pngcanberra.org,302,10 mail.pngcanberra.org.
portauthoritynsw.com.au,301,10 au-smtp-inbound-1.mimecast.com.; 10 au-smtp-inbound-2.mimecast.com.
portofmelbourne.com,403,20 mx2.hc2272-73.iphmx.com.; 10 mx1.hc2272-73.iphmx.com.
portsaustralia.com.au,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching portsaustralia.com.au found.,0 portsaustralia-com-au.mail.protection.outlook.com.
portugalperth.com,HttpTimeoutException: request timed out,30 mx4.ax.email.; 20 mx3.ax.email.; 10 mx1.ax.email.; 10 mx2.ax.email.
princeofpeace.qld.edu.au,301,5 princeofpeace-qld-edu-au.mail.protection.outlook.com.; 10 mail.princeofpeace.qld.edu.au.
publish.csiro.au,301,500 act-mx.csiro.au.; 500 vic-mx.csiro.au.
qantas.com,301,10 mxb-0032b601.gslb.pphosted.com.; 10 mxa-0032b601.gslb.pphosted.com.
qca.org.au,301,10 qca-org-au.mail.protection.outlook.com.
qcaa.qld.edu.au,404,10 au-smtp-inbound-2.mimecast.com.; 10 au-smtp-inbound-1.mimecast.com.
questacon.edu.au,301,5 sig4indcav.secureintellicentre.net.au.; 10 sig2indcav.secureintellicentre.net.au.
robertsonrfs.org.au,403,0 robertsonrfs.org.au.
roc-taiwan.org,302,none
rv.racing.com,301,none
saconsulwa.com,301,50 alt4.aspmx.l.google.com.; 30 alt2.aspmx.l.google.com.; 20 alt1.aspmx.l.google.com.; 40 alt3.aspmx.l.google.com.; 10 aspmx.l.google.com.
sahc.org.au,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching sahc.org.au found.,10 mx.mailfilter.net.au.; 0 sahc.org.au.; 20 mx2.mailfilter.net.au.
samentalhealthcommission.com.au,HttpConnectTimeoutException: HTTP connect timed out,none
sarinarusso.com,301,0 sarinarusso-com.mail.protection.outlook.com.
sawater.com.au,200,10 sawater-com-au.mail.protection.outlook.com.
sbs.com.au,301,10 sbs-com-au.mail.protection.outlook.com.
screenqueensland.com.au,200,none
sea.museum,308,5 sea-museum.mail.protection.outlook.com.
slhcaust.org,301,1 SMTP.GOOGLE.COM.
snowyhydro.com.au,301,10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
sp.mofaic.gov.ae,ConnectException,none
statetheatrecompany.com.au,200,10 statetheatrecompany-com-au.mail.protection.outlook.com.
statetransit.info,200,10 mail.statetransit.info.
suncoastcc.qld.edu.au,200,0 suncoastcc-qld-edu-au.mail.protection.outlook.com.
swedenabroad.se,301,none
sydneyairport.com.au,301,none
tafesa.edu.au,301,10 tafesa-edu-au.mail.protection.outlook.com.
tasports.com.au,200,10 tasports-com-au.mail.protection.outlook.com.
techinsa.com.au,200,0 techinsa.com.au.
tiwilandcouncil.com,301,10 tiwilandcouncil-com.mail.protection.outlook.com.
tongahighcom.com.au,200,0 tongahighcom-com-au.mail.protection.outlook.com.
tourismtasmania.com.au,301,10 tourismtasmania-com-au.mail.protection.outlook.com.
tso.com.au,301,0 tso-com-au.mail.protection.outlook.com.
ugandahighcommissionaustralia.org,301,none
urbanutilities.com.au,308,10 mxb-002fc102.gslb.pphosted.com.; 10 mxa-002fc102.gslb.pphosted.com.
uwa.edu.au,301,10 uwa-edu-au.mail.protection.outlook.com.
varta.org.au,301,none
vcaa.vic.edu.au,200,none
venuesnsw.com,307,0 venuesnsw-com.mail.protection.outlook.com.
victrack.com.au,200,10 mxb-0037be01.gslb.pphosted.com.; 10 mxa-0037be01.gslb.pphosted.com.
vietnamembassy.org.au,200,none
watercorporation.com.au,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 mxa-00861002.gslb.pphosted.com.; 10 mxb-00861002.gslb.pphosted.com.
waternsw.com.au,301,10 au-smtp-inbound-2.mimecast.com.; 10 au-smtp-inbound-1.mimecast.com.
who.int,301,10 who-int.mail.protection.outlook.com.
wineaustralia.com,301,0 au-smtp-inbound-2.mimecast.com.; 0 au-smtp-inbound-1.mimecast.com.
workingheritage.com.au,200,0 workingheritage-com-au.mail.protection.outlook.com.
yoorrookjusticecommission.org.au,301,0 yoorrookjusticecommission-org-au.mail.protection.outlook.com.
zambia.org.au,ConnectException,none
zimembassycanberra.org.au,ConnectException,none
