subdomain,parent_domain,http_status
www.kvalitasocialnychsluzieb.gov.sk,gov.sk,200
www.licencie.gov.sk,gov.sk,Could not resolve host: www.licencie.gov.sk
www.lms.vlada.gov.sk,gov.sk,Could not resolve host: www.lms.vlada.gov.sk
www.lt.justice.gov.sk,gov.sk,Could not resolve host: www.lt.justice.gov.sk
www.ludskezdroje.gov.sk,gov.sk,200
www.mail.reserves.gov.sk,gov.sk,Could not resolve host: www.mail.reserves.gov.sk
www.metais-test.finance.gov.sk,gov.sk,Could not resolve host: www.metais-test.finance.gov.sk
www.mirri.gov.sk,gov.sk,301
www.mod.gov.sk,gov.sk,SSL certificate problem: unable to get local issuer certificate
www.mps.sudnarada.gov.sk,gov.sk,Could not resolve host: www.mps.sudnarada.gov.sk
www.narodnostnemensiny.gov.sk,gov.sk,Could not resolve host: www.narodnostnemensiny.gov.sk
www.nases.gov.sk,gov.sk,200
www.nbu.gov.sk,gov.sk,200
www.nebojsa.gov.sk,gov.sk,302
www.new.skolenia.nases.gov.sk,gov.sk,Could not resolve host: www.new.skolenia.nases.gov.sk
www.nip.gov.sk,gov.sk,Could not resolve host: www.nip.gov.sk
www.nku.gov.sk,gov.sk,200
www.norwaygrants.gov.sk,gov.sk,Could not resolve host: www.norwaygrants.gov.sk
www.npdi.gov.sk,gov.sk,Could not resolve host: www.npdi.gov.sk
www.npise.gov.sk,gov.sk,200
www.nptops.gov.sk,gov.sk,SSL: no alternative certificate subject name matches target hostname 'www.nptops.gov.sk'
www.nptos.gov.sk,gov.sk,SSL: no alternative certificate subject name matches target hostname 'www.nptos.gov.sk'
www.nro.vicepremier.gov.sk,gov.sk,Could not resolve host: www.nro.vicepremier.gov.sk
www.obcan.upsvr.gov.sk,gov.sk,Could not resolve host: www.obcan.upsvr.gov.sk
www.objednavky.vlada.gov.sk,gov.sk,SSL: no alternative certificate subject name matches target hostname 'www.objednavky.vlada.gov.sk'
www.olaf.gov.sk,gov.sk,Could not resolve host: www.olaf.gov.sk
www.olaf.vlada.gov.sk,gov.sk,200
www.old.korona.gov.sk,gov.sk,SSL: no alternative certificate subject name matches target hostname 'www.old.korona.gov.sk'
www.opatrenia.korona.gov.sk,gov.sk,Could not resolve host: www.opatrenia.korona.gov.sk
www.opii.gov.sk,gov.sk,503
www.opis.gov.sk,gov.sk,Recv failure: Connexion ré-initialisée par le correspondant
www.optp.vlada.gov.sk,gov.sk,404
www.otvorenavlada.gov.sk,gov.sk,Could not resolve host: www.otvorenavlada.gov.sk
www.partnerskadohoda.gov.sk,gov.sk,200
www.podnikatel.upsvr.gov.sk,gov.sk,Could not resolve host: www.podnikatel.upsvr.gov.sk
www.predsedavlady.gov.sk,gov.sk,Could not resolve host: www.predsedavlady.gov.sk
www.predsedavladysr.gov.sk,gov.sk,Connection timed out after 3000 milliseconds
www.premier.gov.sk,gov.sk,Recv failure: Connexion ré-initialisée par le correspondant
www.premierkasr.gov.sk,gov.sk,Connection timed out after 3001 milliseconds
www.prezident.gov.sk,gov.sk,Connection timed out after 3001 milliseconds
www.radaprestatnusluzbu.vlada.gov.sk,gov.sk,Could not resolve host: www.radaprestatnusluzbu.vlada.gov.sk
www.radavladylp.gov.sk,gov.sk,Could not resolve host: www.radavladylp.gov.sk
www.rancid.gov.sk,gov.sk,Could not resolve host: www.rancid.gov.sk
www.reserves.gov.sk,gov.sk,200
www.rodinaapraca.gov.sk,gov.sk,200
