type,label,website,hostname
ministry,"Ministry of Coal","https://coal.gov.in/",coal.gov.in
ministry,"Ministry of Communications","http://dot.gov.in/",dot.gov.in
parliament,"Delhi Legislative Assembly","http://delhiassembly.nic.in/index.asp",delhiassembly.nic.in
parliament,"Greater Hyderabad Municipal Corporation","http://ghmc.gov.in",ghmc.gov.in
parliament,"Cyberabad Municipal Corporation","https://cmc.telangana.gov.in/",cmc.telangana.gov.in
parliament,"Rajkot Municipal Corporation","https://www.rmc.gov.in",rmc.gov.in
parliament,"Aurangabad (Chhatrapati Sambhajinagar) Municipal Corporation","https://chhsambhajinagarmc.org",chhsambhajinagarmc.org
parliament,"Karnataka Legislative Assembly","http://kla.kar.nic.in/assembly/assembly.htm",kla.kar.nic.in
parliament,"Nizamabad Municipal Corporation","https://nizamabadcorporation.telangana.gov.in/",nizamabadcorporation.telangana.gov.in
parliament,"Bangaon Municipality","http://www.bongaonmunicipality.org",bongaonmunicipality.org
parliament,"Nabadwip Municipality","http://nabadwipmunicipality.org",nabadwipmunicipality.org
parliament,"Thoothukudi Municipal Corporation","http://www.thoothukudicorporation.com/index.html",thoothukudicorporation.com
parliament,"Anantnag","http://anantnag.nic.in",anantnag.nic.in
parliament,"Malkajgiri Municipal Corporation","https://cmc.telangana.gov.in/",cmc.telangana.gov.in
parliament,"Haldia Municipality","http://haldiamunicipality.org",haldiamunicipality.org
parliament,"Singrauli","http://www.singrauli.nic.in",singrauli.nic.in
parliament,"Jhargram Municipality","http://www.jhargrammunicipality.org",jhargrammunicipality.org
parliament,"Thiruvananthapuram Municipal Corporation","http://www.corporationoftrivandrum.in",corporationoftrivandrum.in
parliament,"Madhupur Municipality","https://udhd.jharkhand.gov.in/ULB/Madhupur/Madhupur.aspx",udhd.jharkhand.gov.in
parliament,"Maheshtala Municipality","http://www.maheshtalamunicipality.org",maheshtalamunicipality.org
parliament,"Thrissur Municipal Corporation","http://www.corporationofthrissur.org",corporationofthrissur.org
parliament,"Jalpaiguri Municipality","https://jalpaigurimunicipality.org",jalpaigurimunicipality.org
parliament,"Manali","https://www.honeymoonpackagesmanali.in/himachal-pradesh",honeymoonpackagesmanali.in
parliament,"Jaynagar Majilpur Municipality","http://www.jaynagar-majilpur-municipality.com",jaynagar-majilpur-municipality.com
parliament,"Asansol","http://www.asansolmunicipalcorporation.com",asansolmunicipalcorporation.com
parliament,"Guwahati Municipal Corporation","http://gmcportal.in",gmcportal.in
parliament,"Rajpur Sonarpur Municipality","https://www.rajpursonarpurmunicipality.in",rajpursonarpurmunicipality.in
parliament,"Kalaburagi Mahanagara Palike","http://www.gulbargacity.mrc.gov.in//",gulbargacity.mrc.gov.in
parliament,"Kotdwar Municipal Corporation","http://www.nagarnigamkotdwar.com/",nagarnigamkotdwar.com
parliament,"Rishikesh Municipal Corporation","http://www.nagarnigamrishikesh.com/",nagarnigamrishikesh.com
parliament,"Siliguri","http://www.siligurismc.in",siligurismc.in
parliament,"Chandannagar","http://www.chandernagoremunicipalcorporation.in",chandernagoremunicipalcorporation.in
parliament,"Kanpur Municipal Corporation","http://kmc.up.nic.in/",kmc.up.nic.in
parliament,"Haryana Legislative Assembly","http://haryanaassembly.gov.in",haryanaassembly.gov.in
parliament,"Durgapur Municipal Corporation","http://durgapurmunicipalcorporation.org",durgapurmunicipalcorporation.org
parliament,"Parliament of India","https://sansad.in/poi",sansad.in
parliament,"Barasat Municipality","http://www.barasatmunicipality.org",barasatmunicipality.org
parliament,"Barrackpore Municipality","http://bkpmuty.in",bkpmuty.in
parliament,"East Delhi Municipal Corporation","http://www.mcdonline.gov.in/tri/edmc_mcdportal",mcdonline.gov.in
parliament,"Chandannagar Municipal Corporation","http://www.chandernagoremunicipalcorporation.in",chandernagoremunicipalcorporation.in
parliament,"Bidhannagar Municipal Corporation","http://www.bmcwbgov.in",bmcwbgov.in
parliament,"Junagadh Municipal Corporation","https://junagadhmunicipal.org",junagadhmunicipal.org
parliament,"Surat Municipal Corporation","https://www.suratmunicipal.gov.in",suratmunicipal.gov.in
parliament,"Vadodara Municipal Corporation","https://vmc.gov.in/",vmc.gov.in
parliament,"Ludhiana Municipal Corporation","http://mcludhiana.gov.in/",mcludhiana.gov.in
parliament,"Bhopal Municipal Corporation","http://www.bhopalmunicipal.com/index.html",bhopalmunicipal.com
parliament,"Kharagpur Municipality","https://kharagpurmunicipality.org",kharagpurmunicipality.org
parliament,"Dalkhola Municipality","http://www.dalkholamunicipality.org.in",dalkholamunicipality.org.in
parliament,"Lucknow Municipal Corporation","http://lmc.up.nic.in/",lmc.up.nic.in
parliament,"Gwalior Municipal Corporation","http://gwaliormunicipalcorporation.org/homepage.aspx",gwaliormunicipalcorporation.org
parliament,"Hubli-Dharwad Municipal Corporation","http://www.hdmc.gov.in/home",hdmc.gov.in
parliament,"Jabalpur Municipal Corporation","http://www.jmcjabalpur.org/index.php",jmcjabalpur.org
parliament,"Mangalore City Corporation","http://www.mangalorecity.gov.in/",mangalorecity.gov.in
parliament,"Patna Municipal Corporation","http://patnanagarnigam.in",patnanagarnigam.in
parliament,"South Delhi Municipal Corporation","http://www.mcdonline.gov.in/index-triple.php",mcdonline.gov.in
parliament,"Durgapur","http://durgapurmunicipalcorporation.org",durgapurmunicipalcorporation.org
parliament,"Serampore Municipality","https://seramporemunicipality.org",seramporemunicipality.org
parliament,"Hugli-Chinsurah Municipality","http://hcm.net.in",hcm.net.in
parliament,"Konnagar Municipality","http://www.konnagarmunicipality.org",konnagarmunicipality.org
parliament,"Uttarpara Kotrung Municipality","http://uttarparamunicipality.in",uttarparamunicipality.in
parliament,"North Dum Dum Municipality","https://northdumdummunicipality.org",northdumdummunicipality.org
parliament,"Bhadreswar Municipality","http://www.bhadreswarmunicipality-gov.in",bhadreswarmunicipality-gov.in
parliament,"Rishra Municipality","http://www.rishramunicipality.org",rishramunicipality.org
parliament,"Tarakeswar Municipality","http://www.tarakeswarmunicipality.in",tarakeswarmunicipality.in
parliament,"Asansol Municipal Corporation","http://www.asansolmunicipalcorporation.com",asansolmunicipalcorporation.com
parliament,"Maharashtra Legislative Assembly","http://mls.org.in/",mls.org.in
parliament,"Ambikapur","http://www.surguja.nic.in/",surguja.nic.in
parliament,"Cochin Municipal Corporation","http://cochinmunicipalcorporation.kerala.gov.in",cochinmunicipalcorporation.kerala.gov.in
parliament,"Kolkata","https://www.kmcgov.in",kmcgov.in
parliament,"Champdani Municipality","http://www.champdanymunicipality.org",champdanymunicipality.org
parliament,"Baidyabati Municipality","http://www.baidyabatimunicipality.org",baidyabatimunicipality.org
parliament,"Bansberia Municipality","http://www.bansberiamunicipality.org",bansberiamunicipality.org
parliament,"Dankuni Municipality","http://www.dankunimunicipality.com",dankunimunicipality.com
parliament,"Arambag Municipality","http://www.arambaghmunicipality.org",arambaghmunicipality.org
parliament,"Siliguri Municipal Corporation","http://www.siligurismc.in",siligurismc.in
parliament,"Bally Municipality","https://www.ballymunicipality.com",ballymunicipality.com
parliament,"Howrah Municipal Corporation","https://www.myhmc.in",myhmc.in
parliament,"Greater Visakhapatnam Municipal Corporation","https://cdma.ap.gov.in/en/about-greater-visakhapatnam-municipal-corporation",cdma.ap.gov.in
parliament,"Unnao Municipal Corporation","http://nppunnao.in/",nppunnao.in
parliament,"Bruhat Bengaluru Mahanagara Palike","https://bbmp.gov.in",bbmp.gov.in
parliament,"Bidhannagar","http://www.bmcwbgov.in",bmcwbgov.in
parliament,"Kozhikode Municipal Corporation","http://kozhikodecorporation.lsgkerala.gov.in",kozhikodecorporation.lsgkerala.gov.in
parliament,"Gandhinagar Municipal Corporation","http://gandhinagarmunicipal.com",gandhinagarmunicipal.com
parliament,"Agra Municipal Corporation","http://www.nagarnigamagra.com/index.php",nagarnigamagra.com
parliament,"Raipur Municipal Corporation","http://nagarnigamraipur.nic.in/",nagarnigamraipur.nic.in
parliament,"Jhansi Municipal Corporation","http://jnnjhansi.com/index.php",jnnjhansi.com
parliament,"Howrah","https://www.myhmc.in",myhmc.in
parliament,"Mysore City Corporation","https://mysurucitycorporation.co.in",mysurucitycorporation.co.in
parliament,"Kollam Municipal Corporation","http://www.kollamcorporation.gov.in",kollamcorporation.gov.in
parliament,"English Bazar Municipality","http://www.englishbazarmunicipality.com",englishbazarmunicipality.com
parliament,"Kannur Municipal Corporation","http://kannurcorporation.lsgkerala.gov.in",kannurcorporation.lsgkerala.gov.in
parliament,"Nagpur Municipal Corporation","http://www.nmcnagpur.gov.in/",nmcnagpur.gov.in
parliament,"Nanded-Waghala Municipal Corporation","http://www.nwcmc.gov.in",nwcmc.gov.in
parliament,"Brihanmumbai Municipal Corporation","http://www.mcgm.gov.in/",mcgm.gov.in
parliament,"Nashik Municipal Corporation","http://www.nashikcorporation.in",nashikcorporation.in
parliament,"Kolkata Municipal Corporation","https://www.kmcgov.in",kmcgov.in
parliament,"Coimbatore City Municipal Corporation","https://www.ccmc.gov.in/ccmc",ccmc.gov.in
parliament,"Bhubaneswar Municipal Corporation","http://bmc.gov.in/",bmc.gov.in
parliament,"Pune Municipal Corporation","https://www.pmc.gov.in/en?main=english",pmc.gov.in
parliament,"Pune Municipal Corporation","https://www.pmc.gov.in/mr?main=marathi",pmc.gov.in
parliament,"Baranagar Municipality","http://baranagarmunicipality.org",baranagarmunicipality.org
parliament,"Old Malda Municipality","http://www.omm.org.in",omm.org.in
parliament,"Ayodhya Municipal Corporation","https://ayodhya.nic.in",ayodhya.nic.in
parliament,"Ullal City Municipal","http://www.ullalcity.mrc.gov.in/",ullalcity.mrc.gov.in
parliament,"Municipal Corporation of Delhi","https://mcdonline.nic.in",mcdonline.nic.in
parliament,"Deoghar","https://deoghar.nic.in/",deoghar.nic.in
parliament,"Cuttack Municipal Corporation","http://www.cmccuttack.gov.in",cmccuttack.gov.in
parliament,"Buniadpur Municipality","http://www.buniadpurmunicipality.org",buniadpurmunicipality.org
constitutional_court,"Deoghar","https://deoghar.nic.in/",deoghar.nic.in
constitutional_court,"Cuttack Municipal Corporation","http://www.cmccuttack.gov.in",cmccuttack.gov.in
constitutional_court,"Buniadpur Municipality","http://www.buniadpurmunicipality.org",buniadpurmunicipality.org
constitutional_court,"Gorkhaland Territorial Administration","http://gta-darjeeling.org",gta-darjeeling.org
constitutional_court,"Greater Hyderabad Municipal Corporation","http://ghmc.gov.in",ghmc.gov.in
constitutional_court,"Rajkot Municipal Corporation","https://www.rmc.gov.in",rmc.gov.in
constitutional_court,"Aurangabad (Chhatrapati Sambhajinagar) Municipal Corporation","https://chhsambhajinagarmc.org",chhsambhajinagarmc.org
constitutional_court,"Nizamabad Municipal Corporation","https://nizamabadcorporation.telangana.gov.in/",nizamabadcorporation.telangana.gov.in
constitutional_court,"Government of Tamil Nadu","http://www.tn.gov.in/",tn.gov.in
constitutional_court,"Bangaon Municipality","http://www.bongaonmunicipality.org",bongaonmunicipality.org
constitutional_court,"Nabadwip Municipality","http://nabadwipmunicipality.org",nabadwipmunicipality.org
constitutional_court,"Thoothukudi Municipal Corporation","http://www.thoothukudicorporation.com/index.html",thoothukudicorporation.com
constitutional_court,"Anantnag","http://anantnag.nic.in",anantnag.nic.in
constitutional_court,"Haldia Municipality","http://haldiamunicipality.org",haldiamunicipality.org
constitutional_court,"Singrauli","http://www.singrauli.nic.in",singrauli.nic.in
constitutional_court,"Jhargram Municipality","http://www.jhargrammunicipality.org",jhargrammunicipality.org
constitutional_court,"Thiruvananthapuram Municipal Corporation","http://www.corporationoftrivandrum.in",corporationoftrivandrum.in
constitutional_court,"Madhupur Municipality","https://udhd.jharkhand.gov.in/ULB/Madhupur/Madhupur.aspx",udhd.jharkhand.gov.in
constitutional_court,"Maheshtala Municipality","http://www.maheshtalamunicipality.org",maheshtalamunicipality.org
constitutional_court,"Thrissur Municipal Corporation","http://www.corporationofthrissur.org",corporationofthrissur.org
constitutional_court,"Jalpaiguri Municipality","https://jalpaigurimunicipality.org",jalpaigurimunicipality.org
constitutional_court,"Manali","https://www.honeymoonpackagesmanali.in/himachal-pradesh",honeymoonpackagesmanali.in
constitutional_court,"Jaynagar Majilpur Municipality","http://www.jaynagar-majilpur-municipality.com",jaynagar-majilpur-municipality.com
constitutional_court,"Asansol","http://www.asansolmunicipalcorporation.com",asansolmunicipalcorporation.com
constitutional_court,"Guwahati Municipal Corporation","http://gmcportal.in",gmcportal.in
constitutional_court,"Rajpur Sonarpur Municipality","https://www.rajpursonarpurmunicipality.in",rajpursonarpurmunicipality.in
constitutional_court,"Kalaburagi Mahanagara Palike","http://www.gulbargacity.mrc.gov.in//",gulbargacity.mrc.gov.in
constitutional_court,"Kotdwar Municipal Corporation","http://www.nagarnigamkotdwar.com/",nagarnigamkotdwar.com
constitutional_court,"Rishikesh Municipal Corporation","http://www.nagarnigamrishikesh.com/",nagarnigamrishikesh.com
constitutional_court,"Siliguri","http://www.siligurismc.in",siligurismc.in
constitutional_court,"Chandannagar","http://www.chandernagoremunicipalcorporation.in",chandernagoremunicipalcorporation.in
constitutional_court,"Kanpur Municipal Corporation","http://kmc.up.nic.in/",kmc.up.nic.in
constitutional_court,"Durgapur Municipal Corporation","http://durgapurmunicipalcorporation.org",durgapurmunicipalcorporation.org
constitutional_court,"Barasat Municipality","http://www.barasatmunicipality.org",barasatmunicipality.org
constitutional_court,"Barrackpore Municipality","http://bkpmuty.in",bkpmuty.in
constitutional_court,"East Delhi Municipal Corporation","http://www.mcdonline.gov.in/tri/edmc_mcdportal",mcdonline.gov.in
constitutional_court,"Chandannagar Municipal Corporation","http://www.chandernagoremunicipalcorporation.in",chandernagoremunicipalcorporation.in
constitutional_court,"Bidhannagar Municipal Corporation","http://www.bmcwbgov.in",bmcwbgov.in
constitutional_court,"Junagadh Municipal Corporation","https://junagadhmunicipal.org",junagadhmunicipal.org
constitutional_court,"Surat Municipal Corporation","https://www.suratmunicipal.gov.in",suratmunicipal.gov.in
constitutional_court,"Vadodara Municipal Corporation","https://vmc.gov.in/",vmc.gov.in
constitutional_court,"Ludhiana Municipal Corporation","http://mcludhiana.gov.in/",mcludhiana.gov.in
constitutional_court,"Bhopal Municipal Corporation","http://www.bhopalmunicipal.com/index.html",bhopalmunicipal.com
constitutional_court,"Government of West Bengal","https://www.wb.gov.in/",wb.gov.in
constitutional_court,"Kharagpur Municipality","https://kharagpurmunicipality.org",kharagpurmunicipality.org
constitutional_court,"Dalkhola Municipality","http://www.dalkholamunicipality.org.in",dalkholamunicipality.org.in
constitutional_court,"Lucknow Municipal Corporation","http://lmc.up.nic.in/",lmc.up.nic.in
constitutional_court,"Gwalior Municipal Corporation","http://gwaliormunicipalcorporation.org/homepage.aspx",gwaliormunicipalcorporation.org
constitutional_court,"Hubli-Dharwad Municipal Corporation","http://www.hdmc.gov.in/home",hdmc.gov.in
constitutional_court,"Jabalpur Municipal Corporation","http://www.jmcjabalpur.org/index.php",jmcjabalpur.org
constitutional_court,"Mangalore City Corporation","http://www.mangalorecity.gov.in/",mangalorecity.gov.in
constitutional_court,"Patna Municipal Corporation","http://patnanagarnigam.in",patnanagarnigam.in
constitutional_court,"South Delhi Municipal Corporation","http://www.mcdonline.gov.in/index-triple.php",mcdonline.gov.in
constitutional_court,"Durgapur","http://durgapurmunicipalcorporation.org",durgapurmunicipalcorporation.org
constitutional_court,"Serampore Municipality","https://seramporemunicipality.org",seramporemunicipality.org
constitutional_court,"Hugli-Chinsurah Municipality","http://hcm.net.in",hcm.net.in
constitutional_court,"Konnagar Municipality","http://www.konnagarmunicipality.org",konnagarmunicipality.org
constitutional_court,"Uttarpara Kotrung Municipality","http://uttarparamunicipality.in",uttarparamunicipality.in
constitutional_court,"North Dum Dum Municipality","https://northdumdummunicipality.org",northdumdummunicipality.org
constitutional_court,"Bhadreswar Municipality","http://www.bhadreswarmunicipality-gov.in",bhadreswarmunicipality-gov.in
constitutional_court,"Rishra Municipality","http://www.rishramunicipality.org",rishramunicipality.org
constitutional_court,"Tarakeswar Municipality","http://www.tarakeswarmunicipality.in",tarakeswarmunicipality.in
constitutional_court,"Asansol Municipal Corporation","http://www.asansolmunicipalcorporation.com",asansolmunicipalcorporation.com
constitutional_court,"Ambikapur","http://www.surguja.nic.in/",surguja.nic.in
constitutional_court,"Cochin Municipal Corporation","http://cochinmunicipalcorporation.kerala.gov.in",cochinmunicipalcorporation.kerala.gov.in
constitutional_court,"Kolkata","https://www.kmcgov.in",kmcgov.in
constitutional_court,"Champdani Municipality","http://www.champdanymunicipality.org",champdanymunicipality.org
constitutional_court,"Baidyabati Municipality","http://www.baidyabatimunicipality.org",baidyabatimunicipality.org
constitutional_court,"Bansberia Municipality","http://www.bansberiamunicipality.org",bansberiamunicipality.org
constitutional_court,"Dankuni Municipality","http://www.dankunimunicipality.com",dankunimunicipality.com
constitutional_court,"Arambag Municipality","http://www.arambaghmunicipality.org",arambaghmunicipality.org
constitutional_court,"Siliguri Municipal Corporation","http://www.siligurismc.in",siligurismc.in
constitutional_court,"Bally Municipality","https://www.ballymunicipality.com",ballymunicipality.com
constitutional_court,"Howrah Municipal Corporation","https://www.myhmc.in",myhmc.in
constitutional_court,"Greater Visakhapatnam Municipal Corporation","https://cdma.ap.gov.in/en/about-greater-visakhapatnam-municipal-corporation",cdma.ap.gov.in
constitutional_court,"Unnao Municipal Corporation","http://nppunnao.in/",nppunnao.in
constitutional_court,"Bruhat Bengaluru Mahanagara Palike","https://bbmp.gov.in",bbmp.gov.in
constitutional_court,"Bidhannagar","http://www.bmcwbgov.in",bmcwbgov.in
constitutional_court,"Kishtwar","http://www.mykishtwar.com",mykishtwar.com
constitutional_court,"Kozhikode Municipal Corporation","http://kozhikodecorporation.lsgkerala.gov.in",kozhikodecorporation.lsgkerala.gov.in
constitutional_court,"Gandhinagar Municipal Corporation","http://gandhinagarmunicipal.com",gandhinagarmunicipal.com
constitutional_court,"Agra Municipal Corporation","http://www.nagarnigamagra.com/index.php",nagarnigamagra.com
constitutional_court,"Raipur Municipal Corporation","http://nagarnigamraipur.nic.in/",nagarnigamraipur.nic.in
constitutional_court,"Jhansi Municipal Corporation","http://jnnjhansi.com/index.php",jnnjhansi.com
constitutional_court,"Howrah","https://www.myhmc.in",myhmc.in
constitutional_court,"Mysore City Corporation","https://mysurucitycorporation.co.in",mysurucitycorporation.co.in
constitutional_court,"Kollam Municipal Corporation","http://www.kollamcorporation.gov.in",kollamcorporation.gov.in
constitutional_court,"Government of Telangana","https://telangana.gov.in",telangana.gov.in
constitutional_court,"English Bazar Municipality","http://www.englishbazarmunicipality.com",englishbazarmunicipality.com
constitutional_court,"Kannur Municipal Corporation","http://kannurcorporation.lsgkerala.gov.in",kannurcorporation.lsgkerala.gov.in
constitutional_court,"Nagpur Municipal Corporation","http://www.nmcnagpur.gov.in/",nmcnagpur.gov.in
constitutional_court,"Nanded-Waghala Municipal Corporation","http://www.nwcmc.gov.in",nwcmc.gov.in
constitutional_court,"Brihanmumbai Municipal Corporation","http://www.mcgm.gov.in/",mcgm.gov.in
constitutional_court,"Nashik Municipal Corporation","http://www.nashikcorporation.in",nashikcorporation.in
constitutional_court,"Football Synergy","http://www.footballsynergy.com",footballsynergy.com
constitutional_court,"Ladakh Autonomous Hill Development Council, Leh","http://leh.nic.in",leh.nic.in
constitutional_court,"Kolkata Municipal Corporation","https://www.kmcgov.in",kmcgov.in
constitutional_court,"Coimbatore City Municipal Corporation","https://www.ccmc.gov.in/ccmc",ccmc.gov.in
constitutional_court,"Bhubaneswar Municipal Corporation","http://bmc.gov.in/",bmc.gov.in
constitutional_court,"Pune Municipal Corporation","https://www.pmc.gov.in/en?main=english",pmc.gov.in
constitutional_court,"Pune Municipal Corporation","https://www.pmc.gov.in/mr?main=marathi",pmc.gov.in
constitutional_court,"Panipat Municipal Corporation","https://nagarnigampanipat.in",nagarnigampanipat.in
constitutional_court,"Baranagar Municipality","http://baranagarmunicipality.org",baranagarmunicipality.org
constitutional_court,"Old Malda Municipality","http://www.omm.org.in",omm.org.in
constitutional_court,"Ayodhya Municipal Corporation","https://ayodhya.nic.in",ayodhya.nic.in
constitutional_court,"Ullal City Municipal","http://www.ullalcity.mrc.gov.in/",ullalcity.mrc.gov.in
constitutional_court,"Municipal Corporation of Delhi","https://mcdonline.nic.in",mcdonline.nic.in
supreme_court,"Haryana Legislative Assembly","http://haryanaassembly.gov.in",haryanaassembly.gov.in
supreme_court,"Parliament of India","https://sansad.in/poi",sansad.in
supreme_court,"Delhi Legislative Assembly","http://delhiassembly.nic.in/index.asp",delhiassembly.nic.in
