hostname,score,sources,label,level
ptsnsuniversity.ac.in,7,wikidata;wikidata,Pt. Sambhunath University | Pandit Shambhu Nath Shukla Vishwavidyalaya,university
punjabiuniversity.ac.in,7,wikidata;wikidata,Punjabi University,university
rru.ac.in,7,wikidata;wikidata,Rashtriya Raksha University,university
spmvv.ac.in,7,wikidata;wikidata,Sri Padmavati Mahila Visvavidyalayam,university
srcmujhargram.ac.in,7,wikidata;wikidata,Sadhu Ramchand Murmu University | Sadhu Ramchand Murmu University of Jhargram,university
sssu.ac.in,7,wikidata;wikidata,Shree Somnath Sanskrit University,university
ssuhs.in,7,wikidata;wikidata,Srimanta Sankaradeva University of Health Sciences,university
tripurauniv.ac.in,7,wikidata;wikidata,Tripura University,university
uohyd.ac.in,7,wikidata;wikidata,University of Hyderabad,university
uuc.ac.in,7,wikidata;wikidata,Utkal University of Culture,university
vbu.ac.in,7,wikidata;wikidata,Vinoba Bhave University,university
yspuniversity.ac.in,7,wikidata;wikidata,Dr. Yashwant Singh Parmar University of Horticulture and Forestry,university
annauniv.edu,6,wikidata;wikidata,"Anna University, Chennai",university
aukota.org,6,wikidata;wikidata,"Agriculture University, Kota",university
brabu.net,6,wikidata;wikidata,B. R. Ambedkar Bihar University,university
kksanskrituni.digitaluniversity.ac,6,wikidata;wikidata,Kavikulguru Kalidas Sanskrit University,university
abvhv.edu.in,4,wikidata,Atal Bihari Vajpayee Hindi University,university
abvmuup.edu.in,4,wikidata,Atal Bihari Vajpayee Medical University,university
ahuuk.ac.in,4,wikidata,Dr Abdul Haq Urdu University,university
aknu.edu.in,4,wikidata,Adikavi Nannaya University,university
aktu.ac.in,4,wikidata,Dr. A. P. J. Abdul Kalam Technical University,university
akubihar.ac.in,4,wikidata,Aryabhatta Knowledge University,university
akuprakasam.ac.in,4,wikidata,Andhra Kesari University,university
alipurduaruniversity.ac.in,4,wikidata,Alipurduar University,university
allduniv.ac.in,4,wikidata,University of Allahabad,university
alujaipur.ac.in,4,wikidata,Dr. Bhimrao Ambedkar Law University,university
amu.ac.in,4,wikidata,Aligarh Muslim University,university
anu.ac.in,4,wikidata,Acharya Nagarjuna University,university
apupsg.ac.in,4,wikidata,Arunachal Pradesh University,university
astu.ac.in,4,wikidata,Assam Science and Technology University,university
asu.ac.in,4,wikidata,Assam Skill University,university
aud.ac.in,4,wikidata,"Dr. B. R. Ambedkar University, Delhi",university
aus.ac.in,4,wikidata,Assam University,university
awu.ac.in,4,wikidata,Assam Women's University,university
b-u.ac.in,4,wikidata,Bharathiar University,university
bamu.ac.in,4,wikidata,Dr. Babasaheb Ambedkar Marathwada University,university
bangaloreuniversity.ac.in,4,wikidata,Bangalore University,university
bankurauniv.ac.in,4,wikidata,Bankura University,university
basu.org.in,4,wikidata,Bihar Animal Sciences University,university
bbau.ac.in,4,wikidata,Babasaheb Bhimrao Ambedkar University,university
bbb.ac.in,4,wikidata,Biswa Bangla Biswabidyalay,university
bbmku.ac.in,4,wikidata,Binod Bihari Mahto Koylanchal University,university
bckv.edu.in,4,wikidata,Bidhan Chandra Krishi Viswavidyalaya,university
bdu.ac.in,4,wikidata,Bharathidasan University,university
beu-biha.ac.in,4,wikidata,Bihar Engineering University,university
bfuhs.ac.in,4,wikidata,Baba Farid University of Health Sciences,university
bhatkhandemusic.edu.in,4,wikidata,Bhatkhande Music Institute,university
bhatkhandeuniversity.ac.in,4,wikidata,Bhatkhande Music Institute,university
bhattadevuniversity.ac.in,4,wikidata,Bhattadev University,university
bhu.ac.in,4,wikidata,Banaras Hindu University,university
bilaspuruniversity.ac.in,4,wikidata,Atal Bihari Vajpayee University,university
bknmu.edu.in,4,wikidata,Bhakta Kavi Narsinh Mehta University,university
bmtu.ac.in,4,wikidata,Birsa Munda Tribal University,university
bnmu.ac.in,4,wikidata,Bhupendra Narayan Mandal University,university
bnu.ac.in,4,wikidata,Bengaluru North University,university
bodolanduniversity.ac.in,4,wikidata,Bodoland University,university
bpsmv.ac.in,4,wikidata,Bhagat Phool Singh Mahila Vishwavidyalaya,university
bpswomenuniversity.ac.in,4,wikidata,Bhagat Phool Singh Mahila Vishwavidyalaya,university
brau.edu.in,4,wikidata,"Dr. B. R. Ambedkar University, Srikakulam",university
brijuniversity.ac.in,4,wikidata,"Maharaja Surajmal Brij University, Bharatpur",university
bssrv.ac.in,4,wikidata,Birangana Sati Sadhani Rajyik Vishwavidyalaya,university
buat.edu.in,4,wikidata,Banda University of Agriculture and Technology,university
bubhopal.ac.in,4,wikidata,Barkatullah University,university
buhs.ac.in,4,wikidata,Bihar University of Health Sciences,university
bujhansi.ac.in,4,wikidata,Bundelkhand University,university
buniv.edu.in,4,wikidata,Bodoland University,university
buruniv.ac.in,4,wikidata,University of Burdwan,university
bvvjdp.ac.in,4,wikidata,Shaheed Mahendra Karma Vishwavidyalaya,university
caluniv.ac.in,4,wikidata,University of Calcutta,university
cau.ac.in,4,wikidata,Central Agricultural University,university
ccsuniversity.ac.in,4,wikidata,Chaudhary Charan Singh University,university
cdlu.ac.in,4,wikidata,Chaudhary Devi Lal University,university
cgkv.ac.in,4,wikidata,Chhattisgarh Kamdhenu Vishwavidyalaya,university
clujammu.in,4,wikidata,Cluster University of Jammu,university
cnlu.ac.in,4,wikidata,Chanakya National Law University,university
coep.org.in,4,wikidata,COEP Technological University,university
cooperativecollegejsr.ac.in,4,wikidata,Jamshedpur Women's University,university
crsu.ac.in,4,wikidata,Chaudhary Ranbir Singh University,university
csauk.ac.in,4,wikidata,Chandra Shekhar Azad University of Agriculture and Technology,university
csjmu.ac.in,4,wikidata,Chhatrapati Shahu Ji Maharaj University,university
ctuap.ac.in,4,wikidata,Central Tribal University of Andhra Pradesh,university
cuap.ac.in,4,wikidata,Central University of Andhra Pradesh,university
cug.ac.in,4,wikidata,Central University of Gujarat,university
cugujarat.ac.in,4,wikidata,Children's Research University,university
cuh.ac.in,4,wikidata,Central University of Haryana,university
cuhimachal.ac.in,4,wikidata,Central University of Himachal Pradesh,university
cuj.ac.in,4,wikidata,Central University of Jharkhand,university
cujammu.ac.in,4,wikidata,Central University of Jammu,university
cuk.ac.in,4,wikidata,Central University of Karnataka,university
cukashmir.ac.in,4,wikidata,Central University of Kashmir,university
cuo.ac.in,4,wikidata,"Central University of Orissa, Koraput",university
cup.edu.in,4,wikidata,Central University of Punjab,university
curaj.ac.in,4,wikidata,Central University of Rajasthan,university
cus.ac.in,4,wikidata,Sikkim University,university
cusat.ac.in,4,wikidata,Cochin University of Science and Technology,university
cusb.ac.in,4,wikidata,Central University of South Bihar,university
cusrinagar.edu.in,4,wikidata,Cluster University of Srinagar,university
cutn.ac.in,4,wikidata,Central University of Tamil Nadu,university
dauniv.ac.in,4,wikidata,Devi Ahilya Vishwavidyalaya,university
davangereuniversity.ac.in,4,wikidata,Davangere University,university
dbatu.ac.in,4,wikidata,Dr. Babasaheb Ambedkar Technological University,university
dbranlu.ac.in,4,wikidata,Dr. B. R. Ambedkar National Law University,university
dbrau.ac.in,4,wikidata,Dr. Bhimrao Ambedkar University,university
dcrustm.ac.in,4,wikidata,Deenbandhu Chhotu Ram University of Science and Technology,university
ddugu.ac.in,4,wikidata,Deen Dayal Upadhyay Gorakhpur University,university
ddugu.in,4,wikidata,Deen Dayal Upadhyay Gorakhpur University,university
ddumhsaucg.ac.in,4,wikidata,Ayush & Health Sciences University Chhattisgarh,university
dduniversity.ac.in,4,wikidata,Dharanidhar University,university
dhsgsu.edu.in,4,wikidata,Dr. Hari Singh Gour University,university
dhu.edu.in,4,wikidata,Darjeeling Hills University,university
dlcsupva.ac.in,4,wikidata,State University of Performing And Visual Arts,university
dmu.ac.in,4,wikidata,Dhanamanjuri University,university
doonuniversity.ac.in,4,wikidata,Doon University,university
dravidianuniversity.ac.in,4,wikidata,Dravidian University,university
drrmlims.ac.in,4,wikidata,"Dr Ram Manohar Lohia Institute of Medical Sciences, Vibhuti Khand",university
drysrhu.edu.in,4,wikidata,Dr. Y.S.R. Horticultural University,university
dsmru.up.nic.in,4,wikidata,Dr. Shakuntala Misra Rehabilitation University,university
dsnlu.ac.in,4,wikidata,Damodaram Sanjivayya National Law University,university
dspmuranchi.ac.in,4,wikidata,Dr. Shyama Prasad Mukherjee University,university
dsvckvdurg.ac.in,4,wikidata,Chhattisgarh Kamdhenu Vishwavidyalaya,university
du.ac.in,4,wikidata,University of Delhi,university
durguniversity.ac.in,4,wikidata,Hemchand Yadav Vishwavidyalaya,university
efluniversity.ac.in,4,wikidata,English and Foreign Languages University,university
fmuniversity.nic.in,4,wikidata,Fakir Mohan University,university
gadvasu.in,4,wikidata,Guru Angad Dev Veterinary and Animal Sciences University,university
gauhati.ac.in,4,wikidata,Gauhati University,university
gbpuat.ac.in,4,wikidata,G. B. Pant University of Agriculture and Technology,university
gbu.ac.in,4,wikidata,Gautam Buddha University,university
ggtu.ac.in,4,wikidata,"Govind Guru Tribal University, Banswara",university
ggu.ac.in,4,wikidata,Guru Ghasidas University,university
gjum.ac.in,4,wikidata,"Guru Jambheshwar University, Moradabad",university
gjust.ac.in,4,wikidata,Guru Jambheshwar University of Science and Technology,university
gmuniversity.ac.in,4,wikidata,Gangadhar Meher University,university
gndu.ac.in,4,wikidata,Guru Nanak Dev University,university
gsv.ac.in,4,wikidata,Gati Shakti Vishwavidyalaya,university
gtu.ac.in,4,wikidata,Gujarat Technological University,university
gujaratuniversity.ac.in,4,wikidata,Gujarat University,university
gujaratuniversity.org.in,4,wikidata,Gujarat University,university
gurugramuniversity.ac.in,4,wikidata,Gurugram University,university
guts.ac.in,4,wikidata,Gujarat University of Transplantation Sciences,university
harichandguruchanduniversity.ac.in,4,wikidata,Harichand Guruchand University,university
hau.ac.in,4,wikidata,Chaudhary Charan Singh Haryana Agricultural University,university
hau.ernet.in,4,wikidata,Chaudhary Charan Singh Haryana Agricultural University,university
haveriuniversity.ac.in,4,wikidata,Haveri University,university
hbtu.ac.in,4,wikidata,Harcourt Butler Technical University,university
hillagric.ac.in,4,wikidata,Chaudhary Sarwan Kumar Himachal Pradesh Krishi Vishvavidyalaya,university
himtu.ac.in,4,wikidata,Himachal Pradesh Technical University,university
hindiuniv.ac.in,4,wikidata,"Hindi University, Howrah",university
hju.ac.in,4,wikidata,Haridev Joshi University of Journalism and Mass Communication,university
hnbumu.ac.in,4,wikidata,Hemwati Nandan Bahuguna Uttarakhand Medical Education University,university
hnlu.ac.in,4,wikidata,Hidayatullah National Law University,university
hpuniv.ac.in,4,wikidata,Himachal Pradesh University,university
hpuniv.nic.in,4,wikidata,Himachal Pradesh University,university
hsncu.edu.in,4,wikidata,Hyderabad (SIND) National Collegiate University,university
igau.edu.in,4,wikidata,Indira Gandhi Agricultural University,university
igdtuw.ac.in,4,wikidata,Indira Gandhi Delhi Technical University for Women,university
igkv.ac.in,4,wikidata,Indira Gandhi Agricultural University,university
ignou.ac.in,4,wikidata,Indira Gandhi National Open University,university
igu.ac.in,4,wikidata,Indira Gandhi Mirpur University,university
iiit-bh.ac.in,4,wikidata,"International Institute of Information Technology, Bhubaneswar",university
iiitd.ac.in,4,wikidata,Indraprastha Institute of Information Technology Delhi,university
iiitnr.ac.in,4,wikidata,International Institute of Information Technology,university
iite.ac.in,4,wikidata,Indian Institute of Teacher Education,university
iitram.ac.in,4,wikidata,"Institute of Infrastructure, Technology, Research and Management",university
iksv.ac.in,4,wikidata,Indira Kala Sangeet University,university
imu.edu.in,4,wikidata,Indian Maritime University,university
imu.nic.in,4,wikidata,Indian Maritime University,university
ipu.ac.in,4,wikidata,Guru Gobind Singh Indraprastha University,university
islamicuniversity.edu.in,4,wikidata,Islamic University of Science & Technology,university
iust.ac.in,4,wikidata,Islamic University of Science & Technology,university
jadavpuruniversity.in,4,wikidata,Jadavpur University,university
jammuuniversity.ac.in,4,wikidata,University of Jammu,university
janapadauniversity.ac.in,4,wikidata,"Karnataka Folklore University, Haveri",university
jbu.ac.in,4,wikidata,Jagannath Barooah University,university
jcboseust.ac.in,4,wikidata,"J.C. Bose University of Science and Technology, YMCA",university
jmi.ac.in,4,wikidata,Jamia Millia Islamia,university
jnafau.ac.in,4,wikidata,Jawaharlal Nehru Architecture and Fine Arts University,university
jnkvv.nic.in,4,wikidata,Jawaharlal Nehru Agricultural University,university
jntua.ac.in,4,wikidata,"Jawaharlal Nehru Technological University, Anantapur",university
jntugv.edu.in,4,wikidata,Jawaharlal Nehru Technological University - Gurajada Vizianagaram,university
jntuh.ac.in,4,wikidata,"Jawaharlal Nehru Technological University, Hyderabad",university
jntuk.edu.in,4,wikidata,"Jawaharlal Nehru Technological University, Kakinada",university
jnvu.edu.in,4,wikidata,Jai Narain Vyas University,university
jpv.ac.in,4,wikidata,Jai Prakash Vishwavidyalaya,university
jrdu.ac.in,4,wikidata,Jagadguru Rambhadracharya Divyanga University,university
jrrsanskrituniversity.ac.in,4,wikidata,Jagadguru Ramanandacharya Rajasthan Sanskrit University,university
jrsu.in,4,wikidata,Jharkhand Raksha Shakti University,university
jutranchi.ac.in,4,wikidata,Jharkhand University of Technology,university
jwu.ac.in,4,wikidata,Jamshedpur Women's University,university
kakatiya.ac.in,4,wikidata,Kakatiya University,university
kalahandiuniversity.ac.in,4,wikidata,Maa Manikeswari University,university
kamdhenuuni.edu.in,4,wikidata,Kamdhenu University,university
kannuruniversity.ac.in,4,wikidata,Kannur University,university
kanyashreeuniversity.ac.in,4,wikidata,Kanyashree University,university
kau.in,4,wikidata,Kerala Agricultural University,university
kaushalyaskilluniversity.ac.in,4,wikidata,Kaushalya - The Skill University,university
kbvsasun.ac.in,4,wikidata,Kumar Bhaskar Varman Sanskrit and Ancient Studies University,university
keralauniversity.ac.in,4,wikidata,University of Kerala,university
klyuniv.ac.in,4,wikidata,University of Kalyani,university
kmclu.ac.in,4,wikidata,"Khwaja Moinuddin Chishti Urdu, Arabi-Farsi University, Lucknow",university
knruhs.in,4,wikidata,Kaloji Narayana Rao University of Health Sciences,university
knu.ac.in,4,wikidata,Kazi Nazrul University,university
kolhanuniversity.ac.in,4,wikidata,Kolhan University,university
krishnauniversity.ac.in,4,wikidata,Krishna University,university
kru.ac.in,4,wikidata,Krishna University,university
ksdsu.edu.in,4,wikidata,Kameshwar Singh Darbhanga Sanskrit University,university
kskvku.ac.in,4,wikidata,Krantiguru Shyamji Krishna Verma Kachchh University,university
kslu.ac.in,4,wikidata,Karnataka State Law University,university
ksrdpru.ac.in,4,wikidata,Karnataka State Rural Development and Panchayat Raj University,university
ksus.ac.in,4,wikidata,Khangchendzonga State University,university
kswu.ac.in,4,wikidata,"Karnataka State Akkamahadevi Women's University, Vijayapura",university
kswub.ac.in,4,wikidata,"Karnataka State Akkamahadevi Women's University, Vijayapura",university
ktbuniv.ac.in,4,wikidata,Krantisurya Tantya Bhil University,university
ktu.edu.in,4,wikidata,APJ Abdul Kalam Technological University,university
ktujm.ac.in,4,wikidata,Kushabhau Thakre Patrakarita Avam Jansanchar University,university
kud.ac.in,4,wikidata,Karnatak University,university
kuexam.ac.in,4,wikidata,Kumaun University,university
kufos.ac.in,4,wikidata,Kerala University of Fisheries and Ocean Studies,university
kuhs.ac.in,4,wikidata,Kerala University of Health Sciences,university
kuk.ac.in,4,wikidata,Kurukshetra University,university
kunainital.ac.in,4,wikidata,Kumaun University,university
kuu.ac.in,4,wikidata,Khallikote Unitary University,university
kuvempu.ac.in,4,wikidata,Kuvempu University,university
kvafsu.edu.in,4,wikidata,"Karnataka Veterinary, Animal and Fisheries Sciences University",university
kvafsu.kar.nic.in,4,wikidata,"Karnataka Veterinary, Animal and Fisheries Sciences University",university
kvasu.ac.in,4,wikidata,Kerala Veterinary and Animal Sciences University,university
litu.edu.in,4,wikidata,Laxminarayan Institute of Technology,university
lkouniv.ac.in,4,wikidata,University of Lucknow,university
lnmu.ac.in,4,wikidata,Lalit Narayan Mithila University,university
lnmu.in,4,wikidata,Lalit Narayan Mithila University,university
luvas.edu.in,4,wikidata,Lala Lajpat Rai University of Veterinary and Animal Sciences,university
madhabdevuniversity.ac.in,4,wikidata,Madhabdev University,university
mafsu.in,4,wikidata,Maharashtra Animal and Fishery Sciences University,university
magadhuniversity.ac.in,4,wikidata,Magadh University,university
makautwb.ac.in,4,wikidata,Maulana Abul Kalam Azad University of Technology,university
mal.uoc.ac.in,4,wikidata,University of Calicut,university
malayalamuniversity.edu.in,4,wikidata,Thunchath Ezhuthachan Malayalam University,university
mandyauniversity.ac.in,4,wikidata,Mandya University,university
mangaloreuniversity.ac.in,4,wikidata,Mangalore University,university
manipuruniv.ac.in,4,wikidata,Manipur University,university
manuu.ac.in,4,wikidata,Maulana Azad National Urdu University,university
mbbuniversity.ac.in,4,wikidata,Maharaja Bir Bikram University,university
mbm.ac.in,4,wikidata,M.B.M. University,university
mbspsu.ac.in,4,wikidata,"Maharaja Bhupinder Singh Punjab Sports University, Patiala",university
mcbu.ac.in,4,wikidata,Maharaja Chhatrasal Bundelkhand University,university
mcu.ac.in,4,wikidata,Makhanalal Chaturvedi National University of Journalism and Communication,university
mdsuajmer.ac.in,4,wikidata,Maharshi Dayanand Saraswati University,university
mdurohtak.ac.in,4,wikidata,Maharshi Dayanand University,university
mgcub.ac.in,4,wikidata,Mahatma Gandhi Central University,university
mggaugkp.ac.in,4,wikidata,Mahayogi Guru Gorakhnath AYUSH University,university
mgkvp.ac.in,4,wikidata,Mahatma Gandhi Kashi Vidyapeeth,university
mgsubikaner.ac.in,4,wikidata,Maharaja Ganga Singh University,university
mgu.ac.in,4,wikidata,"Mahatma Gandhi University, Kerala",university
mguniversity.ac.in,4,wikidata,"Mahatma Gandhi University, Nalgonda",university
mguwb.org.in,4,wikidata,"Mahatma Gandhi University, West Bengal",university
mhu.ac.in,4,wikidata,"Maharana Pratap Horticultural University, Karnal",university
mjpru.ac.in,4,wikidata,M. J. P. Rohilkhand University,university
mkbhavuni.edu.in,4,wikidata,Bhavnagar University,university
mkuniversity.ac.in,4,wikidata,Madurai Kamaraj University,university
mlsu.ac.in,4,wikidata,"Mohanlal Sukhadia University, Udaipur",university
mlu.ac.in,4,wikidata,Madhusudan Law College,university
mmhapu.ac.in,4,wikidata,Maulana Mazharul Haque Arabic and Persian University,university
mmmut.ac.in,4,wikidata,Madan Mohan Malaviya University of Technology,university
mnlua.ac.in,4,wikidata,"Maharashtra National Law University, Aurangabad",university
mnlua.in,4,wikidata,"Maharashtra National Law University, Aurangabad",university
mnlumumbai.edu.in,4,wikidata,"Maharashtra National Law University, Mumbai",university
motherteresawomenuniv.ac.in,4,wikidata,Mother Teresa Women's University,university
mpkv.ac.in,4,wikidata,Mahatma Phule Krishi Vidyapeeth,university
mpmsu.edu.in,4,wikidata,Madhya Pradesh Medical Science University,university
mpsvv.ac.in,4,wikidata,Maharshi Panini Sanskrit University,university
mpuat.ac.in,4,wikidata,Maharana Pratap University of Agriculture and Technology,university
mrsptu.ac.in,4,wikidata,Maharaja Ranjit Singh Punjab Technical University,university
msbrijuniversity.ac.in,4,wikidata,"Maharaja Surajmal Brij University, Bharatpur",university
msdsu.ac.in,4,wikidata,Maharaja Suhel Dev University,university
msduniv.ac.in,4,wikidata,Murshidabad University,university
msuniv.ac.in,4,wikidata,Manonmaniam Sundaranar University,university
msuniversity.ac.in,4,wikidata,Maa Shakumbhari University,university
mtu.ac.in,4,wikidata,Manipur Technical University,university
muc.ac.in,4,wikidata,Manipur University of Culture,university
muhs.ac.in,4,wikidata,Maharashtra University of Health Sciences,university
mungeruniversity.ac.in,4,wikidata,Munger University,university
muoc.ac.in,4,wikidata,Majuli University of Culture,university
musicuniversity.ac.in,4,wikidata,"Karnataka State Music University, Mysore",university
mvsu.ac.in,4,wikidata,"Maharishi Valmiki Sanskrit University, Kaithal",university
mzu.edu.in,4,wikidata,Mizoram University,university
nagalanduniversity.ac.in,4,wikidata,Nagaland University,university
nagauniv.org.in,4,wikidata,Nagaland University,university
nagpuruniversity.ac.in,4,wikidata,Rashtrasant Tukadoji Maharaj Nagpur University,university
nalsar.ac.in,4,wikidata,Nalsar University of Law,university
nau.in,4,wikidata,Navsari Agricultural University,university
nbu.ac.in,4,wikidata,University of North Bengal,university
nehu.ac.in,4,wikidata,North-Eastern Hill University,university
new.ggu.ac.in,4,wikidata,Guru Ghasidas University,university
ngu.ac.in,4,wikidata,Hemchandracharya North Gujarat University,university
nliu.ac.in,4,wikidata,National Law Institute University Bhopal,university
nls.ac.in,4,wikidata,National Law School of India University,university
nlu.ac.in,4,wikidata,North Lakhimpur University,university
nluassam.ac.in,4,wikidata,"National Law University and Judicial Academy, Assam",university
