hostname,http_status,mx
asambleamadrid.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,100 asambleamadrid-es.mail.protection.outlook.com.
aspb.cat,301,1 aspb-cat.mail.protection.outlook.com.
asturias.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
atc.gencat.cat,301,none
atm.cat,200,10 d309232.b.ess.de.barracudanetworks.com.; 0 d309232.a.ess.de.barracudanetworks.com.
atriga.gal,301,none
atv.gva.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
autgc.org,200,1 autgc-org.mail.protection.outlook.com.
avaluacioeducativa.gencat.cat,301,none
avl.gva.es,301,10 mxext.gva.es.
avpd.eus,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mxb-00a30b02.gslb.pphosted.com.; 10 mxa-00a30b02.gslb.pphosted.com.
avsre.gva.es,HttpConnectTimeoutException: HTTP connect timed out,none
bangladeshembassy.es,301,none
barcelona.cat,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 bcnweb11.bcn.es.
barcelona.consulate.qa,200,none
barcelona.diplo.de,301,10 mx1.bund.de.; 10 mx2.bund.de.
barcelona.europarl.europa.eu,302,none
barcelona.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 maila.barcelona.mfa.gov.hu.; 10 mailb.barcelona.mfa.gov.hu.
barcelona.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
barcelonactiva.cat,302,10 barcelonactiva-cat.mail.protection.outlook.com.
barcelone.consulfrance.org,301,none
bde.es,302,5 smtp.bde.es.
bibliotecas.csic.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
biblioteques.gencat.cat,301,none
bibliotequeslh.cat,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching bibliotequeslh.cat found.,none
biocat.cat,301,10 biocat-cat.mail.protection.outlook.com.
bioetica-andalucia.es,301,none
bnc.cat,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mx1.hc489-80.eu.iphmx.com.; 5 mx2.hc489-80.eu.iphmx.com.
bne.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx04.puc.rediris.es.; 10 mx03.puc.rediris.es.
bngipuzkoa.eus,SSLHandshakeException: (handshake_failure) received handshake warning: unrecognized_name,5 mxb-00a9a302.gslb.pphosted.com.; 5 mxa-00a9a302.gslb.pphosted.com.
boe.es,HttpConnectTimeoutException: HTTP connect timed out,10 boe-es.mail.protection.outlook.com.
bomberosdelponiente.es,301,30 mx03.hornetsecurity.com.; 40 mx04.hornetsecurity.com.; 50 mx02.spamina.com.; 20 mx02.hornetsecurity.com.; 50 mx01.spamina.com.; 10 mx01.hornetsecurity.com.
bomberoslevantealmeriense.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mxb-0077f301.gslb.pphosted.com.; 10 mxa-0077f301.gslb.pphosted.com.
cab.inta-csic.es,200,90 sagan1.cab.inta-csic.es.; 100 sagan2.cab.inta-csic.es.
cabd.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx.csic.es.
cabimer.es,200,10 mx.csic.es.
cac.cat,ConnectException,none
caib.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mxb-00a20601.gslb.pphosted.com.; 5 mxa-00a20601.gslb.pphosted.com.
camaraalbacete.org,301,10 mx.serviciodecorreo.es.
camarabadajoz.es,301,0 camarabadajoz-es.mail.protection.outlook.com.
camaraburgos.com,301,5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
camaracaceres.com,200,0 _dc-mx.c220750a2bac.camaracaceres.com.
camaracadiz.com,301,5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
camaracantabria.com,200,0 camaracantabria-com.mail.protection.outlook.com.
camaracastellon.com,301,0 camaracastellon-com.mail.protection.outlook.com.
camaracordoba.com,200,10 mx.serviciodecorreo.es.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
camaracoruna.com,301,10 camaracoruna-com.mail.protection.outlook.com.
camaracuenca.org,200,10 mx.serviciodecorreo.es.
camaradealava.com,301,10 mx.serviciodecorreo.es.
camaradealmeria.com,200,10 camaracomercio.cloudfabric.net.
camaradesegovia.es,418,10 mail.camaradesegovia.es.
camaradesevilla.com,200,10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
camaragijon.es,301,0 camaragijon-es.mail.protection.outlook.com.
camaragranada.org,301,1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
camaraleon.com,200,10 camaraleon-com.mail.protection.outlook.com.
camaralicante.com,301,0 camaralicante-com.mail.protection.outlook.com.
camaramadrid.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,100 camaramadrid-es.mail.protection.outlook.com.
camaramalaga.com,200,10 correo.camaramalaga.com.
camaranavarra.com,200,30 mx03.hornetsecurity.com.; 40 mx04.hornetsecurity.com.; 20 mx02.hornetsecurity.com.; 10 mx01.hornetsecurity.com.
camarasalamanca.com,301,10 mx00.ionos.es.; 10 mx01.ionos.es.
camarascv.org,200,10 camarascv-org.mail.protection.outlook.com.
camaravalencia.com,301,40 camaravalencia-com.mail.protection.outlook.com.; 20 d341304.b.ess.de.barracudanetworks.com.; 10 d341304.a.ess.de.barracudanetworks.com.; 30 mx.s2grupo.es.
camarazamora.com,301,10 mail.sgmweb.es.
camarazaragoza.com,301,30 alt2.aspmx.l.google.com.; 50 alt4.aspmx.l.google.com.; 10 aspmx.l.google.com.; 20 alt1.aspmx.l.google.com.; 40 alt3.aspmx.l.google.com.
cambrabcn.org,200,10 cambrabcn-org.mail.protection.outlook.com.
cambragirona.cat,301,none
cambralleida.org,301,10 smtp02.correowebseguro.com.; 10 smtp01.correowebseguro.com.
cambramanresa.cat,301,0 mail.cambramanresa.cat.
cambrapalamos.org,200,10 cambrapalamos-org.mail.protection.outlook.com.
cambrareus.org,200,1 cambrareus-org.mail.protection.outlook.com.
cambrastfeliu.com,200,10 mx.serviciodecorreo.es.
cambratarrega.org,302,0 cambratarrega-org.mail.protection.outlook.com.
cambraterrassa.org,403,20 mx2-eu.mtaroutes.com.; 30 mx3-eu.mtaroutes.com.; 40 mx4-eu.mtaroutes.com.; 10 mx1-eu.mtaroutes.com.
cambratgn.com,301,1 _dc-mx.574b6b7e4d8f.cambratgn.com.
cambratortosa.com,301,10 cambratortosa-com.mail.protection.outlook.com.
cambravalls.com,200,10 mx.serviciodecorreo.es.
cambrescat.org,200,10 cambrescat-org.mail.protection.outlook.com.
cantabria.es,301,10 cantabria-es.mail.protection.outlook.com.
capa.unizar.es,200,none
car.upm-csic.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx.csic.es.
carm.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 carm-es.mail.protection.outlook.com.
cartv.es,301,10 mx1.hc384-90.eu.iphmx.com.; 20 mx2.hc384-90.eu.iphmx.com.; 40 cartv-es.mail.protection.outlook.com.
casamerica.es,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,10 casamerica-es.mail.protection.outlook.com.
casareal.es,302,1 mxa-0085c402.gslb.pphosted.com.; 2 mxb-0085c402.gslb.pphosted.com.
castillalamancha.es,200,none
catsalut.gencat.cat,301,none
cbgp.upm.es,ConnectException,none
cbm.uam.es,301,100 mx.csic.es.
ccesv.aecid.es,200,none
ccetegucigalpa.org,301,0 mail.ccetegucigalpa.org.
ccn.cni.es,302,20 mx1.ccn-cert.es.; 10 mx2.ccn-cert.es.
ccontasgalicia.es,HttpConnectTimeoutException: HTTP connect timed out,10 ccontasgalicia-es.mail.protection.outlook.com.
ccyl.es,ConnectException,10 ccyl-es-1.fortimailcloud.com.; 20 ccyl-es-2.fortimailcloud.com.
ceapat.es,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ceapat.es found.,none
ceei.es,200,10 ceei-es.mail.protection.outlook.com.
ceei.xunta.gal,302,none
ceice.gva.es,HttpConnectTimeoutException: HTTP connect timed out,dig error
cem.es,302,10 mailin.serviciosmin.gob.es.; 10 mailin1.serviciosmin.gob.es.
centrorestauracion.carm.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
ceo.gencat.cat,301,none
cerca.cat,200,10 mx01.ionos.es.; 10 mx00.ionos.es.
cesga.es,301,10 mx03.puc.rediris.es.; 10 mx04.puc.rediris.es.
chcantabrico.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail2.correo.gob.es.; 10 mail1.correo.gob.es.
chguadalquivir.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail2.correo.gob.es.; 10 mail1.correo.gob.es.
chguadiana.es,ConnectException,10 mail1.correo.gob.es.; 10 mail2.correo.gob.es.
chj.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail2.correo.gob.es.; 10 mail1.correo.gob.es.
chminosil.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,4 chminosil-es.mail.protection.outlook.com.
chsegura.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail1.correo.gob.es.; 10 mail2.correo.gob.es.
chtajo.es,ConnectException,10 mail2.correo.gob.es.; 10 mail1.correo.gob.es.
ci2a.csic.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx.csic.es.
ciaiac.es,ConnectException,none
cial.uam-csic.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx.csic.es.
ciberseguretat.gencat.cat,301,none
cicancer.org,301,10 mx.serviciodecorreo.es.
cidem.com,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
ciemat.es,ConnectException,10 mxb-006a4e02.gslb.pphosted.com.; 10 mxa-006a4e02.gslb.pphosted.com.
cifacantabria.org,200,none
cimalsa.cat,200,10 mx.serviciodecorreo.es.
cinc.csic.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx.csic.es.
cindi.gva.es,HttpConnectTimeoutException: HTTP connect timed out,none
cisug.gal,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 cisug-gal.mail.protection.outlook.com.
cjusticia.gva.es,HttpConnectTimeoutException: HTTP connect timed out,none
cni.es,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching cni.es found.,10 mx.cni.es.
cnig.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 cnig-es.mail.protection.outlook.com.
cnmc.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 mxb-007a3601.gslb.pphosted.com.; 0 mxa-007a3601.gslb.pphosted.com.
cnmv.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 cluster5a.eu.messagelabs.com.; 10 cluster5.eu.messagelabs.com.
cocin-cartagena.es,200,10 mx.serviciodecorreo.es.
cocipa.es,200,0 cocipa.es.
cofides.es,200,1 cofides-es.mail.protection.outlook.com.
cofivacasa.com,200,0 cofivacasa-com.mail.protection.outlook.com.
comercio.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
comunidad.madrid,301,10 mx1.hc1855-42.eu.iphmx.com.; 20 mail.madrid.org.; 10 mx2.hc1855-42.eu.iphmx.com.
conca.cat,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching conca.cat found.,10 mail.nominalia.com.
consejodetransparencia.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail2.correo.gob.es.; 10 mail1.correo.gob.es.
conselldemallorca.net,HttpConnectTimeoutException: HTTP connect timed out,20 mx2.hc2636-28.eu.iphmx.com.; 10 mx1.hc2636-28.eu.iphmx.com.
consellodacultura.gal,200,10 mail.consellodacultura.gal.
conshonetiopia-madrid.org,200,0 conshonetiopia-madrid.org.
consorcidelaribera.com,200,20 fallbackmx.spamexperts.eu.; 10 mx.spamexperts.com.; 30 lastmx.spamexperts.net.
consorseguros.es,404,10 mx01.hornetsecurity.com.; 20 mx02.hornetsecurity.com.; 40 mx04.hornetsecurity.com.; 30 mx03.hornetsecurity.com.
consuladojordania.com,ConnectException,none
consuladomadagascar.org,302,10 mail.consuladomadagascar.org.
consuladopybcn.com,301,10 aspmx.l.google.com.
consum.gencat.cat,301,none
consumo.xunta.gal,301,none
cortesaragon.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,100 cortesaragon-es.mail.protection.outlook.com.; 0 mxb-009b1e01.gslb.pphosted.com.; 0 mxa-009b1e01.gslb.pphosted.com.
cortesgenerales.es,ConnectException,10 mxb-006a4e02.gslb.pphosted.com.; 10 mxa-006a4e02.gslb.pphosted.com.
cortsvalencianes.es,ConnectException,none
cpapx.xunta.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
cragenomica.es,ConnectException,10 mx04.puc.rediris.es.; 10 mx03.puc.rediris.es.
crtvg.gal,200,10 mta.crtvg.gal.
csd.es,403,none
csic.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx.csic.es.
csn.es,ConnectException,10 mxb-006a4e02.gslb.pphosted.com.; 10 mxa-006a4e02.gslb.pphosted.com.; 20 csniron1.csn.es.; 20 csniron2.csn.es.
cssolsones.com,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching cssolsones.com found.,10 mx.serviciodecorreo.es.
ctaconecta.com,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ctaconecta.com found.,none
ctas.es,200,10 ctas-es.mail.protection.outlook.com.
ctco.es,200,1 mx01.hornetsecurity.com.; 40 mx04.hornetsecurity.com.; 50 ctco-es.mail.protection.outlook.com.; 20 mx02.hornetsecurity.com.; 30 mx03.hornetsecurity.com.
cthu.es,301,10 mail.cthu.es.
ctja.es,200,10 mail.ctja.es.
cufpn.es,HttpConnectTimeoutException: HTTP connect timed out,10 mxb-00825801.gslb.pphosted.com.; 10 mxa-00825801.gslb.pphosted.com.
cultura.gencat.cat,301,none
culturadigital.blog.gencat.cat,200,none
culturanavarra.es,403,10 mx.serviciodecorreo.es.
delegaciomadrid.gencat.cat,301,none
delegacionscatalunya.gencat.cat,301,none
dgsfp.mineco.es,ConnectException,none
dgt.es,302,10 mail1.correo.gob.es.; 10 mail2.correo.gob.es.
dominicoshispania.org,301,100 correo.dominicos.org.; 105 mxbackup.mad.interhost.com.
dones.gencat.cat,301,none
dretssocials.gencat.cat,301,none
edu.xunta.gal,302,10 smtp.edu.xunta.gal.
educa.jcyl.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 educa-jcyl-es.mail.protection.outlook.com.
educacio.gencat.cat,301,none
educacion.navarra.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 aspmx3.googlemail.com.
efe.com,HttpTimeoutException: request timed out,20 alt2.aspmx.l.google.com.; 30 aspmx2.googlemail.com.; 20 alt1.aspmx.l.google.com.; 10 aspmx.l.google.com.; 30 aspmx5.googlemail.com.; 30 aspmx3.googlemail.com.; 30 aspmx4.googlemail.com.
egaz.eus,200,10 mail.egaz.eus.
ejercito.mde.es,ConnectException,none
ejercitodelaire.mde.es,ConnectException,none
ejie.euskadi.eus,ConnectException,none
electronica-submarina.com,200,0 electronicasubmarina-com02i.mail.protection.outlook.com.
elsindic.com,301,1 elsindic-com.mail.protection.outlook.com.
emad.mde.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
embajada-marruecos.es,HttpConnectTimeoutException: HTTP connect timed out,10 embajadamarruecos-es02b.mail.protection.outlook.com.
embajada-pakistan.org,200,10 alltheemails.com.
embajadacostarica.es,301,10 mail.embajadacostarica.es.
embajadadeangola.com,ConnectException,none
embajadadebolivia.es,302,0 embajadadebolivia.es.
embajadadelibia.com,302,10 mail.embajadadelibia.com.
embajadadelparaguay.es,301,10 mx.buzondecorreo.com.
embajadademali.es,301,10 mx00.ionos.es.; 10 mx01.ionos.es.
embajadadepalestina.es,301,10 mx.serviciodecorreo.es.
embajadadominicana.es,ConnectException,5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
embajadaguatemala.es,200,0 mail.embajadaguatemala.es.
embajadahondurases.com,301,none
embajadaomanspain.es,403,none
embassy.ag,200,100 us2.mx1.mailhostbox.com.; 100 us2.mx3.mailhostbox.com.; 100 us2.mx2.mailhostbox.com.
embcv.es,SSLException: (internal_error) Received fatal alert: internal_error,10 mx01.ionos.es.; 10 mx00.ionos.es.
embl.es,404,5 ironport1.embl.DE.; 5 ironport2.embl.DE.
embyemenesp.com,ConnectException,none
empleo.jcyl.es,301,none
empresa.gencat.cat,301,none
emtvalencia.es,ConnectException,10 emtvalencia-es-1.fortimailcloud.com.; 20 emtvalencia-es-2.fortimailcloud.com.
enaire.es,301,10 enaire-es.mail.protection.outlook.com.
energia.jcyl.es,301,none
enfermedades-raras.org,200,5 enfermedadesraras-org03b.mail.protection.outlook.com.
eng.isciii.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
enisa.es,ConnectException,5 enisa-es.mail.protection.outlook.com.
enresa.es,ConnectException,20 enresa-es.mail.protection.outlook.com.
enusa.es,301,10 enusa-es.mail.protection.outlook.com.
ertzaintza.eus,ConnectException,10 mezulari.seg.euskadi.eus.
es.ambafrance.org,301,none
es.chineseembassy.org,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching es.chineseembassy.org found.,none
es.mfa.lt,403,none
es.mvep.hr,ConnectException,none
esa.int,301,10 esa-int.mail.protection.outlook.com.
esan.eus,200,10 esan-eus.mail.protection.outlook.com.
escolapia.cat,200,10 aspmx.l.google.com.; 30 aspmx3.googlemail.com.; 20 alt1.aspmx.l.google.com.; 30 aspmx2.googlemail.com.; 20 alt2.aspmx.l.google.com.
escolapiosbetania.org,200,10 mail.escolapiosbetania.org.
escolapiosemaus.org,301,10 escolapiosemaus-org.mail.protection.outlook.com.
esport.gencat.cat,301,none
eu.eustat.eus,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
eurogendfor.org,301,0 eurogendfor-org.mail.protection.outlook.com.
euskadi.eus,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mxa-00a30b02.gslb.pphosted.com.; 10 mxb-00a30b02.gslb.pphosted.com.
euskalmet.euskadi.eus,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
euskaltzaindia.eus,301,1 euskaltzaindia-eus.mail.protection.outlook.com.
eve.eus,301,1 eve-eus.mail.protection.outlook.com.
exteriors.gencat.cat,301,none
extremaduratrabaja.es,HttpConnectTimeoutException: HTTP connect timed out,10 217.124.183.78.
fcsai.es,200,10 fcsai-es.mail.protection.outlook.com.
fega.es,ConnectException,10 mail1.correo.gob.es.; 10 mail2.correo.gob.es.
fgc.cat,301,10 mx2.hc1623-67.eu.iphmx.com.; 10 mx1.hc1623-67.eu.iphmx.com.
filmotecaespanola.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
finlandabroad.fi,301,10 mail.valtori.fi.
fiscal.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx2.mju.es.; 10 mx4.mju.es.; 10 mx3.mju.es.; 10 mx1.mju.es.
franciscanosconventuales.es,200,10 mx00.ionos.es.; 10 mx01.ionos.es.
frob.es,301,1 frob-es.mail.protection.outlook.com.
fundesalud.es,200,10 fundesalud-es.mail.protection.outlook.com.
gain.xunta.es,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
gambiaembassy.es,200,1 smtp.google.com.
