hostname,http_status,mx
inm.ro,200,0 mail.inm.ro.
insemex.ro,200,10 spamguard1.mxserver.ro.; 20 spamguard2.mxserver.ro.
insse.ro,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.insse.ro.; 10 mail2.insse.ro.
instytutpolski.pl,IOException: Received RST_STREAM: Internal error,10 mx1.instytutpolski.pl.
integritate.eu,200,10 mail.integritate.eu.
ispaim.mapn.ro,410,none
jandarmeriaromana.eu,200,none
just.ro,200,10 mail.just.ro.
kazembro.kz,403,none
kolozsvar.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mailb.kolozsvar.mfa.gov.hu.; 10 maila.kolozsvar.mfa.gov.hu.
madr.ro,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
mae.ro,503,10 mx2.mae.ro.; 10 mx1.mae.ro.
mai-dga.ro,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching mai-dga.ro found.,10 mai.gov.ro.
mapn.ro,410,10 esa1.mapn.ro.; 10 esa2.mapn.ro.
mcsi.ro,ConnectException,none
mdlpa.ro,HttpConnectTimeoutException: HTTP connect timed out,10 accounts.mdlpa.ro.; 10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
meteoromania.ro,301,5 gwmail.meteoromania.ro.
mfa.gr,403,10 mailhost.mfa.gr.
mmanpis.ro,503,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
mmediu.ro,200,10 mx2.stsmail.ro.; 10 mx1.stsmail.ro.
mmuncii.ro,503,10 mail1.mmuncii.ro.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mpublic.ro,503,10 mail.mpublic.ro.
ms.ro,302,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,301,10 mail.gov.sk.
norway.no,301,0 mx.domeneshop.no.
onpcsb.ro,200,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
onrc.ro,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 omail.onrc.ro.
parlament.ro,HttpConnectTimeoutException: HTTP connect timed out,none
patrimoniu.ro,200,10 mail.patrimoniu.ro.
politiadefrontiera.ro,301,none
politiaromana.ro,200,10 mail.politiaromana.ro.
raan.ro,ConnectException,10 mail.raan.ro.
ratph.ro,200,0 mail.ratph.ro.
returosgr.ro,200,0 returosgr-ro.mail.protection.outlook.com.
ro-alert.ro,503,none
ro.ambafrance.org,301,none
ro.mfa.lt,403,none
romania.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
romania.representation.ec.europa.eu,302,none
romaniafilm.ro,301,0 romaniafilm.ro.
romatsa.ro,200,60 mx6.romatsa.ro.; 50 mx5.romatsa.ro.
rosa.ro,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mx.rosa.ro.
rowater.ro,200,0 rowater-ro.mail.protection.outlook.com.
rumaenien.diplo.de,200,none
rumaenien.um.dk,301,none
scdpbaneasa.ro,200,0 scdpbaneasa.ro.
scj.ro,404,10 mx1.stsmail.ro.; 10 mx2.stsmail.ro.
senat.ro,301,10 senatmail.senat.ro.
sie.ro,404,10 edge2.sie.ro.
spp.ro,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.spp.ro.
sri.ro,200,10 mxb.sri.ro.; 5 mxa.sri.ro.
sts.ro,503,5 mail.sts.ro.
sudanembassy.ro,403,none
swedenabroad.se,301,none
syrianembassy.ro,302,none
temeswar.diplo.de,301,10 mx1.bund.de.; 10 mx2.bund.de.
tpbi.ro,200,20 mail.tpbi.ro.; 50 mx2.tpbi.ro.
uefiscsu.ro,403,none
uptalen.com,301,20 mx2.zoho.eu.; 10 mx.zoho.eu.; 50 mx3.zoho.eu.
