type,label,website,hostname
ministry,Secretariat of Tourism,http://www.sectur.gob.mx/,sectur.gob.mx
ministry,Q24960577,http://www.conavi.gob.mx,conavi.gob.mx
ministry,General Prosecutor of the Republic,https://www.fgr.org.mx/,fgr.org.mx
ministry,General Prosecutor of the Republic,https://www.gob.mx/fgr,gob.mx
ministry,Secretaría de Seguridad y Protección Ciudadana,http://www.gob.mx/sspc,gob.mx
ministry,Q16579271,https://www.issemym.gob.mx,issemym.gob.mx
ministry,Secretariat of Environment and Natural Resources,https://www.gob.mx/semarnat,gob.mx
parliament,Congress of Veracruz,https://www.legisver.gob.mx/,legisver.gob.mx
parliament,Town Hall of Guadalajara,https://guadalajara.gob.mx/regidores,guadalajara.gob.mx
parliament,Town Hall of Tijuana,http://www.tijuana.gob.mx/dependencias/cabildo/,tijuana.gob.mx
parliament,Congress of Durango,http://congresodurango.gob.mx,congresodurango.gob.mx
parliament,Town Hall of Ecatepec,http://ecatepec.gob.mx/sala-de-regidores/,ecatepec.gob.mx
parliament,Town Hall of Puebla,http://pueblacapital.gob.mx/ayuntamiento/regidores,pueblacapital.gob.mx
parliament,Town Hall of Ciudad Juarez,http://juarez.gob.mx/dependencia/20/secretaria-del-ayuntamiento/,juarez.gob.mx
parliament,Town Hall of the City of Nezahualcóyotl,http://neza.gob.mx/,neza.gob.mx
parliament,Town Hall of Monterrey,http://www.monterrey.gob.mx/oficial/secretaria.asp?idSecretaria=1,monterrey.gob.mx
parliament,Town Hall of Zapopan,https://www.zapopan.gob.mx/ayuntamiento-abierto/,zapopan.gob.mx
parliament,Congress of Guanajuato,http://www.congresogto.gob.mx,congresogto.gob.mx
parliament,Congress of Michoacan,http://www.congresomich.gob.mx,congresomich.gob.mx
parliament,Congress of Yucatán,http://www.congresoyucatan.gob.mx/,congresoyucatan.gob.mx
parliament,Congress of Coahuila,https://congresocoahuila.gob.mx/portal/,congresocoahuila.gob.mx
parliament,Congress of Mexico City,https://congresocdmx.gob.mx/,congresocdmx.gob.mx
constitutional_court,Jesuit Province of Mexico,https://jesuitasmexico.org/,jesuitasmexico.org
constitutional_court,Piarist province of Mexico,http://www.escolapiosmexico.org,escolapiosmexico.org
constitutional_court,governor and cabinet of Ciudad de México,https://www.jefaturadegobierno.cdmx.gob.mx/,jefaturadegobierno.cdmx.gob.mx
constitutional_court,Guanajuato government,https://www.guanajuato.gob.mx/,guanajuato.gob.mx
constitutional_court,Q25408184,https://sites.google.com/site/provinciafranciscanamichoacan/,sites.google.com
constitutional_court,Gobierno del Estado de San Luis Potosí,https://slp.gob.mx/,slp.gob.mx
supreme_court,Congress of Veracruz,https://www.legisver.gob.mx/,legisver.gob.mx
supreme_court,Town Hall of Guadalajara,https://guadalajara.gob.mx/regidores,guadalajara.gob.mx
supreme_court,Town Hall of Tijuana,http://www.tijuana.gob.mx/dependencias/cabildo/,tijuana.gob.mx
supreme_court,Congress of Durango,http://congresodurango.gob.mx,congresodurango.gob.mx
supreme_court,Town Hall of Ecatepec,http://ecatepec.gob.mx/sala-de-regidores/,ecatepec.gob.mx
supreme_court,Town Hall of Puebla,http://pueblacapital.gob.mx/ayuntamiento/regidores,pueblacapital.gob.mx
supreme_court,Town Hall of Ciudad Juarez,http://juarez.gob.mx/dependencia/20/secretaria-del-ayuntamiento/,juarez.gob.mx
supreme_court,Town Hall of the City of Nezahualcóyotl,http://neza.gob.mx/,neza.gob.mx
supreme_court,Town Hall of Monterrey,http://www.monterrey.gob.mx/oficial/secretaria.asp?idSecretaria=1,monterrey.gob.mx
supreme_court,Town Hall of Zapopan,https://www.zapopan.gob.mx/ayuntamiento-abierto/,zapopan.gob.mx
supreme_court,Congress of Guanajuato,http://www.congresogto.gob.mx,congresogto.gob.mx
supreme_court,Congress of Michoacan,http://www.congresomich.gob.mx,congresomich.gob.mx
supreme_court,Congress of Yucatán,http://www.congresoyucatan.gob.mx/,congresoyucatan.gob.mx
supreme_court,Congress of Coahuila,https://congresocoahuila.gob.mx/portal/,congresocoahuila.gob.mx
supreme_court,Congress of Mexico City,https://congresocdmx.gob.mx/,congresocdmx.gob.mx
