hostname,http_status,mx
mohesr.gov.ae,301,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
moi.gov.ae,302,10 smtp2.moi.gov.ae.; 10 smtp1.moi.gov.ae.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,301,10 mail.gov.sk.
nla.ae,301,0 nla-ae.mail.protection.outlook.com.
nma.gov.ae,302,20 nma-gov-ae.mail.protection.outlook.com.; 0 wam.in.tmes.trendmicro.eu.
norway.no,301,0 mx.domeneshop.no.
nrf.ae,HttpConnectTimeoutException: HTTP connect timed out,none
pakistanconsulate.ae,ConnectException,none
pakistanembassyuae.org,403,10 ASPMX.L.GOOGLE.COM.; 20 ALT1.ASPMX.L.GOOGLE.COM.; 50 ASPMX3.GOOGLEMAIL.COM.; 40 ASPMX2.GOOGLEMAIL.COM.; 30 ALT2.ASPMX.L.GOOGLE.COM.
qcc.gov.ae,200,10 seg.in.tmes-uae.trendmicro.com.; 5 qcc-gov-ae.mail.protection.outlook.com.
roc-taiwan.org,302,none
rta.ae,200,20 mail3.rta.ae.; 10 mail2.rta.ae.; 20 mail4.rta.ae.; 10 mail1.rta.ae.
saa.shj.ae,302,10 smtp.shj.ae.
sca.gov.ae,301,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
scad.gov.ae,HttpConnectTimeoutException: HTTP connect timed out,0 scad-gov-ae.mail.protection.outlook.com.; 20 mail2.scad.gov.ae.; 10 seg.in.tmes-uae.trendmicro.com.; 20 mail1.scad.gov.ae.
sdc.gov.ae,302,10 mx2-eu1.ppe-hosted.com.; 10 mx1-eu1.ppe-hosted.com.
space.gov.ae,302,10 mx1-us1.ppe-hosted.com.; 10 mx2-us1.ppe-hosted.com.
swedenabroad.se,301,none
uae.diplo.de,200,none
uae.mfa.lt,403,none
uae.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
uaecma.gov.ae,302,0 uaecma-gov-ae.mail.protection.outlook.com.
vae.ahk.de,302,none
vnembassy-abudhabi.mofa.gov.v,ConnectException,none
wam.ae,301,5 wam-ae.mail.protection.outlook.com.; 50 smartmail2.fednet.gov.ae.; 40 mail2.emirates.net.ae.; 0 wam.in.tmes.trendmicro.eu.; 10 smartmail1.fednet.gov.ae.
zho.ae,HttpConnectTimeoutException: HTTP connect timed out,0 zho-ae.mail.protection.outlook.com.
