domain,label,level,name
gov.uk,kingslangley-pc,local,
gov.uk,kingsleyparish,local,
gov.uk,kingsleyparishcouncil,local,
gov.uk,kingsnewnhamparishmeeting,local,
gov.uk,kingsnorthparishcouncil,local,Kingsnorth Parish Council
gov.uk,kingssomborne-pc,local,
gov.uk,kingsstanleyparishcouncil,local,
gov.uk,kingssutton-pc,local,
gov.uk,kingsthorpe-pc,local,
gov.uk,kingston,local,Kingston upon Thames London Borough Council
gov.uk,kingston-pc,local,
gov.uk,kingston-wsx-pc,local,
gov.uk,kingstoneandthruxtongroup-pc,local,
gov.uk,kingstonkent-pc,local,
gov.uk,kingstonparishcouncil,local,
gov.uk,kingstonseymourparish,local,
gov.uk,kingswearparishcouncil,local,
gov.uk,kingswood-tc,local,
gov.uk,kingswoodparishcouncil,local,
gov.uk,kingsworthy-pc,local,
gov.uk,kingtonlangley-pc,local,
gov.uk,kingtonstmichaelparishcouncil,local,
gov.uk,kingtontowncouncil,local,Kington Town Council
gov.uk,kingwestonparishmeeting,local,
gov.uk,kinletparishcouncil,local,
gov.uk,kinnerleyparishcouncil,local,
gov.uk,kinnersleygroup-pc,local,
gov.uk,kinoultonparishcouncil,local,
gov.uk,kinrosscommunitycouncil,local,
gov.uk,kinver-pc,local,
gov.uk,kinwartonparishcouncil,local,
gov.uk,kiplinparish,local,
gov.uk,kippax-pc,local,
gov.uk,kirbybedon-pc,local,
gov.uk,kirbybellarsparishcouncil,local,
gov.uk,kirbyhillanddistrict-pc,local,
gov.uk,kirbymisperton-pc,local,
gov.uk,kirbymuxloe-pc,local,
gov.uk,kirbywiskeparishcouncil,local,
gov.uk,kirdford-pc,local,
gov.uk,kirkandrewsonesk-pc,local,
gov.uk,kirkbamptonparishcouncil,local,
gov.uk,kirkbrideparishcouncil,local,
gov.uk,kirkburnparishcouncil,local,
gov.uk,kirkburtonparishcouncil,local,
gov.uk,kirkbylathorpe-pc,local,
gov.uk,kirkbymoorsidetowncouncil,local,Kirkbymoorside Town Council
gov.uk,kirkdeightonparishcouncil,local,
gov.uk,kirkella-westella-pc,local,
gov.uk,kirkhammerton-pc,local,
gov.uk,kirkhamtowncouncil,local,
gov.uk,kirkiretonparishcouncil,local,
gov.uk,kirklangleyparishcouncil,local,
gov.uk,kirklees,local,Kirklees Metropolitan Borough Council
gov.uk,kirklingtonparishcouncil,local,
gov.uk,kirklintonparishcouncil,local,
gov.uk,kirknewtonparishcouncil,local,
gov.uk,kirkoswald-pc,local,
gov.uk,kirksmeatonparishcouncil,local,
gov.uk,kirkwhelpington-pc,local,
gov.uk,kirmington-croxton-parishcouncil,local,
gov.uk,kirtoninlindseytowncouncil,local,Kirton in Lindsey Town Council
gov.uk,kirtonparishcouncil,local,
gov.uk,kislingburyparishcouncil,local,
gov.uk,kmld-pc,local,
gov.uk,kmps-pc,local,
gov.uk,knaithparishcouncil,local,
gov.uk,knaresboroughtowncouncil,local,Knaresborough Town Council
gov.uk,knarsdalewithkirkhaugh-pc,local,
gov.uk,knaytoncumbrawithparishcouncil,local,
gov.uk,knebworthparishcouncil,local,
gov.uk,knightonontemepc,local,
gov.uk,knightsford-pc,local,
gov.uk,kniveton-pc,local,
gov.uk,knockholtparishcouncil,local,
gov.uk,knockin-pc,local,
gov.uk,knossingtonandcoldoverton-pc,local,
gov.uk,knottingandsouldrop-pc,local,
gov.uk,knowltonparishcouncil,local,
gov.uk,knowsley,local,Knowsley Metropolitan Borough Council
gov.uk,knowsleytowncouncil,local,Knowsley
gov.uk,knowstoneparishcouncil,local,
gov.uk,knutsfordtowncouncil,local,Knutsford Town Council
gov.uk,kob-pc,local,
gov.uk,kyloeparish,local,
gov.uk,lacebyvillagecouncil,local,
gov.uk,lachdennisandlostockgreenparish,local,
gov.uk,lackfordparishcouncil,local,
gov.uk,lacockparishcouncil,local,
gov.uk,ladbroke-pc,local,
gov.uk,ladockparishcouncil,local,
gov.uk,lake-district,local,
gov.uk,lakedistrict,local,Lake District National Park Authority
gov.uk,lakenheathparishcouncil,local,
gov.uk,lakeparishcouncil,local,
gov.uk,lakesparish,local,
gov.uk,lalestoncommunitycouncil,local,Laleston
gov.uk,lambeth,local,Lambeth London Borough Council
gov.uk,lambourn-pc,local,
gov.uk,lambourneparishcouncil,local,
gov.uk,lamertonparishcouncil,local,
gov.uk,lamesleyparishcouncil,local,
gov.uk,lanarkshire-vjb,local,
gov.uk,lancashire,local,Lancashire County Council
gov.uk,lancashire-cca,local,
gov.uk,lancashire-pcc,local,
gov.uk,lancaster,local,Lancaster City Council
gov.uk,lanchesterparishcouncil,local,
gov.uk,lancingparishcouncil,local,Lancing Parish Council
gov.uk,landford-pc,local,
gov.uk,landrakeparishcouncil,local,
gov.uk,landulphparishcouncil,local,
gov.uk,laneendparishcouncil,local,
gov.uk,laneham-pc,local,
gov.uk,laneshawbridge-pc,local,
gov.uk,langarcumbarnstone-pc,local,
gov.uk,langcliffe-pc,local,
gov.uk,langford-pc,local,
gov.uk,langfordandulting-pc,local,
gov.uk,langham-pc,local,
gov.uk,langleyburrellparishcouncil,local,Langley Burrell Without
gov.uk,langleyparish,local,
gov.uk,langleyparishcouncil,local,
gov.uk,langleywarks-pc,local,
gov.uk,langleywithhardley-pc,local,
gov.uk,langrish-pc,local,
gov.uk,langrivilleparish,local,
gov.uk,langsettparishcouncil,local,
gov.uk,langtoft-pc,local,
gov.uk,langtoftparishcouncil,local,
gov.uk,langtonmatravers-pc,local,
gov.uk,langwathby-pc,local,
gov.uk,langwithparishcouncil,local,
gov.uk,langworthgroup-pc,local,
gov.uk,lanhydrockparish,local,
gov.uk,lanivetparishcouncil,local,
gov.uk,lanliveryparishcouncil,local,
gov.uk,lanteglosbyfoweyparish,local,
gov.uk,lapworth-pc,local,
gov.uk,lartingtonparishcouncil,local,
gov.uk,latchingdon-pc,local,
gov.uk,lathomparishcouncil,local,
gov.uk,lathomsouthparishcouncil,local,
gov.uk,latton-pc,local,
gov.uk,laughton-pc,local,
gov.uk,laughtonparish,local,
gov.uk,laughtonparishcouncil,local,
gov.uk,launceston-tc,local,Launceston Town Council
gov.uk,launton-pc,local,Launton Parish Council
gov.uk,lavantparishcouncil,local,
gov.uk,lavendon-pc,local,
gov.uk,lavenham-pc,local,
gov.uk,laverstockford-pc,local,
gov.uk,lawfordparishcouncil,local,
gov.uk,lawleyoverdale-pc,local,
gov.uk,lawshallparishcouncil,local,
gov.uk,laxfield-pc,local,
gov.uk,laxtonmoorhouseparishcouncil,local,
gov.uk,layerdelahayeparishcouncil,local,
gov.uk,layhamparishcouncil,local,
gov.uk,lazonbyparishcouncil,local,
gov.uk,lbbd,local,Barking and Dagenham London Borough Council
gov.uk,lbhf,local,Hammersmith and Fulham London Borough Council
gov.uk,leacottam-pc,local,
gov.uk,leadenham-pc,local,
gov.uk,leadenrodingparishcouncil,local,
gov.uk,leagarsdoncleverton-pc,local,
gov.uk,leamarstonparishcouncil,local,
gov.uk,leamingtonspatowncouncil,local,Royal Leamington Spa Town Council
gov.uk,leasinghamroxholm-pc,local,
gov.uk,leavenheath-pc,local,
gov.uk,lechladeonthames-tc,local,
gov.uk,leckhampsteadbucks-pc,local,
gov.uk,leckhamptonwithwardenhill-pc,local,
gov.uk,leconfieldparishcouncil,local,
gov.uk,ledburytowncouncil,local,Ledbury Town Council
gov.uk,ledshamparishcouncil,local,
gov.uk,leebotwoodandlongnor-pc,local,
gov.uk,leeds,local,council of Leeds City Council
gov.uk,leedsparishcouncil,local,
gov.uk,leektowncouncil,local,
gov.uk,leekwoottonandguyscliffeparish,local,
gov.uk,legbourne-pc,local,
gov.uk,leicester,local,Leicester City Council
gov.uk,leicesterforesteast-pc,local,
gov.uk,leicestershire,local,Leicestershire County Council
gov.uk,leicestershireandrutlandalc,local,
gov.uk,leics-fire,local,
gov.uk,leighandbransfordparishcouncil,local,
gov.uk,leighkentparish,local,
gov.uk,leighonseatowncouncil,local,Leigh-on-Sea Town Council
gov.uk,leighparishcouncil,local,
gov.uk,leightonandeatonconstantineparishcouncil,local,
gov.uk,leightonbromswold-pc,local,
gov.uk,leightonlinslade-tc,local,Leighton–Linslade
gov.uk,leightonminshullvernonandwoolstanwood-pc,local,
gov.uk,leintwardineg-pc,local,
gov.uk,leistontowncouncil,local,Leiston-cum-Sizewell Town Council
gov.uk,leominstertowncouncil,local,Leominster Town Council
gov.uk,leonardstanley-pc,local,
gov.uk,lesbury-pc,local,
gov.uk,lessinghamparishcouncil,local,
gov.uk,letheringhamparishcouncil,local,
gov.uk,letterston-cc,local,
gov.uk,letwell-pc,local,
gov.uk,levenparishcouncil,local,
gov.uk,levens-pc,local,
gov.uk,leveringtonparishcouncil,local,
gov.uk,leverton-pc,local,
gov.uk,levingtonparishcouncil,local,
gov.uk,lewannickparishcouncil,local,
gov.uk,lewes,local,Lewes
gov.uk,lewes-eastbourne,local,Eastbourne Borough Council
gov.uk,lewes-tc,local,Lewes Town Council
gov.uk,lewisham,local,Lewisham London Borough Council
gov.uk,lewknorparishcouncil,local,
gov.uk,lewlparishcouncil,local,
gov.uk,leybourneparish,local,
gov.uk,leyburntowncouncil,local,Leyburn Town Council
gov.uk,leysdownparishcouncil,local,
gov.uk,lezantparishcouncil,local,
gov.uk,leziateparishcouncil,local,
gov.uk,lhhparishcouncil,local,
gov.uk,lichfield,local,Lichfield City Council
gov.uk,lichfielddc,local,Lichfield District Council
gov.uk,lickeyandblackwell-pc,local,
gov.uk,liddingtonparishcouncil,local,
gov.uk,lidgateparishcouncil,local,
gov.uk,lidlingtonparishcouncil,local,
gov.uk,lilbourne-pc,local,
gov.uk,lilleshallparishcouncil,local,
gov.uk,lilley-pc,local,
gov.uk,limpleystokeparishcouncil,local,
gov.uk,limpsfieldparishcouncil,local,
gov.uk,lincoln,local,City of Lincoln Council
gov.uk,lincolnshire,local,Lincolnshire County Council
gov.uk,lincolnshire-pcc,local,
gov.uk,lincsbc,local,
gov.uk,lindale-and-newton-in-cartmel-pc,local,
gov.uk,lindalmartonparish,local,
gov.uk,lindfieldparishcouncil,local,Lindfield Parish Council
gov.uk,lindfieldrural-pc,local,
gov.uk,lindridgeparishcouncil,local,
gov.uk,lindseyparishcouncil,local,
gov.uk,lingfieldparishcouncil,local,
gov.uk,lingwood-burlinghamparishcouncil,local,
gov.uk,linkinhorneparishcouncil,local,
gov.uk,linton-pc,local,
gov.uk,lintoncambridgeshire-pc,local,
gov.uk,lintonincravenparishcouncil,local,
gov.uk,lintonparishcouncil,local,
gov.uk,lintonpc-herefordshire,local,
gov.uk,lisburncastlereagh,local,Lisburn and Castlereagh City Council
gov.uk,liskeard,local,Liskeard Town Council
gov.uk,lissparishcouncil,local,Liss Parish Council
gov.uk,litchamparishcouncil,local,
gov.uk,litlingtonparishcouncil,local,
gov.uk,littleabington-pc,local,
gov.uk,littleaddingtonparishcouncil,local,
gov.uk,littlealtcar-pc,local,
gov.uk,littlebardfield-pc,local,
gov.uk,littlebealingsparishcouncil,local,
gov.uk,littlebirch-pc,local,
gov.uk,littleblakenham-pc,local,
gov.uk,littlebourneparishcouncil,local,
gov.uk,littlebraxted-pc,local,
gov.uk,littlebrickhillparishcouncil,local,
gov.uk,littlebromleyparishcouncil,local,
gov.uk,littleburstead-pc,local,
gov.uk,littleburyparishcouncil,local,
gov.uk,littlecanfield-pc,local,
gov.uk,littlechalfont-pc,local,Little Chalfont Parish Council
gov.uk,littlechalfontparishcouncil,local,
gov.uk,littlechartparishcouncil,local,
gov.uk,littlecheverell-pc,local,
gov.uk,littleclactonparishcouncil,local,
gov.uk,littlecomberton-pc,local,
gov.uk,littlecornard-pc,local,
gov.uk,littledeanparishcouncil,local,
gov.uk,littledownhamparishcouncil,local,
gov.uk,littledunham-pc,local,
gov.uk,littledunhamparishcouncil,local,
gov.uk,littledunmowparishcouncil,local,
gov.uk,littleeaston-pc,local,
gov.uk,littleeatonparishcouncil,local,
gov.uk,littleellingham-pc,local,
gov.uk,littlegaddesden-pc,local,
gov.uk,littlegransdenparishcouncil,local,
gov.uk,littlehadham-pc,local,
gov.uk,littlehaleparishcouncil,local,
gov.uk,littlehallingbury-pc,local,
gov.uk,littlehamandlandcross-pc,local,
gov.uk,littlehampton-tc,local,Littlehampton Town Council
gov.uk,littleharrowdenparishcouncil,local,
gov.uk,littlehempston-pc,local,
gov.uk,littlehoole-pc,local,
gov.uk,littlehorwoodparishcouncil,local,
gov.uk,littlehoughtonvillage-pc,local,
gov.uk,littleleigh-pc,local,
gov.uk,littlelongstoneparishmeeting,local,
gov.uk,littlelumleyparish,local,
gov.uk,littlemalvernandwelland-pc,local,
gov.uk,littlemarlow-pc,local,
gov.uk,littlemeltonparishcouncil,local,
gov.uk,littlemissendenparish,local,
gov.uk,littlemoreparishcouncil,local,Littlemore Parish Council
gov.uk,littleoakleyparishcouncil,local,
gov.uk,littleouseburn-pc,local,
gov.uk,littlepaxtonparishcouncil,local,
gov.uk,littleportparishcouncil,local,
gov.uk,littleporttowncouncil,local,
gov.uk,littlerissington-pc,local,
gov.uk,littleshelfordparish,local,
gov.uk,littlesmeatonparishcouncil,local,
gov.uk,littlesnoringparishcouncil,local,
gov.uk,littlesomerfordparishcouncil,local,Little Somerford
gov.uk,littlestanionparishcouncil,local,
gov.uk,littlestaughtonparishcouncil,local,
gov.uk,littlethetfordparishcouncil,local,
gov.uk,littlethorpe-pc,local,
gov.uk,littlethurlowparishcouncil,local,
gov.uk,littletothamparish,local,
gov.uk,littlewalthamparishcouncil,local,
gov.uk,littonparishcouncil,local,
gov.uk,liverpool,local,Liverpool City Council
gov.uk,liverpoolcityregion-ca,local,Liverpool City Region Combined Authority
gov.uk,liveseyparishcouncil,local,
gov.uk,llanasacommunitycouncil,local,
gov.uk,llanbistercommunitycouncil,local,
gov.uk,llancarfan-cc,local,
gov.uk,llandeilo,local,Llandeilo Town Council
gov.uk,llandinamcommunitycouncil,local,
gov.uk,llandoverytowncouncil,local,
gov.uk,llandrindodwells-tc,local,
gov.uk,llandudno,local,Llandudno Town Council
gov.uk,llanellitowncouncil,local,Llanelli Town Council
gov.uk,llanfaelog-cc,local,
gov.uk,llanfaelogcommunitycouncil,local,
gov.uk,llanfaircommunitycouncil,local,Llanfair
gov.uk,llanfairtowncouncil,local,
gov.uk,llanfechain-cc,local,
gov.uk,llanferrescommunitycouncil,local,
gov.uk,llanfihangel-cc,local,
gov.uk,llanfrynachcommunitycouncil,local,
gov.uk,llangarron-pc,local,
gov.uk,llangedwyn-cc,local,
gov.uk,llangennechcommunitycouncil,local,
gov.uk,llangollentowncouncil,local,Llangollen Town Council
gov.uk,llangwm-cc,local,
gov.uk,llansantffraidanddeytheur-cc,local,
gov.uk,llanstadwell-cc,local,
gov.uk,llansteffanandllanybricommunitycouncil,local,
gov.uk,llantwitmajortowncouncil,local,Llantwit Major Town Council
gov.uk,llanwarnegroup-pc,local,
gov.uk,llanyblodwelparishcouncil,local,
gov.uk,llanymynechandpant-pc,local,
gov.uk,llwchwrtowncouncil,local,Llwchwr Town Council
gov.uk,localcouncilsnetwork,local,
gov.uk,lochwinnoch-cc,local,
gov.uk,lockerley-pc,local,
gov.uk,lockingparishcouncil,local,
gov.uk,lockingtonparishcouncil,local,
gov.uk,lockton-pc,local,
gov.uk,lockwood-pc,local,
gov.uk,loddingtonparishcouncil,local,
gov.uk,loddiswell-pc,local,
gov.uk,loddontowncouncil,local,
gov.uk,lode-pc,local,
gov.uk,lodersparishcouncil,local,
gov.uk,loftustowncouncil,local,
gov.uk,loggerheadsparishcouncil,local,
gov.uk,lolworthparishmeeting,local,
gov.uk,londesborough-pc,local,
gov.uk,london,local,London Assembly
gov.uk,london-fire,local,
gov.uk,londoncolney-pc,local,
gov.uk,londoncouncils,local,
gov.uk,londonthorpeharrowby-pc,local,
gov.uk,longashtonparishcouncil,local,
gov.uk,longborough-pc,local,
gov.uk,longbridgedeverill-pc,local,
gov.uk,longbuckbyparishcouncil,local,
gov.uk,longcrendon-pc,local,
gov.uk,longdenparishcouncil,local,
gov.uk,longfieldparishcouncil,local,
gov.uk,longford-pc,local,
gov.uk,longframlington-pc,local,
gov.uk,longhamparishcouncil,local,
gov.uk,longhirst-pc,local,
gov.uk,longhopeparishcouncil,local,
gov.uk,longhorsley-pc,local,
gov.uk,longhoughton-pc,local,
gov.uk,longitchingtonparishcouncil,local,
gov.uk,longlawford-pc,local,
gov.uk,longmanparishcouncil,local,
gov.uk,longmelford-pc,local,
gov.uk,longridge-tc,local,Longridge Town Council
gov.uk,longstanton-pc,local,
gov.uk,longstockparishcouncil,local,
gov.uk,longstrattontowncouncil,local,
gov.uk,longsutton-lincs-pc,local,
gov.uk,longsutton-pc,local,
gov.uk,longton-pc,local,
gov.uk,longtown-gpc,local,
gov.uk,longwhattondiseworth-pc,local,
gov.uk,longwittenham-pc,local,
gov.uk,longworth-pc,local,
gov.uk,looetowncouncil,local,Looe Town Council
gov.uk,loose-pc,local,
gov.uk,lopenparishcouncil,local,
gov.uk,loppingtonparishcouncil,local,
gov.uk,lorton-pc,local,
gov.uk,lostwithieltowncouncil,local,Lostwithiel Town Council
gov.uk,lothersdaleparishcouncil,local,
gov.uk,lothian-vjb,local,
gov.uk,loughton-tc,local,Loughton Town Council
gov.uk,loughtonandgreatholm-pc,local,
gov.uk,lound-pc,local,
gov.uk,loundparishcouncil,local,
gov.uk,louthtowncouncil,local,Louth Town Council
gov.uk,loversallparishcouncil,local,
gov.uk,lowdham-pc,local,
gov.uk,lowerbullinghamparishcouncil,local,
gov.uk,lowerhalstowparishcouncil,local,
gov.uk,lowerpenn-pc,local,
gov.uk,lowerpeoverparishcouncil,local,
gov.uk,lowersapey-parishmeeting,local,
gov.uk,lowerwashburnparishcouncil,local,
gov.uk,lowerwinterborne-pc,local,
gov.uk,lowerwithington-pc,local,
gov.uk,lowestofttowncouncil,local,Lowestoft Town Council
gov.uk,lowickparishcouncil,local,
gov.uk,lowsidequarter-pc,local,
gov.uk,lowtherparishcouncil,local,
gov.uk,loxwood-pc,local,
gov.uk,lubbesthorpeparish,local,
gov.uk,lubbesthorpeparishcouncil,local,
gov.uk,lubenhamparishcouncil,local,
gov.uk,luccombe-pc,local,
gov.uk,luddesdown-pc,local,
gov.uk,luddingtonparishcouncil,local,
gov.uk,ludfordparishcouncil,local,
gov.uk,ludgershall-tc,local,Ludgershall Town Council
gov.uk,ludgvan-pc,local,
gov.uk,ludham-pc,local,
gov.uk,ludlow,local,Ludlow Town Council
gov.uk,lundparishcouncil,local,
gov.uk,luppittparish,local,
gov.uk,lupton-pc,local,
gov.uk,lurgashall-pc,local,
gov.uk,lustleighparishcouncil,local,
gov.uk,lustonparishes,local,
gov.uk,luton,local,Luton Borough Council
gov.uk,lutterworth-tc,local,
gov.uk,lutton-pc,local,
gov.uk,luttonparishcouncil,local,
gov.uk,luttonsparishcouncil,local,
gov.uk,luxulyan-pc,local,
gov.uk,lwsmb-pc,local,
gov.uk,lydbrookparishcouncil,local,
gov.uk,lydburynorthparish,local,
gov.uk,lydden-pc,local,
gov.uk,lyddington-pc,local,
gov.uk,lyddtowncouncil,local,
gov.uk,lydeardstlawrence-pc,local,
gov.uk,lydfordonfosseparish,local,
gov.uk,lydiardmillicent-pc,local,Lydiard Millicent
gov.uk,lydiardtregoze-pc,local,Lydiard Tregoze
gov.uk,lydiateparishcouncil,local,Lydiate
gov.uk,lydlinchparishcouncil,local,
gov.uk,lydneytowncouncil,local,
gov.uk,lymeregistowncouncil,local,Lyme Regis Town Council
gov.uk,lymingeparishcouncil,local,
gov.uk,lymingtonandpennington-tc,local,Lymington and Pennington Town Council
gov.uk,lyminsterandcrossbush-pc,local,
gov.uk,lymmparishcouncil,local,
gov.uk,lympneparishcouncil,local,
gov.uk,lympshamparishcouncil,local,
gov.uk,lympstoneparishcouncil,local,
gov.uk,lynchmere-pc,local,
gov.uk,lyndhurst-pc,local,
gov.uk,lynehamandbradenstoke-pc,local,
gov.uk,lynemouthparishcouncil,local,
gov.uk,lynesackandsoftleyparishcouncil,local,
gov.uk,lyng-pc,local,
gov.uk,lyngparishcouncil,local,
gov.uk,lynstedwithkingsdownparishcouncil,local,
gov.uk,lyntonandlynmouthtowncouncil,local,
gov.uk,lyonshallparish,local,
gov.uk,lytchettmatraversparishcouncil,local,
gov.uk,lytchettminsterandupton-tc,local,Lytchett Minster and Upton Town Council
gov.uk,lythamtowncouncil,local,
gov.uk,lytheparishcouncil,local,
gov.uk,mabeparish,local,
gov.uk,mablethorpesutton-tc,local,
gov.uk,macclesfield-tc,local,Macclesfield Town Council
gov.uk,machynlleth-tc,local,
gov.uk,mackworthparishcouncil,local,
gov.uk,madeleyparishcouncil,local,
gov.uk,madeleytowncouncil,local,
gov.uk,madleyparishcouncil,local,
gov.uk,madresfield-pc,local,
gov.uk,madronparishcouncil,local,
gov.uk,maghull-tc,local,Maghull Town Council
gov.uk,maidenbradley-pc,local,
gov.uk,maidennewton-pc,local,
gov.uk,maidennewtonandfromevauchurch-pc,local,
gov.uk,maidfordparishcouncil,local,
gov.uk,maidsmoreton-pc,local,
gov.uk,maidstone,local,Maidstone Borough Council
gov.uk,maidwellwithdraughtonparishcouncil,local,
gov.uk,maisemore-pc,local,
gov.uk,makerwithrame-pc,local,
gov.uk,malboroughparishcouncil,local,
gov.uk,maldon,local,Maldon District Council
gov.uk,maldontowncouncil,local,Maldon Town Council
gov.uk,malmesbury,local,Malmesbury Town Council
gov.uk,maltbylemarsh-pc,local,
gov.uk,maltbytowncouncil,local,
gov.uk,malton-tc,local,Malton Town Council
gov.uk,malvernhills,local,Malvern Hills District Council
gov.uk,malvernwells-pc,local,
gov.uk,mambleparishcouncil,local,
gov.uk,manaccan-pc,local,
gov.uk,manatonparishcouncil,local,
gov.uk,mancetterparishcouncil,local,
gov.uk,manchester,local,2018 Manchester City Council election
gov.uk,manchesterfire,local,
gov.uk,manea-pc,local,
gov.uk,manningtreetowncouncil,local,
gov.uk,mansfield,local,Mansfield District Council
gov.uk,mansfield-dc,local,
gov.uk,manstonhammoon-pc,local,
gov.uk,manstonparishcouncil,local,
gov.uk,mapledurwellupnately-pc,local,
gov.uk,mapperleyparishcouncil,local,
gov.uk,mappletonparishcouncil,local,
gov.uk,maraziontowncouncil,local,
gov.uk,marchamparishcouncil,local,Marcham Parish Council
gov.uk,marchtowncouncil,local,March Town Council
gov.uk,marchwoodparish,local,
gov.uk,mardenherefordshire-pc,local,
gov.uk,mardenkent-pc,local,
gov.uk,marehamlefen-pc,local,
gov.uk,maresfieldparishcouncil,local,
gov.uk,margaretroding-pc,local,
gov.uk,marhamchurch-pc,local,
gov.uk,marhamparish,local,
gov.uk,marholm-pc,local,
gov.uk,marholmparishcouncil,local,
gov.uk,mariansleighparish,local,
gov.uk,mark-pc,local,
gov.uk,marketbosworth-pc,local,
gov.uk,marketdeeping-tc,local,
gov.uk,marketdrayton,local,Market Drayton Town Council
gov.uk,marketlavingtonparishcouncil,local,Market Lavington
gov.uk,marketovertonparishcouncil,local,
gov.uk,marketweighton-tc,local,
gov.uk,marketweightontowncouncil,local,Market Weighton Town Council
gov.uk,marketweston-pc,local,
gov.uk,markfieldparishcouncil,local,
gov.uk,marksburyparishcouncil,local,
gov.uk,marksteyparish,local,
gov.uk,markyateparishcouncil,local,
gov.uk,marlborough-tc,local,Marlborough
gov.uk,marlboroughtowncouncil,local,Marlborough Town Council
gov.uk,marldonparishcouncil,local,
gov.uk,marlesford-pc,local,
gov.uk,marlingfordandcolton-pc,local,
gov.uk,marlow-tc,local,Marlow Town Council
gov.uk,marnhullparishcouncil,local,
gov.uk,marsham-pc,local,
gov.uk,marshchapelparish,local,
gov.uk,marshgibbon-pc,local,Marsh Gibbon Parish Council
gov.uk,marshlandstjamesparishcouncil,local,
gov.uk,marston-parishcouncil,local,
gov.uk,marstonmagnaparish,local,
gov.uk,marstonmoreteyne-pc,local,
gov.uk,marstonparishcouncil,local,
gov.uk,marstonsicca-pc,local,Long Marston
gov.uk,marstonstlawrenceparishcouncil,local,
gov.uk,marstontrussellparish,local,
gov.uk,marsworth-pc,local,
gov.uk,martinandmartindales-pc,local,
gov.uk,martinparishcouncil,local,
gov.uk,martletwycommunitycouncil,local,
gov.uk,martley-pc,local,
gov.uk,martock-pc,local,Martock Parish Council
gov.uk,marton-cum-grafton-pc,local,
gov.uk,martonandgateburtonparishcouncil,local,
gov.uk,martonparish,local,
gov.uk,martonparishcouncil,local,
gov.uk,maryporttowncouncil,local,Maryport Town Council
gov.uk,marytavyparishcouncil,local,
gov.uk,masham-pc,local,
gov.uk,matching-pc,local,
gov.uk,matfen-pc,local,
gov.uk,mathonparishcouncil,local,
gov.uk,matlaske-pc,local,
gov.uk,matlock,local,Matlock Town Council
gov.uk,matlockbathparishcouncil,local,
gov.uk,matterdale-pc,local,
gov.uk,mattingleyparishcouncil,local,
gov.uk,mattishallparish,local,
gov.uk,maugersbury-pc,local,
gov.uk,maulden-pc,local,
gov.uk,maunbyandvillagesparishcouncil,local,
gov.uk,mautbyparishcouncil,local,
gov.uk,mavesynridwareparishcouncil,local,
gov.uk,mawdesleyparishcouncil,local,
gov.uk,mawgan-in-meneage-pc,local,
gov.uk,mawr-cc,local,
gov.uk,mawsleyparishcouncil,local,
gov.uk,mawwfire,local,
gov.uk,maxey-pc,local,
gov.uk,mayfieldfiveashes-pc,local,
gov.uk,maylandparish,local,
gov.uk,meare-pc,local,
gov.uk,mearsashby-pc,local,
gov.uk,meashamparishcouncil,local,
gov.uk,medbourneparishcouncil,local,
gov.uk,medmenham-pc,local,
gov.uk,medway,local,Medway Council
gov.uk,melbourneparishcouncil,local,
gov.uk,melbournparishcouncil,local,
gov.uk,melburyosmond-pc,local,
gov.uk,melchetparkandplaitfordparishcouncil,local,
gov.uk,melchyeld-pc,local,
gov.uk,melcombehorseyparish,local,
gov.uk,meldonparishcouncil,local,
gov.uk,meldreth-pc,local,
gov.uk,melkridgeparishcouncil,local,
gov.uk,melksham-tc,local,
gov.uk,melkshamwithout-pc,local,Melksham Without
gov.uk,mellingparishcouncil,local,
gov.uk,mellisparishcouncil,local,
gov.uk,mellor-pc,local,
gov.uk,mells-pc,local,
gov.uk,melmerbyandmiddleton-pc,local,
gov.uk,melsonby-pc,local,
gov.uk,melthamtowncouncil,local,Meltham Town Council
gov.uk,melton,local,Melton Borough Council
gov.uk,melton-suffolk-pc,local,
gov.uk,meltonconstable-pc,local,
gov.uk,meltonross-newbarnetby-pc,local,
gov.uk,memburyparishcouncil,local,
gov.uk,mendhamwithersdale-pc,local,
gov.uk,mendip,local,Witham Friary Parish Council
gov.uk,mendlesham-pc,local,
gov.uk,menheniotparishcouncil,local,
gov.uk,menston-pc,local,
gov.uk,mentmoreparishcouncil,local,
gov.uk,meopham-pc,local,
gov.uk,meppershall-pc,local,
gov.uk,mereparish,local,
gov.uk,meretowncouncil,local,
gov.uk,mereworthparishcouncil,local,
gov.uk,meridenparishcouncil,local,
gov.uk,merlinsbridgecommunitycouncil,local,
gov.uk,merseyfire,local,
gov.uk,mershamparishcouncil,local,
gov.uk,merthyr,local,Merthyr Tydfil County Borough Council
gov.uk,merton,local,Merton London Borough Council
gov.uk,messingcuminworth-pc,local,
gov.uk,metfieldparishcouncil,local,
gov.uk,metheringham-pc,local,
gov.uk,methwold-pc,local,
gov.uk,mevagissey-pc,local,
gov.uk,meyseyhamptonparishcouncil,local,
gov.uk,michaelstow-pc,local,
gov.uk,micheldever-pc,local,
gov.uk,michelmershandtimsburyparish,local,
gov.uk,micklefield-pc,local,
gov.uk,micklehamparishcouncil,local,
gov.uk,mickletondurham-pc,local,
gov.uk,mickletonparishcouncil,local,
gov.uk,midandeastantrim,local,Mid and East Antrim Borough Council
