hostname,http_status,mx
panama.embaseoul.kr,HttpConnectTimeoutException: HTTP connect timed out,none
philembassy-seoul.com,200,none
pnudh.co.kr,HttpConnectTimeoutException: HTTP connect timed out,none
pnuh.or.kr,HttpConnectTimeoutException: HTTP connect timed out,10 aspmx.daum.net.; 20 alt.aspmx.daum.net.
pola.or.kr,ConnectException,10 mail.pola.or.kr.
poma.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
popa.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
posa.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
posid.or.kr,ConnectException: Host is unreachable,none
provin.gangwon.kr,ConnectException,10 spam.gwd.go.kr.
ptp.or.kr,200,none
reb.or.kr,ConnectException,none
redcross.or.kr,401,10 spamflt2.sensmailcloud.kr.; 10 spamflt1.sensmailcloud.kr.
sac.or.kr,301,0 cdns.sac.or.kr.
sbc.or.kr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sciencecenter.or.kr,HttpConnectTimeoutException: HTTP connect timed out,dig error
sciport.or.kr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sdco.or.kr,302,1 spamout.sdco.or.kr.
seaman.or.kr,ConnectException,none
semas.or.kr,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,0 spam.semas.or.kr.
seoul.diplo.de,200,10 mx2.bund.de.; 10 mx1.bund.de.
seoul.embassy.mn,200,none
seoul.mae.lu,302,none
seoul.mae.ro,ConnectException,none
seoul.mfa.af,ConnectException,none
seoul.thaiembassy.org,200,none
seoultp.or.kr,301,10 mail.bizboxa.com.
siqms.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
slc.or.kr,403,none
slembassykorea.org,HttpConnectTimeoutException: HTTP connect timed out,none
smartgrid.or.kr,200,none
smc.seoul.kr,302,10 SPAM-NLB-bf85e0721378d7fd.elb.ap-northeast-2.amazonaws.com.
snubh.org,405,10 mail.snubh.org.; 20 cmail.snubh.org.; 5 sniper.snubh.org.
snudh.or.kr,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching snudh.or.kr found.,10 mail.snudh.org.; 0 spam.snudh.org.; 10 gwex.snudh.org.
snudh.org,200,none
snuh.org,200,none
sobang.kr,302,none
socialenterprise.or.kr,405,none
sonosa.or.kr,HttpConnectTimeoutException: HTTP connect timed out,10 mail.sonosa.or.kr.
southafrica-embassy.or.kr,200,10 gw-spam.mailwood.com.
sp.mofaic.gov.ae,ConnectException,none
sports.or.kr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx01.govkorea.com.; 10 mx02.govkorea.com.
sports.re.kr,404,none
spri.kr,200,none
srail.co.kr,HttpConnectTimeoutException: HTTP connect timed out,none
srail.or.kr,ConnectException,10 mail2.srail.or.kr.; 10 spam1.srail.or.kr.; 10 mail1.srail.or.kr.; 10 spam2.srail.or.kr.
ssis.or.kr,200,none
stepi.re.kr,301,10 spam.stepi.re.kr.
stop.or.kr,200,none
suneung.re.kr,HttpTimeoutException: request timed out,none
swedenabroad.se,301,none
sydkorea.um.dk,301,none
szoul.mfa.gov.hu,HttpConnectTimeoutException: HTTP connect timed out,none
tacss.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
tipa.or.kr,HttpConnectTimeoutException: HTTP connect timed out,20 mail.tipa.or.kr.; 10 spam.tipa.or.kr.
tp.or.kr,302,1 aspmx1.gov-dooray.com.
tpf.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
ts2020.kr,HttpConnectTimeoutException: HTTP connect timed out,none
ttp.org,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 spamout.ttp.org.; 5 mailgw.dgtp.or.kr.
unesco.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
unist.ac.kr,HttpConnectTimeoutException: HTTP connect timed out,none
upa.or.kr,302,none
utp.or.kr,HttpTimeoutException: request timed out,10 smtp.utp.or.kr.; 10 sniper.utp.or.kr.; 10 antispam.utp.or.kr.; 20 mail.utp.or.kr.
warmemo.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
waterway.or.kr,200,none
web.roc-taiwan.org,HttpConnectTimeoutException: HTTP connect timed out,none
welfare.mil.kr,302,none
wiset.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
withcountry.mil.kr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
wwww.aviation.or.kr,HttpConnectTimeoutException: HTTP connect timed out,none
ygpa.or.kr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
youthassembly.or.kr,200,20 alt.aspmx.daum.net.; 10 aspmx.daum.net.
