hostname,http_status,mx
magyarorszag.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.kopdat.hu.
magyarugyvedikamara.hu,301,10 mail.magyarugyvedikamara.hu.
mbfsz.gov.hu,HttpConnectTimeoutException: HTTP connect timed out,10 zimbra.mbfsz.gov.hu.
mekh.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.mekh.hu.
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,403,10 mailhost.mfa.gr.
mma-mmki.hu,200,10 mail.mma-mmki.hu.
mnb.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mail2.mnb.hu.; 10 mail1.mnb.hu.
mnl.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mnl-gov-hu.mail.protection.outlook.com.
mnvh.hu,200,5 mail.hoi.hu.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mok.hu,200,5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
monoster.konzulat.si,SSLHandshakeException: Remote host terminated the handshake,none
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,301,10 mail.gov.sk.
naih.hu,200,0 naih.hu.
nak.hu,200,50 mail4.nak.hu.; 0 nak-hu.mail.protection.outlook.com.; 50 mail2.nak.hu.; 20 mail5.nak.hu.; 50 mail.nak.hu.; 50 mail6.nak.hu.; 50 mail1.nak.hu.; 20 mail3.nak.hu.
nav.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 nav-gov-hu.mail.protection.outlook.com.
nava.hu,200,10 nava-hu.mail.protection.outlook.com.
nbgk.hu,301,0 nbgk-hu.mail.protection.outlook.com.
nbsz.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,300 mail.nbsz.gov.hu.
neak.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail2.neak.gov.hu.; 5 mail1.neak.gov.hu.
nederlandwereldwijd.nl,301,0 .
nigerianembassy.hu,200,10 mx01.inclust.com.; 20 mx02.inclust.com.
nka.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.nka.hu.
nkfih.gov.hu,301,5 mailgw1.ei.gov.hu.; 5 mailgw3.ei.gov.hu.; 5 mailgw4.ei.gov.hu.; 5 mailgw2.ei.gov.hu.
nmhh.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,6502 mail.nmhh.hu.
nodik.hu,ConnectException,10 mail.nodik.hu.
nogradarchiv.hu,200,none
nori.gov.hu,200,5 mailgw4.ei.gov.hu.; 5 mailgw1.ei.gov.hu.; 5 mailgw2.ei.gov.hu.; 5 mailgw3.ei.gov.hu.
norway.no,301,0 mx.domeneshop.no.
nski.hu,200,none
nvsz.hu,HttpConnectTimeoutException: HTTP connect timed out,10 mx01.nvsz.hu.; 20 mx02.nvsz.hu.; 50 mx.nvsz.hu.
oek.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
okfo.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mailgw.okfo.gov.hu.
omfi.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail01.nnk.gov.hu.; 20 mail02.nnk.gov.hu.; 30 mail.omfi.hu.
ormenyorszagos.hu,200,10 mxavas.forpsi.com.
oronk.hu,301,10 pmg.oronk.hu.
oszk.hu,200,0 oszk-hu.mail.protection.outlook.com.
otka.hu,HttpConnectTimeoutException: HTTP connect timed out,10 mail5.kibernet.hu.
ovf.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail1.ovf.hu.; 10 mail2.ovf.hu.
palestine.hu,301,20 mx2.postmaster.hu.; 0 mail.palestine.hu.
palyazat.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 mail.palyazat.gov.hu.
parlament.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 iplanet.parlament.hu.; 5 levi1.mkogy.hu.
piarista.hu,200,10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
police.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail4.police.hu.
portal.nebih.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
roc-taiwan.org,302,none
romer.hu,200,0 mail.romer.hu.
rusyn.hu,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching rusyn.hu found.,10 bmx.iworx-host.com.; 0 pmx.iworx-host.com.; 5 smx.iworx-host.com.
slovaci.hu,200,50 mx.def.hu.
slovenci.hu,200,10 mail.slovenci.hu.
smarchive.hu,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching smarchive.hu found.,none
swedenabroad.se,301,none
szabarchiv.hu,HttpConnectTimeoutException: HTTP connect timed out,10 www.szabarchiv.hu.
szerb.hu,200,0 szerb.hu.
szolarchiv.hu,ConnectException,10 mail.szolarchiv.hu.
szszbmk.hu,302,5 mail.szszbmk.hu.; 10 mail2.szszbmk.hu.
szszbvmo.hu,200,0 mail.szszbvmo.hu.
sztfh.hu,200,10 mailgw3.ei.gov.hu.; 10 mailgw1.ei.gov.hu.; 10 mailgw2.ei.gov.hu.; 10 mailgw4.ei.gov.hu.
sztnh.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
telekialapitvany.hu,301,10 tlweb.nepiprogram.hu.
tibek.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx2.tibek.gov.hu.; 10 mx1.tibek.gov.hu.
tuzoltomuzeum.hu,301,0 mail.tuzoltomuzeum.hu.
ugyeszseg.hu,200,10 mx.t-online.hu.
ukrajinci.hu,200,20 mx2.ukrajinci.hu.; 10 mx1.ukrajinci.hu.
unesco.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mailgw1.ei.gov.hu.; 5 mailgw2.ei.gov.hu.; 5 mailgw4.ei.gov.hu.; 20 kazinczy.okm.gov.hu.; 5 mailgw3.ei.gov.hu.
ungarn.um.dk,301,none
valasztas.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mailgw1.ei.gov.hu.; 5 mailgw3.ei.gov.hu.; 5 mailgw2.ei.gov.hu.; 5 mailgw4.ei.gov.hu.
vaml.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.vaml.hu.
