hostname,score,sources,label,level
hungarofest.hu,4,wikidata,Q89981643,
integritashatosag.hu,4,wikidata,Integrity Authority,
jpm.hu,4,wikidata,Janus Pannonius Museum,
judo.hu,4,wikidata,Secretariat of the Hungarian Judo Association,
katasztrofavedelem.hu,4,wikidata,National Directorate General for Disaster Management,
koh.hu,4,wikidata,Forster Gyula National Heritage and Asset Management Centre,
kormanyhivatal.hu,4,wikidata,Vas Vármegyei Kormányhivatalt,
kormanyhivatalok.hu,4,wikidata,Government Office of the Capital City Budapest,
kszka.hu,4,wikidata,Public Service Media Foundation,
kti.hu,4,wikidata,Institute for Transport Sciences and Quality Control in Building,
ldu.hu,4,wikidata,National Self-Government of Germans in Hungary,
lengyelonkormanyzat.hu,4,wikidata,The Polish National Government in Hungary,
leveltar.fejer.hu,4,wikidata,Fejér County Archives of the National Archives of Hungary,
leveltar.sopron.hu,4,wikidata,Magyar Nemzeti Levéltár Győr-Moson-Sopron Megye Soproni Levéltára,
magyarugyvedikamara.hu,4,wikidata,Hungarian Bar Association,
mekh.hu,4,wikidata,Hungarian Energy and Public Utility Regulatory Authority,
mma-mmki.hu,4,wikidata,Hungarian Academy of Arts Research Institute of Art Theory and Methodology,
mnb.hu,4,wikidata,Hungarian National Bank,
mnvh.hu,4,wikidata,Hungarian National Rural Network,
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Budapest",central
mok.hu,4,wikidata,Hungarian Medical Chamber,
naih.hu,4,wikidata,Hungarian National Authority for Data Protection and Freedom of Information,central
nak.hu,4,wikidata,The Hungarian Chamber of Agriculture,
nava.hu,4,wikidata,National Audiovisual Archive of Hungary,
nbgk.hu,4,wikidata,National Centre for Biodiversity and Gene Conservation,
nigerianembassy.hu,4,wikidata,embassy of Nigeria in Hungary,central
nka.hu,4,wikidata,National Cultural Fund,
nmhh.hu,4,wikidata,National Media and Infocommunications Authority,
nodik.hu,4,wikidata,Q18559139,central
nogradarchiv.hu,4,wikidata,Magyar Nemzeti Levéltár Nógrád Megyei Levéltára,
nski.hu,4,wikidata,Nemzetstratégiai Kutatóintézet,
nvsz.hu,4,wikidata,National Protection Service,
oek.hu,4,wikidata,National Centre for Epidemiology,
omfi.hu,4,wikidata,Hungarian Institute of Occupational Health,
ormenyorszagos.hu,4,wikidata,National Self-Government of the Armenians of Hungary,
oronk.hu,4,wikidata,National Roma Self-Government,
oszk.hu,4,wikidata,National Széchényi Library,
otka.hu,4,wikidata,Hungarian Scientific Research Fund,
ovf.hu,4,wikidata,General Directorate of Water Management,
palestine.hu,4,wikidata,Embassy of the State of Palestine in Hungary,central
romer.hu,4,wikidata,Flóris Rómer Museum of Art and History,
rusyn.hu,4,wikidata,National Rusyn Self-Government,
slovaci.hu,4,wikidata,National Self-Government of Slovakians in Hungary,
slovenci.hu,4,wikidata,National Slovenian Self-Government,
smarchive.hu,4,wikidata,Magyar Nemzeti Levéltár Somogy Megyei Levéltára,
szabarchiv.hu,4,wikidata,Magyar Nemzeti Levéltár Szabolcs-Szatmár-Bereg Megyei Levéltára,
szerb.hu,4,wikidata,Self-government of Serbs in Hungary,
szolarchiv.hu,4,wikidata,Magyar Nemzeti Levéltár Jász-Nagykun-Szolnok Megyei Levéltára,
szszbmk.hu,4,wikidata,Szabolcs-Szatmár-Bereg County Hospitals and University Teaching Hospital,
sztfh.hu,4,wikidata,Supervisory Authority of Regulated Activities,
telekialapitvany.hu,4,wikidata,Teleki László Foundation,
tuzoltomuzeum.hu,4,wikidata,"Firefighting Museum of Eger, Hungary",
ukrajinci.hu,4,wikidata,National Self-Government of Ukrainians in Hungary,
unesco.hu,4,wikidata,Hungarian National Commission for UNESCO,
vaml.hu,4,wikidata,Magyar Nemzeti Levéltár Vas Megyei Levéltára,
ambasadat.net,3,wikidata,"Embassy of Kosovo, Budapest",central
budapest.embassy.mn,3,wikidata,embassy of Mongolia in Hungary,central
budapest.embassy.qa,3,wikidata,"Embassy of Qatar, Budapest",central
budapest.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Hungary,central
budapest.mfa.ee,3,wikidata,"Embassy of Estonia, Budapest",central
budapest.thaiembassy.org,3,wikidata,embassy of Thailand in Hungary,central
budapesta.mae.ro,3,wikidata,"Embassy of Romania, Budapest",central
budimpesta.veleposlanistvo.si,3,wikidata,"Embassy of Slovenia, Budapest",central
debrecen.mid.ru,3,wikidata,Consulate-General of Russia in Debrecen,
finlandabroad.fi,3,wikidata,"Embassy of Finland, Budapest",central
gyula.mae.ro,3,wikidata,"Consulate General of Romania, Gyula",
hetfa.eu,3,wikidata,HÉTFA Research Institute,
hu.ambafrance.org,3,wikidata,"Embassy of France, Budapest",central
hu.mfa.lt,3,wikidata,embassy of Lithuania in Hungary,central
hu.mvep.hr,3,wikidata,"Embassy of Croatia, Budapest",central
hungary.mid.ru,3,wikidata,"Embassy of Russia, Budapest",central
hungary.representation.ec.europa.eu,3,wikidata,European Commission Representation in Hungary,
instytutpolski.pl,3,wikidata,Polish Institute in Budapest,
mfa.bg,3,wikidata,Embassy of Bulgaria to Hungary,central
mfa.gr,3,wikidata,"Embassy of Greece, Budapest",central
monoster.konzulat.si,3,wikidata,Consulate General of the Republic of Slovenia in Monoštor,
mzv.cz,3,wikidata,"Embassy of the Czech Republic, Budapest",central
mzv.sk,3,wikidata,"Embassy of Slovakia, Hungary",central
nederlandwereldwijd.nl,3,wikidata,"Embassy of the Netherlands, Budapest",central
norway.no,3,wikidata,"Embassy of Norway, Budapest",central
roc-taiwan.org,3,wikidata,"Taipei Representative Office, Budapest, Hungary",
swedenabroad.se,3,wikidata,"Embassy of Sweden, Budapest",central
ungarn.um.dk,3,wikidata,"Embassy of Denmark, Budapest",central
kozbeszerzes.hu,2,wikidata;wikidata;wikidata,The Public Procurement Authority of Hungary | Q61972057 | Q61970844,central
