hostname,http_status,mx
bombayhighcourt.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
botswanahighcom.in,ConnectException,none
bprd.nic.in,HttpConnectTimeoutException: HTTP connect timed out,10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.; 20 mx2.mgovcloud.in.
cara.nic.in,ConnectException,none
cbip.org,200,20 fallbackmx.spamexperts.eu.; 30 lastmx.spamexperts.net.; 10 mx.spamexperts.com.
cbn.nic.in,ConnectException,20 mx2.mgovcloud.in.; 50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.
ccras.nic.in,200,50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.; 20 mx2.mgovcloud.in.
ccrhindia.org,403,none
ccrum.res.in,308,10 mx.mgovcloud.in.; 20 mx2.mgovcloud.in.; 30 mx3.mgovcloud.in.
cdot.in,302,60 sandesh.cdot.in.; 50 mx3.mgovcloud.in.; 20 mx2.mgovcloud.in.; 10 mx.mgovcloud.in.
ceib.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
cert-in.org.in,200,10 mail.cert-in.org.in.
cgcost.nic.in,ConnectException,none
cgewho.in,403,50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.; 20 mx2.mgovcloud.in.
cghealth.nic.in,301,none
chamoli.nic.in,301,none
chemicals.nic.in,ConnectException,none
chennai.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
chilika.com,301,10 spamcontrol.isandt.com.
cmdkerala.net,521,none
cmti-india.net,301,none
coconutboard.nic.in,ConnectException,none
consumeraffairs.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
cpcb.nic.in,301,none
csmrs.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
csr.res.in,200,10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.; 20 mx2.mgovcloud.in.
csrtimys.res.in,200,0 mail.csrtimys.res.in.
dahd.nic.in,ConnectException,50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.; 20 mx2.mgovcloud.in.
davp.nic.in,200,none
dda.org.in,302,10 mail.rediffmailpro.com.
delhiassembly.nic.in,ConnectException,none
delhihighcourt.nic.in,301,10 mx.mgovcloud.in.; 20 mx2.mgovcloud.in.; 50 mx3.mgovcloud.in.
delhijalboard.nic.in,ConnectException,none
deoghar.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
dgciskol.nic.in,ConnectException,none
dget.nic.in,ConnectException,none
dgll.nic.in,200,20 mx2.mgovcloud.in.; 50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.
dhi.nic.in,ConnectException,none
dkma.icar.org.in,200,none
dme.ap.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
dod.nic.in,ConnectException,none
dosel.co.in,HttpConnectTimeoutException: HTTP connect timed out,none
dri.nic.in,HttpTimeoutException: request timed out,none
drricar.org,ConnectException,none
dsir.csir.res.in,HttpConnectTimeoutException: HTTP connect timed out,none
eeas.europa.eu,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
egembassyindia.com,ConnectException,none
embassymongolia.in,301,none
embsenindia.org,301,none
eritreaembindia.com,200,10 mx2.hostinger.com.; 5 mx1.hostinger.com.
ermed.in,200,0 smtp.secureserver.net.; 10 mailstore1.secureserver.net.
ernet.in,302,dig error
ethiopianembassy.org.in,403,none
faunaofindia.nic.in,ConnectException,none
fieo.org,403,0 fieo-org.mail.protection.outlook.com.
fincomindia.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
finlandabroad.fi,301,none
finmin.nic.in,ConnectException,none
firecollegenagpur.in,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,none
footballsynergy.com,ConnectException,none
fsi.nic.in,302,10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.; 20 mx2.mgovcloud.in.
gachbalangirodisha.ac.in,200,10 mx2.hostinger.com.; 5 mx1.hostinger.com.
ghana-mission.co.in,HttpConnectTimeoutException: HTTP connect timed out,0 ghanamission-co-in01c.mail.protection.outlook.com.
ghmcbengaluru.in,200,10 mx2.hostinger.in.; 5 mx1.hostinger.in.
ghrc.guj.nic.in,ConnectException,none
gipcl.com,301,1 mail1.gipcl.com.; 0 mail.gipcl.com.
gmbports.org,HttpConnectTimeoutException: HTTP connect timed out,20 postmaster1.gmbports.org.; 10 postmaster.gmbports.org.
goapolice.org,301,10 mx.stackmail.com.
govtgirlspgcollege.ac.in,ConnectException,none
gujarathighcourt.nic.in,200,none
gunturpolice.org,ConnectException,none
guvnl.com,HttpConnectTimeoutException: HTTP connect timed out,10 mail2.gebmail.com.; 5 mail.gebmail.com.
haryanahealth.nic.in,ConnectException,none
hc.ap.nic.in,ConnectException,none
hc.ts.nic.in,ConnectException,none
hcmadras.tn.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
hcmimphal.nic.in,200,none
hcraj.nic.in,302,10 mx.mgovcloud.in.; 20 mx2.mgovcloud.in.; 50 mx3.mgovcloud.in.
highcourtofkerala.nic.in,ConnectException,none
highcourtofsikkim.nic.in,ConnectException,none
highereducationwb.in,HttpConnectTimeoutException: HTTP connect timed out,none
himachal.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
hindinideshalaya.nic.in,ConnectException,none
honeymoonpackagesmanali.in,301,none
hphighcourt.nic.in,HttpConnectTimeoutException: HTTP connect timed out,20 mx2.mgovcloud.in.; 10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.
hpvidhansabha.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
hridayindia.in,301,none
icar.org.in,HttpTimeoutException: request timed out,50 mx3.mgovcloud.in.; 20 mx2.mgovcloud.in.; 10 mx.mgovcloud.in.
iccs.res.in,302,0 iccs-res-in.mail.protection.outlook.com.
icec-council.org,200,none
icfre.org,301,20 mail.icfre.org.; 10 smtp.icfre.org.
icpr.nic.in,ConnectException,none
icssr.org,200,20 mx2.mgovcloud.in.; 10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.
idrc.ca,301,none
igstc.org,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
iipa.org.in,302,20 mx2.mgovcloud.in.; 50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.
iiwm.res.in,200,none
in.ambafrance.org,301,none
in.diplomatie.ma,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
in.mfa.lt,403,none
incometaxbangalore.in,ConnectException,none
india.diplo.de,200,none
india.mfa.am,301,none
india.mfa.ir,307,none
india.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
indiacoffee.org,HttpConnectTimeoutException: HTTP connect timed out,none
indiaculture.nic.in,ConnectException,none
indien.ahk.de,302,none
indien.um.dk,301,none
international.gouv.qc.ca,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching international.gouv.qc.ca found.,none
ipindia.nic.in,ConnectException,none
irinn.in,200,0 mail.irinn.in.
irrigation-kerala.org,301,none
islrtc.nic.in,200,20 mx2.mgovcloud.in.; 50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.
itbpolice.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
jagannath.nic.in,ConnectException,none
jharkhandhighcourt.nic.in,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
jkhighcourt.nic.in,200,none
jklegislativecouncil.nic.in,ConnectException,none
kalkutta.diplo.de,301,none
karnatakamedicalcouncil.com,HttpConnectTimeoutException: HTTP connect timed out,100 us2.mx1.mailhostbox.com.; 100 us2.mx2.mailhostbox.com.; 100 us2.mx3.mailhostbox.com.
kasrc.res.in,200,0 mx3.domainz.in.
keralaculture.org,405,none
keralahajcommittee.org,200,none
kfdcfish.com,HttpConnectTimeoutException: HTTP connect timed out,none
kla.kar.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
kochicitypolice.org,200,none
kvic.org.in,ConnectException,100 us2.mx2.mailhostbox.com.; 100 us2.mx1.mailhostbox.com.; 100 us2.mx3.mailhostbox.com.
labour.nic.in,ConnectException,none
leh.nic.in,200,none
mahaforest.nic.in,ConnectException,none
malawi-india.org,200,none
maldiveshighcom.in,200,none
maliembassy.co.in,200,0 maliembassy-co-in.mail.protection.outlook.com.
manipurpolice.org,200,none
mauritius-newdelhi.govmu.org,302,none
mbc.ac.in,200,0 mail.mbc.ac.in.
mcdonline.nic.in,200,none
mdamoradabad.org,200,none
meghalayahighcourt.nic.in,200,50 mx3.mgovcloud.in.; 20 mx2.mgovcloud.in.; 10 mx.mgovcloud.in.
mfa.bg,302,none
mfa.gr,403,none
mfa.tj,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
mgiri.org,200,1 mx.stackmail.com.
mgvlvhsr.kbhgroup.in,200,none
mha.nic.in,ConnectException,20 mx2.mgovcloud.in.; 10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.
misiones.cubaminrex.cu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
mizoramassembly.in,200,none
mls.org.in,200,100 us2.mx3.mailhostbox.com.; 100 us2.mx2.mailhostbox.com.; 100 us2.mx1.mailhostbox.com.; 10 mail.mls.org.in.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,20 smartmail2.fednet.gov.ae.; 10 smartmail1.fednet.gov.ae.
mofpi.nic.in,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,0 mailgw.nic.in.
morth.nic.in,301,none
mospi.nic.in,ConnectException,none
mpa.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
mphc.in,HttpConnectTimeoutException: HTTP connect timed out,0 mphc-in.mail.protection.outlook.com.
mpvidhansabha.nic.in,200,20 mx2.mgovcloud.in.; 50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.
mswarehousing.com,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 mx.spamexperts.com.; 20 fallbackmx.spamexperts.eu.; 30 lastmx.spamexperts.net.
mumbai.diplo.de,301,none
mwfdelhi.hypotheses.org,200,none
myanmedelhi.com,200,none
mykishtwar.com,200,0 mail.mykishtwar.com.
mysurucitycorporation.co.in,302,none
mzv.cz,302,none
mzv.sk,403,10 mail.gov.sk.
naas.org.in,200,100 us2.mx3.mailhostbox.com.; 100 us2.mx2.mailhostbox.com.; 100 us2.mx1.mailhostbox.com.
nabarangpurcollege.ac.in,200,10 mx2.hostinger.com.; 5 mx1.hostinger.com.
nabl-india.org,200,none
nagpurpolice.org,200,none
nainital.nic.in,200,none
nams-india.in,200,10 mail.nams-india.in.
narcoticsindia.nic.in,404,none
natboard.edu.in,200,5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
nationalarchives.nic.in,200,none
ncm.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
ncsc.nic.in,200,none
ncw.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
ndtbc.com,200,none
nederlandwereldwijd.nl,301,0 .
new-delhi.embassy.qa,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
newdelhi.mae.lu,302,none
newdelhi.mae.ro,503,none
newdelhi.mfa.ee,200,none
newdelhi.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
newdelhi.mofa.go.ug,200,none
newdelhi.thaiembassy.org,200,none
newdelhi.veleposlanistvo.si,SSLHandshakeException: Remote host terminated the handshake,none
nhai.org,HttpConnectTimeoutException: HTTP connect timed out,none
nhcdelhi.com,200,none
nhrc.nic.in,302,none
nhsrcindia.org,200,none
nicd.nic.in,ConnectException,none
niepid.nic.in,200,20 mx2.mgovcloud.in.; 10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.
nif.org.in,200,5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
nigerianhcdelhi.in,HttpConnectTimeoutException: HTTP connect timed out,none
nihfw.org,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 1 aspmx.l.google.com.
nilerd.ac.in,200,10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.; 20 mx2.mgovcloud.in.
nipccd.nic.in,ConnectException,none
nirm.in,200,0 nirm-in.mail.protection.outlook.com.
nise.res.in,302,0 mail.nise.res.in.
nitcouncil.org.in,HttpConnectTimeoutException: HTTP connect timed out,100 us2.mx1.mailhostbox.com.; 100 us2.mx3.mailhostbox.com.; 100 us2.mx2.mailhostbox.com.
niyamasabha.org,200,20 mx2.mgovcloud.in.; 10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.
nja.nic.in,ConnectException,none
nmc.org.in,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,1 nmc-org-in.mail.protection.outlook.com.
norway.no,301,none
nrbdrdo.res.in,ConnectException,none
nsc.org.in,200,0 nsc-org-in.mail.protection.outlook.com.
nssce.ac.in,200,0 aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
nstedb.com,403,none
nta.ac.in,HttpConnectTimeoutException: HTTP connect timed out,0 nta-ac-in.mail.protection.outlook.com.
nudaap.org,301,none
odishaassembly.nic.in,301,none
odishabiodiversityboard.in,301,0 mail.odishabiodiversityboard.in.
odishalalitkalaakademi.org,301,none
orissahighcourt.nic.in,200,none
pakhcnewdelhi.org.pk,200,none
paraguayembassy.in,200,0 paraguayembassy.in.
patnahighcourt.bih.nic.in,ConnectException,none
patnapolice.bih.nic.in,ConnectException,none
pci.nic.in,HttpConnectTimeoutException: HTTP connect timed out,10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.; 20 mx2.mgovcloud.in.
pcra.org,301,none
petroleum.nic.in,ConnectException,none
pib.nic.in,ConnectException,none
pithoragarh.nic.in,200,none
polishinstitute.in,403,none
powermin.nic.in,ConnectException,none
punjabassembly.nic.in,ConnectException,none
rkvy.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
rnbgujarat.org,301,none
rubberboard.org.in,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mx2.mgovcloud.in.; 50 mx3.mgovcloud.in.; 10 mx.mgovcloud.in.
sansad.in,302,none
scste.org,200,none
sfri.nic.in,ConnectException,none
shiksha.cg.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
shipping.nic.in,ConnectException,none
shrc.tn.nic.in,ConnectException,none
siddhacouncil.com,200,none
siliguripolice.org,HttpConnectTimeoutException: HTTP connect timed out,none
singrauli.nic.in,200,none
sjda.org,200,none
slhcindia.org,200,none
socialjustice.nic.in,ConnectException,none
soisti.ap.nic.in,ConnectException,none
sp.mofaic.gov.ae,ConnectException,none
spg.nic.in,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sphlassam.org,200,20 mx2.zoho.com.; 10 mx.zoho.com.; 10 mx3.zoho.com.
sportsauthorityofindia.nic.in,302,0 mailgw.nic.in.
ssapunjab.org,200,10 mail.ssapunjab.org.
sshrc.nic.in,200,none
steel.nic.in,ConnectException,none
sudanembassyindia.org,200,0 mtl200.greengeeks.net.
surguja.nic.in,301,none
sveriges-konsulat.com,301,none
swedenabroad.se,301,none
syriaembassy.in,429,5 mx1.hostinger.com.; 10 mx2.hostinger.com.
tamilship.com,200,none
tdsat.nic.in,ConnectException,none
telanganalegislature.org.in,403,none
thaiembassy.org,200,none
thc.nic.in,200,none
tifac.org.in,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching tifac.org.in found.,20 mx2.mgovcloud.in.; 0 mailgw.nic.in.; 10 mx.mgovcloud.in.; 50 mx3.mgovcloud.in.
tribal.nic.in,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
tripuraassembly.nic.in,ConnectException,none
tsag.org,200,none
tsagros.org,ConnectException,none
ucost.in,301,0 smtp.google.com.
ugc.ac.in,ConnectException,none
ukhrc.net,HttpConnectTimeoutException: HTTP connect timed out,none
umcasia.org,301,none
upcsr.org,HttpConnectTimeoutException: HTTP connect timed out,none
uphrc.up.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
upslsa.up.nic.in,ConnectException,none
upvidhanparishad.nic.in,ConnectException,none
uzbekembassy.in,301,10 mx2.hostinger.in.; 5 mx1.hostinger.in.
vci.nic.in,ConnectException,none
vetymanipur.nic.in,200,none
vetyngl.nic.in,ConnectException,none
vidhansabha.bih.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
vietnamembassydelhi.in,200,10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
wbhc.in,200,none
wbhrc.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
wbmdfc.org,HttpConnectTimeoutException: HTTP connect timed out,none
wcd.nic.in,ConnectException,none
website.rbi.org.in,301,none
wikidata.org,301,none
wpro.who.int,ConnectException,none
yas.nic.in,HttpConnectTimeoutException: HTTP connect timed out,none
zambiahighcomdelhi.org,200,none
zimbabweembassyinindia.com,ConnectException,none
