hostname,score,sources,label,level
revenue.ie,4,wikidata,Revenue Commissioners,
rsa.ie,4,wikidata,Road Safety Authority,
seai.ie,4,wikidata,Sustainable Energy Authority of Ireland,
sfpa.ie,4,wikidata,Sea Fisheries Protection Authority,
solas.ie,4,wikidata,SOLAS,central
sportireland.ie,4,wikidata,Sport Ireland Institute,
tailte.ie,4,wikidata,Tailte Éireann,
teachingcouncil.ie,4,wikidata,Teaching Council,central
teagasc.ie,4,wikidata,Teagasc,
thepsi.ie,4,wikidata,Pharmaceutical Society of Ireland,
tii.ie,4,wikidata,Transport Infrastructure Ireland,
wdc.ie,4,wikidata,Western Development Commission,
ambafrance-ie.org,3,wikidata,"Embassy of France, Dublin",central
dublin.diplo.de,3,wikidata,"Embassy of Germany, Dublin",central
dublin.europarl.europa.eu,3,wikidata,European Parliament Liaison Office in Ireland,central
dublin.mae.ro,3,wikidata,"embassy of Romania, Dublin",central
dublin.mfa.ee,3,wikidata,embassy of Estonia in Dublin,central
enterprise-ireland.com,3,wikidata,Enterprise Ireland,
finlandabroad.fi,3,wikidata,embassy of Finland in Ireland,central
fishinginireland.info,3,wikidata,Fishing in Ireland,
idaireland.com,3,wikidata,IDA Ireland,
ie.chineseembassy.org,3,wikidata,"Embassy of the People's Republic of China, Dublin",central
ie.mfa.lt,3,wikidata,embassy of Lithuania in Ireland,central
ie.mvep.hr,3,wikidata,embassy of Croatia in Ireland,central
instituteofpublichealth.org,3,wikidata,Institute of Public Health,
intertradeireland.com,3,wikidata,InterTradeIreland,
ireland.com,3,wikidata,Tourism Ireland,
ireland.mid.ru,3,wikidata,embassy of Russia in Ireland,central
irland.um.dk,3,wikidata,embassy of Denmark in Ireland,central
kenyaembassyireland.net,3,wikidata,embassy of Kenya in Ireland,central
legaldeposit.org.uk,3,wikidata,Agency for the Legal Deposit Libraries,
mfa.bg,3,wikidata,embassy of Bulgaria in Ireland,central
mfa.gr,3,wikidata,embassy of Greece in Ireland,central
mzv.sk,3,wikidata,embassy of Slovakia in Ireland,central
nederlandwereldwijd.nl,3,wikidata,"Embassy of the Netherlands, Dublin",central
nigerianembassydublin.org,3,wikidata,embassy of Nigeria in Ireland,central
norway.no,3,wikidata,Embassy of Norway in Dublin,central
stcanicescathedral.com,3,wikidata,Saint Canice's Cathedral,
roc-taiwan.org,1,wikidata;wikidata;wikidata,Taipei Representative Office in Ireland,
