hostname,http_status,mx
city.fujisawa.kanagawa.jp,ConnectException,10 fml01.sc-kanagawa.jp.
city.fujiyoshida.yamanashi.jp,ConnectException,10 mlv.ypisc.jp.
city.fukagawa.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 ns.city.fukagawa.lg.jp.
city.fukaya.saitama.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc11-mail01.sbt-isc.jp.
city.fukuchiyama.lg.jp,ConnectException,10 smtp1.security.pref.kyoto.jp.; 10 smtp2.security.pref.kyoto.jp.
city.fukui-sakai.lg.jp,ConnectException,20 mx-1.cloudz.jp.; 10 mx.cloudz.jp.; 20 mx-0.cloudz.jp.
city.fukuroi.shizuoka.jp,ConnectException,10 mailgwsc.oneoffice.jp.
city.fukushima-date.lg.jp,ConnectException,10 sc07-mail01.sbt-isc.jp.
city.fukuyama.hiroshima.jp,ConnectException,10 hsc-mail.city.fukuyama.hiroshima.jp.
city.furano.hokkaido.jp,ConnectException,10 mail.city.furano.hokkaido.jp.
city.fussa.tokyo.jp,ConnectException,10 mail-ex.tokyo-isc.jp.
city.futtsu.lg.jp,ConnectException: Host is unreachable,20 mx2.securitycloud.city.futtsu.lg.jp.
city.gero.lg.jp,ConnectException,10 mail01.gifu-sc2.jp.; 10 mail02.gifu-sc2.jp.
city.ginowan.lg.jp,ConnectException,10 mail2.city.ginowan.lg.jp.; 20 mail1.city.ginowan.lg.jp.
city.gobo.lg.jp,ConnectException,10 mail1.wirp.jp.; 10 mail2.wirp.jp.
city.gojo.lg.jp,ConnectException,10 narasc-fml2.utility.optage.co.jp.
city.gose.nara.jp,HttpConnectTimeoutException: HTTP connect timed out,10 narasc-fml2.utility.optage.co.jp.
city.gosen.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc15-mail01.sbt-isc.jp.
city.goshogawara.lg.jp,ConnectException,10 sc02-mail01.sbt-isc.jp.
city.gotemba.lg.jp,ConnectException,10 mailgwsc.oneoffice.jp.
city.goto.nagasaki.jp,ConnectException,100 sc42-mail01.sbt-isc.jp.
city.gotsu.lg.jp,ConnectException,10 mx.ssc.pref.shimane.jp.
city.gujo.gifu.jp,ConnectException,none
city.gyoda.lg.jp,ConnectException,10 sc11-mail01.sbt-isc.jp.
city.habikino.lg.jp,ConnectException,10 osakasc-fml3.utility.optage.co.jp.
city.hachimantai.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc03-mail01.sbt-isc.jp.
city.hadano.kanagawa.jp,200,10 fml01.sc-kanagawa.jp.
city.hagi.lg.jp,ConnectException,10 city-hagi-lg-jp.mail.protection.outlook.com.
city.hakui.lg.jp,ConnectException,10 mx-i8.htcn.ne.jp.
city.hakusan.lg.jp,ConnectException,10 mx-i10.htcn.ne.jp.
city.hamada.shimane.jp,ConnectException,10 dmail.kagoya.net.
city.hamura.tokyo.jp,ConnectException,10 mail-ex.tokyo-isc.jp.
city.hanamaki.iwate.jp,ConnectException,30 sc03-mail01.sbt-isc.jp.
city.hannan.lg.jp,ConnectException,10 osakasc-fml3.utility.optage.co.jp.
city.hanno.lg.jp,ConnectException,10 sc11-mail01.sbt-isc.jp.
city.hashima.lg.jp,ConnectException,10 mail01.gifu-sc2.jp.; 10 mail02.gifu-sc2.jp.
city.hashimoto.lg.jp,ConnectException,10 mail1.wirp.jp.; 10 mail2.wirp.jp.
city.hasuda.saitama.jp,ConnectException,none
city.hatsukaichi.hiroshima.jp,ConnectException,0 hscmta.city.hatsukaichi.lg.jp.
city.hekinan.lg.jp,ConnectException,20 alt1.ap.email.fireeyecloud.com.; 40 alt3.ap.email.fireeyecloud.com.; 30 alt2.ap.email.fireeyecloud.com.; 10 primary.ap.email.fireeyecloud.com.
city.hida.gifu.jp,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching city.hida.gifu.jp found.,10 mail01.gifu-sc2.jp.; 10 mail02.gifu-sc2.jp.
city.hidaka.lg.jp,ConnectException,5 sc11-mail01.sbt-isc.jp.
city.higashimatsushima.miyagi.jp,ConnectException,10 sc04-mail01.sbt-isc.jp.
city.higashine.yamagata.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc06-mail01.sbt-isc.jp.
city.higashiomi.shiga.jp,ConnectException,10 ssc2-osk-mllim.shigasc.jp.
city.higashiosaka.lg.jp,ConnectException,10 osakasc-fml3.utility.optage.co.jp.
city.hikari.lg.jp,ConnectException,none
city.himi.toyama.jp,ConnectException,10 mx-ts1.htcn.ne.jp.
city.hioki.kagoshima.jp,ConnectException,10 mx.city.hioki.kagoshima.jp.
city.hirado.nagasaki.jp,200,none
city.hirakata.osaka.jp,ConnectException,10 osakasc-fml3.utility.optage.co.jp.
city.hirosaki.aomori.jp,200,none
city.hita.oita.jp,ConnectException,none
city.hitachi.lg.jp,ConnectException,none
city.hitachinaka.lg.jp,ConnectException,none
city.hitachiomiya.lg.jp,ConnectException,none
city.hitachiota.ibaraki.jp,ConnectException,none
city.hitoyoshi.lg.jp,ConnectException,none
city.hofu.yamaguchi.jp,ConnectException,10 sc35-mail01.sbt-isc.jp.
city.hokota.lg.jp,ConnectException,10 ibscmllg-234.city.hokota.lg.jp.
city.hokuto.hokkaido.jp,ConnectException,10 mailsv.city.hokuto.hokkaido.jp.
city.hokuto.yamanashi.jp,ConnectException,none
city.ibara.okayama.jp,ConnectException,none
city.ibaraki-koga.lg.jp,ConnectException,10 ibscmllg-204.city.ibaraki-koga.lg.jp.
city.ibaraki.osaka.jp,ConnectException,none
city.ibusuki.lg.jp,ConnectException,none
city.ichihara.chiba.jp,ConnectException,none
city.ichikawa.lg.jp,ConnectException,none
city.ichikikushikino.lg.jp,ConnectException,none
city.ichinoseki.iwate.jp,ConnectException,none
city.iiyama.nagano.jp,ConnectException,none
city.iizuka.lg.jp,ConnectException,none
city.ikeda.osaka.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.iki.nagasaki.jp,ConnectException,10 sc42-mail01.sbt-isc.jp.
city.ikoma.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.imari.saga.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.imizu.toyama.jp,ConnectException,none
city.inabe.mie.jp,ConnectException,none
city.inashiki.lg.jp,ConnectException,none
city.inzai.lg.jp,ConnectException,none
city.isa.kagoshima.jp,ConnectException,none
city.isahaya.nagasaki.jp,ConnectException,10 sc42-mail01.sbt-isc.jp.
city.ise.mie.jp,ConnectException,none
city.isesaki.lg.jp,ConnectException,none
city.ishikari.hokkaido.jp,ConnectException,none
city.ishinomaki.lg.jp,ConnectException,none
city.ishioka.lg.jp,ConnectException,10 ibscmllg-205.city.ishioka.lg.jp.
city.isumi.lg.jp,ConnectException,20 mx2.securitycloud.city.isumi.lg.jp.
city.itako.lg.jp,ConnectException,none
city.itoigawa.lg.jp,ConnectException,none
city.itoshima.lg.jp,ConnectException,none
city.iwade.lg.jp,ConnectException,10 mail2.wirp.jp.; 10 mail1.wirp.jp.
city.iwakuni.lg.jp,ConnectException,10 sc35-mail01.sbt-isc.jp.
city.iwamizawa.hokkaido.jp,ConnectException,20 mail1.city.iwamizawa.hokkaido.jp.; 10 mail2.city.iwamizawa.hokkaido.jp.
city.iwanuma.miyagi.jp,ConnectException,none
city.iyo.lg.jp,ConnectException,10 mx2.sc-ehime.lg.jp.
city.izu.shizuoka.jp,ConnectException,none
city.izumiotsu.lg.jp,301,none
city.izumisano.lg.jp,ConnectException,none
city.izumo.shimane.jp,ConnectException,0 mx.ssc.pref.shimane.jp.
city.izunokuni.shizuoka.jp,ConnectException,none
city.joso.lg.jp,ConnectException,none
city.kadoma.osaka.jp,ConnectException,none
city.kagoshima-izumi.lg.jp,ConnectException,10 mx.city.kagoshima-izumi.lg.jp.
city.kahoku.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kai.yamanashi.jp,ConnectException,10 mlv.ypisc.jp.
city.kainan.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 mail2.wirp.jp.; 10 mail1.wirp.jp.
city.kaizu.lg.jp,ConnectException,10 mail01.gifu-sc2.jp.; 10 mail02.gifu-sc2.jp.
city.kaizuka.lg.jp,ConnectException,none
city.kakamigahara.lg.jp,ConnectException,none
city.kakogawa.lg.jp,ConnectException,none
city.kakuda.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kama.lg.jp,ConnectException,none
city.kamagaya.chiba.jp,ConnectException,none
city.kamaishi.iwate.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kameyama.mie.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kamiamakusa.kumamoto.jp,ConnectException,none
city.kaminoyama.yamagata.jp,ConnectException,none
city.kamisu.ibaraki.jp,ConnectException,none
city.kamo.niigata.jp,ConnectException,none
city.kanazawa.ishikawa.jp,ConnectException,none
city.kani.lg.jp,ConnectException,10 mail01.gifu-sc2.jp.; 10 mail02.gifu-sc2.jp.
city.kanonji.kagawa.jp,ConnectException,none
city.kanoya.lg.jp,ConnectException,none
city.kanuma.tochigi.jp,ConnectException,none
city.kanzaki.saga.jp,ConnectException,none
city.karatsu.lg.jp,ConnectException,10 sc41-mail01.sbt-isc.jp.
city.kasai.hyogo.jp,ConnectException,none
city.kasama.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kasaoka.okayama.jp,ConnectException,none
city.kashiba.lg.jp,ConnectException,10 narasc-fml2.utility.optage.co.jp.
city.kashima.ibaraki.jp,200,none
city.kashiwara.osaka.jp,HttpConnectTimeoutException: HTTP connect timed out,10 osakasc-fml3.utility.optage.co.jp.
city.kashiwazaki.lg.jp,ConnectException,none
city.kasuga.fukuoka.jp,ConnectException,10 fsec-mta.city.kasuga.fukuoka.jp.
city.kasukabe.lg.jp,ConnectException,none
city.kasumigaura.lg.jp,ConnectException,none
city.katagami.lg.jp,ConnectException,none
city.katano.osaka.jp,ConnectException,none
city.kato.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.katori.lg.jp,ConnectException,none
city.katsuragi.nara.jp,ConnectException,none
city.katsushika.lg.jp,ConnectException,none
city.katsuura.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.katsuyama.fukui.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kawachinagano.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kawaguchi.lg.jp,ConnectException,none
city.kazo.lg.jp,ConnectException,none
city.kazuno.akita.jp,ConnectException,none
city.kikuchi.lg.jp,ConnectException,10 mail10.ksc.kumamoto.jp.
city.kikugawa.shizuoka.jp,ConnectException,none
city.kimitsu.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kinokawa.lg.jp,ConnectException,10 mail1.wirp.jp.; 10 mail2.wirp.jp.
city.kisarazu.lg.jp,ConnectException,none
city.kishiwada.lg.jp,ConnectException,none
city.kishiwada.osaka.jp,HttpConnectTimeoutException: HTTP connect timed out,10 osakasc-fml3.utility.optage.co.jp.
city.kitaakita.akita.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kitakami.iwate.jp,ConnectException,none
city.kitakata.fukushima.jp,ConnectException,none
city.kitamoto.saitama.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kitsuki.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc-ms.oita-net.jp.
city.kizugawa.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kobayashi.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kochi-konan.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.koga.fukuoka.jp,301,none
city.komagane.nagano.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.komatsu.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.komatsushima.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.komoro.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.koriyama.lg.jp,ConnectException,10 sc07-mail01.sbt-isc.jp.
city.kosai.shizuoka.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.koshi.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.koshu.yamanashi.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kounosu.saitama.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kudamatsu.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kuji.iwate.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kuki.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc11-mail01.sbt-isc.jp.
city.kumamoto.jp,ConnectException,none
city.kumano.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kunisaki.oita.jp,ConnectException,none
city.kurayoshi.lg.jp,ConnectException,none
city.kure.lg.jp,ConnectException,10 city-kure-lg-jp.in.tmems-jp.trendmicro.com.
city.kurobe.toyama.jp,ConnectException,10 mx-ts1.htcn.ne.jp.
city.kuroishi.aomori.jp,ConnectException,none
city.kurume.fukuoka.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.kushima.lg.jp,ConnectException,none
city.kuwana.lg.jp,ConnectException,10 msc2ml.mie-sec-cloud.jp.
city.kyotanabe.lg.jp,ConnectException,none
city.kyotango.lg.jp,ConnectException,none
city.machida.tokyo.jp,ConnectException,10 mail-ex.tokyo-isc.jp.
city.maibara.lg.jp,ConnectException,none
city.maizuru.kyoto.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.makinohara.shizuoka.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.makurazaki.lg.jp,ConnectException,10 mx.city.makurazaki.lg.jp.
city.maniwa.lg.jp,ConnectException,none
city.marugame.lg.jp,ConnectException,none
city.masuda.lg.jp,ConnectException,none
city.matsubara.lg.jp,ConnectException,none
city.matsue.lg.jp,ConnectException,none
city.matsusaka.mie.jp,ConnectException,none
city.matsuyama.ehime.jp,ConnectException,none
city.midori.gunma.jp,ConnectException,none
city.mihara.hiroshima.jp,ConnectException,0 city-mihara-hiroshima-jp.mail.protection.outlook.com.
city.mikasa.hokkaido.jp,ConnectException,none
city.miki.lg.jp,ConnectException,none
city.mimasaka.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.minamata.lg.jp,ConnectException,none
city.minamiashigara.kanagawa.jp,ConnectException,none
city.minamiawaji.hyogo.jp,ConnectException,none
city.minamiboso.chiba.jp,ConnectException,20 mx2.securitycloud.city.minamiboso.chiba.jp.
city.minamikyushu.lg.jp,ConnectException,none
city.minamisatsuma.lg.jp,ConnectException,none
city.minamishimabara.lg.jp,ConnectException,none
city.minamiuonuma.niigata.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.minato.tokyo.jp,HttpConnectTimeoutException: HTTP connect timed out,10 city-minato-tokyo-jp.mail.protection.outlook.com.
city.mino.gifu.jp,ConnectException,none
city.minoh.lg.jp,ConnectException,none
city.minokamo.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.misato.lg.jp,ConnectException,none
city.misawa.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.mitaka.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.mitoyo.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.mitsuke.niigata.jp,ConnectException,10 sc15-mail01.sbt-isc.jp.
city.miyakojima.lg.jp,ConnectException,10 mail2.city.miyakojima.lg.jp.; 20 mail1.city.miyakojima.lg.jp.
city.miyama.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.miyawaka.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 mgate02.anc.cloud.
city.miyazu.kyoto.jp,ConnectException,none
city.miyoshi.hiroshima.jp,ConnectException,10 mail.city.miyoshi.hiroshima.jp.
city.mizuho.lg.jp,ConnectException,10 mail01.gifu-sc2.jp.; 10 mail02.gifu-sc2.jp.
city.mizunami.lg.jp,ConnectException,10 mail02.gifu-sc2.jp.; 10 mail01.gifu-sc2.jp.
city.mobara.chiba.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.moriguchi.osaka.jp,SSLHandshakeException: (unrecognized_name) Received fatal alert: unrecognized_name,10 mail.city.moriguchi.osaka.jp.
city.morioka.iwate.jp,ConnectException,10 sc03-mail01.sbt-isc.jp.
city.moriya.ibaraki.jp,ConnectException,none
city.moriyama.lg.jp,ConnectException,none
city.motomiya.lg.jp,ConnectException,10 sc07-mail01.sbt-isc.jp.
city.motosu.lg.jp,ConnectException,none
city.muko.kyoto.jp,ConnectException,none
city.munakata.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 fsec-mta.city.munakata.lg.jp.
city.murakami.lg.jp,ConnectException,none
city.murayama.lg.jp,ConnectException,10 sc06-mail01.sbt-isc.jp.
city.muroto.kochi.jp,ConnectException,none
city.musashimurayama.lg.jp,ConnectException,none
city.mutsu.lg.jp,ConnectException: Host is unreachable,none
city.myoko.niigata.jp,ConnectException,10 sc15-mail01.sbt-isc.jp.
city.nabari.lg.jp,ConnectException,none
city.nagahama.lg.jp,ConnectException,10 ssc2-osk-mllim.shigasc.jp.
city.nagai.yamagata.jp,ConnectException,none
city.nagaoka.niigata.jp,ConnectException,none
city.nagaokakyo.lg.jp,ConnectException,10 smtp1.security.pref.kyoto.jp.; 10 smtp2.security.pref.kyoto.jp.
city.nagareyama.chiba.jp,ConnectException,none
city.nagasaki.lg.jp,ConnectException,none
city.nagato.yamaguchi.jp,ConnectException,10 sc35-mail01.sbt-isc.jp.
city.naka.lg.jp,ConnectException,10 ibscmllg-226.city.naka.lg.jp.
city.nakagawa.lg.jp,ConnectException,none
city.nakama.lg.jp,ConnectException,none
city.nakano.nagano.jp,ConnectException,none
city.nakatsugawa.lg.jp,ConnectException,none
city.namegata.ibaraki.jp,ConnectException,none
city.namerikawa.toyama.jp,ConnectException,10 mx-ts1.htcn.ne.jp.
city.nanao.lg.jp,ConnectException,none
city.nankoku.lg.jp,ConnectException,none
city.nantan.kyoto.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.nanto.toyama.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.nanyo.yamagata.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc06-mail01.sbt-isc.jp.
city.narashino.lg.jp,ConnectException,none
city.naruto.tokushima.jp,ConnectException,none
city.nasukarasuyama.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc09-mail01.sbt-isc.jp.
city.nasushiobara.lg.jp,ConnectException,none
city.natori.miyagi.jp,ConnectException,none
city.nayoro.lg.jp,ConnectException,none
city.neyagawa.osaka.jp,ConnectException,none
city.nichinan.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 msc2-osk-ml.miyazakisc.miyazaki.jp.
city.nihonmatsu.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc07-mail01.sbt-isc.jp.
city.niihama.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 city-niihama-lg-jp.mail.protection.outlook.com.
city.niimi.okayama.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.niiza.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc11-mail01.sbt-isc.jp.
city.nikaho.akita.jp,HttpConnectTimeoutException: HTTP connect timed out,10 sc05-mail01.sbt-isc.jp.
city.nikko.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.ninohe.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.nirasaki.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.nishinoomote.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.nishiwaki.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.nobeoka.miyazaki.jp,HttpConnectTimeoutException: HTTP connect timed out,10 msc2-osk-ml.miyazakisc.miyazaki.jp.
city.noboribetsu.lg.jp,HttpConnectTimeoutException: HTTP connect timed out,none
city.noda.chiba.jp,HttpConnectTimeoutException: HTTP connect timed out,none
