hostname,http_status,mx
vied.vn,200,20 ALT2.ASPMX.L.GOOGLE.COM.; 20 ALT1.ASPMX.L.GOOGLE.COM.; 30 ASPMX4.GOOGLEMAIL.COM.; 10 ASPMX.L.GOOGLE.COM.; 30 ASPMX2.GOOGLEMAIL.COM.; 30 ASPMX5.GOOGLEMAIL.COM.; 30 ASPMX3.GOOGLEMAIL.COM.
vietnam.diplo.de,200,none
vietnam.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
vietnam.um.dk,301,none
vietnammedia.vnanet.vn,200,none
vinhlong.edu.vn,HttpConnectTimeoutException: HTTP connect timed out,1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
viup.vn,200,5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
vn.ambafrance.org,301,none
vn.china-embassy.org,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching vn.china-embassy.org found.,none
vnpi.vn,200,5 alt2.aspmx.l.google.com.; 10 mail.vnpi.vn.; 1 smtp.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
vov.vn,200,10 esa.vov.vn.
vovworld.vn,200,10 mx2.forwardemail.net.; 10 mx1.forwardemail.net.
vtv.vn,200,10 mta1.vtv.vn.; 20 mail.vtv.vn.
web.roc-taiwan.org,HttpConnectTimeoutException: HTTP connect timed out,none
