hostname,country,label,website
gij.edu.gh,GHA_ghana,"University of Media, Arts and Communication",https://gij.edu.gh/
gimpa.edu.gh,GHA_ghana,"Ghana Institute of Management and Public Administration, Achimota",https://gimpa.edu.gh/
htu.edu.gh,GHA_ghana,Ho Technical University,https://htu.edu.gh
knust.edu.gh,GHA_ghana,Kwame Nkrumah University of Science and Technology,https://www.knust.edu.gh/
ktu.edu.gh,GHA_ghana,Koforidua Technical University,https://ktu.edu.gh/
ubids.edu.gh,GHA_ghana,Simon Diedong Dombo University of Business and Integrated Development Studies,https://ubids.edu.gh/
ucc.edu.gh,GHA_ghana,University of Cape Coast,https://ucc.edu.gh/
uds.edu.gh,GHA_ghana,University for Development Studies,http://www.uds.edu.gh/
uenr.edu.gh,GHA_ghana,University of Energy and Natural Resources,https://uenr.edu.gh/
uesd.edu.gh,GHA_ghana,University of Environment and Sustainable Development,https://www.uesd.edu.gh/
uew.edu.gh,GHA_ghana,"University of Education, Winneba",http://www.uew.edu.gh/
ug.edu.gh,GHA_ghana,University of Ghana,https://www.ug.edu.gh/
uhas.edu.gh,GHA_ghana,University of Health and Allied Sciences,http://uhas.edu.gh/
umat.edu.gh,GHA_ghana,University of Mines and Technology,http://umat.edu.gh/
unimac.edu.gh,GHA_ghana,"University of Media, Arts and Communication",https://unimac.edu.gh/
upsa.edu.gh,GHA_ghana,"University of Professional Studies, Accra",http://www.upsa.edu.gh/
uganc.edu.gn,GIN_guinea,University of Conakry,https://uganc.edu.gn/
uglcs.org,GIN_guinea,General Lansana Conte University,https://www.uglcs.org/
utg.edu.gm,GMB_gambia,University of the Gambia,http://www.utg.edu.gm/
uac.gw,GNB_guinea_bissau,Universidade Amílcar Cabral,http://uac.gw/
uned.es,GNQ_equatorial_guinea,Campus UNED Guinea Ecuatorial,https://www.uned.es/universidad/inicio/internacional/centros-exterior/centros-uned-africa.html
auth.gr,GRC_greece,Aristotle University of Thessaloniki,https://www.auth.gr/
duth.gr,GRC_greece,Democritus University of Thrace,http://www.duth.gr/
ionio.gr,GRC_greece,Ionian University,http://www.ionio.gr/
uoi.gr,GRC_greece,University of Ioannina,http://www.uoi.gr/
uom.gr,GRC_greece,University of Macedonia,http://www.uom.gr/
usac.edu.gt,GTM_guatemala,Universidad de San Carlos de Guatemala,https://www.usac.edu.gt/
uog.edu.gy,GUY_guyana,University of Guyana,https://www.uog.edu.gy/
unin.hr,HRV_croatia,University North,https://www.unin.hr/
unizg.hr,HRV_croatia,University of Zagreb,http://www.unizg.hr/
ueh.edu.ht,HTI_haiti,Q1205322,https://ueh.edu.ht/
bme.hu,HUN_hungary,Budapest University of Technology and Economics,https://bme.hu
elte.hu,HUN_hungary,Eötvös Loránd University,https://www.elte.hu/
u-szeged.hu,HUN_hungary,University of Szeged,https://u-szeged.hu
uni-bme.ir,HUN_hungary,Budapest University of Technology and Economics,https://uni-bme.ir
zeneakademia.hu,HUN_hungary,Franz Liszt Academy of Music,http://www.zeneakademia.hu/
bpak.unipa.ac.id,IDN_indonesia,University of Papua,https://bpak.unipa.ac.id/
iain-palangkaraya.ac.id,IDN_indonesia,State Islamic Institute Palangka Raya,https://iain-palangkaraya.ac.id
iainambon.ac.id,IDN_indonesia,IAIN Ambon,https://www.iainambon.ac.id
iainfmpapua.ac.id,IDN_indonesia,State Islamic Institute of Fattahul Muluk,https://iainfmpapua.ac.id/
id.polikani.org,IDN_indonesia,Tual State Fisheries Polytechnic,http://id.polikani.org/
itb.ac.id,IDN_indonesia,Bandung Institute of Technology,https://www.itb.ac.id/
itera.ac.id,IDN_indonesia,Sumatra Institute of Technology,https://www.itera.ac.id
itk.ac.id,IDN_indonesia,Kalimantan Institute of Technology,https://www.itk.ac.id
pgsdkebumen.fkip.uns.ac.id,IDN_indonesia,Universitas Sebelas Maret Kampus VI Kebumen,http://pgsdkebumen.fkip.uns.ac.id/
pnb.ac.id,IDN_indonesia,Politeknik Negeri Bali,https://www.pnb.ac.id
pnj.ac.id,IDN_indonesia,Jakarta State Polytechnic,http://www.pnj.ac.id/
pnk.ac.id,IDN_indonesia,Politeknik Negeri Kupang,https://www.pnk.ac.id
pnm.ac.id,IDN_indonesia,Politeknik Negeri Madiun,https://www.pnm.ac.id
polibatam.ac.id,IDN_indonesia,Politeknik Negeri Batam,https://www.polibatam.ac.id
polije.ac.id,IDN_indonesia,Politeknik Negeri Jember,http://polije.ac.id
polimedia.ac.id,IDN_indonesia,State Polytechnic of Creative Media,https://polimedia.ac.id
polinela.ac.id,IDN_indonesia,Polytechnic of Lampung State,https://www.polinela.ac.id
polinema.ac.id,IDN_indonesia,State Polytechnic of Malang,http://www.polinema.ac.id/
polines.ac.id,IDN_indonesia,Politeknik Negeri Semarang,https://www.polines.ac.id
politanikoe.ac.id,IDN_indonesia,Politeknik Pertanian Negeri Kupang,https://www.politanikoe.ac.id
politanipyk.ac.id,IDN_indonesia,Politeknik Pertanian Negeri Payakumbuh,http://www.politanipyk.ac.id
politanisamarinda.ac.id,IDN_indonesia,Samarinda State Agricultural Polytechnic,https://politanisamarinda.ac.id/
poliupg.ac.id,IDN_indonesia,Ujung Pandang State Polytechnics,http://www.poliupg.ac.id/
polma.ac.id,IDN_indonesia,Politeknik Negeri Madiun,http://www.polma.ac.id
polman-bandung.ac.id,IDN_indonesia,Politeknik Manufaktur Bandung,http://www.polman-bandung.ac.id
polmed.ac.id,IDN_indonesia,State Polytechnic of Medan,https://polmed.ac.id/
polnam.ac.id,IDN_indonesia,Ambon State Polytechnic,http://www.polnam.ac.id
polnes.ac.id,IDN_indonesia,Samarinda State Polytechnic,http://www.polnes.ac.id/
polsri.ac.id,IDN_indonesia,Sriwijaya State Polytechnic,https://www.polsri.ac.id
poltanesa.ac.id,IDN_indonesia,Samarinda State Agricultural Polytechnic,http://www.poltanesa.ac.id
radenfatah.ac.id,IDN_indonesia,Universitas Islam Negeri Raden Fatah Palembang,https://radenfatah.ac.id/
radenintan.ac.id,IDN_indonesia,Universitas Islam Negeri Raden Intan Lampung,https://www.radenintan.ac.id
stain-jember.ac.id,IDN_indonesia,Universitas Islam Negeri Kiai Haji Achmad Siddiq Jember,http://stain-jember.ac.id
stpdobos.ac.id,IDN_indonesia,Sekolah Tinggi Pastoral Don Bosco Tomohon,https://stpdobos.ac.id/
ub.ac.id,IDN_indonesia,Brawijaya University,http://www.ub.ac.id
ugm.ac.id,IDN_indonesia,Gadjah Mada University,https://www.ugm.ac.id
ui.ac.id,IDN_indonesia,University of Indonesia,https://www.ui.ac.id
uin-alauddin.ac.id,IDN_indonesia,Alauddin Islamic State University,http://www.uin-alauddin.ac.id/
uin-antasari.ac.id,IDN_indonesia,Universitas Islam Negeri Antasari,http://uin-antasari.ac.id
uin-malang.ac.id,IDN_indonesia,Universitas Islam Negeri Maulana Malik Ibrahim,https://www.uin-malang.ac.id
uin-suka.ac.id,IDN_indonesia,Sunan Kalijaga Islamic University,https://www.uin-suka.ac.id
uin-suska.ac.id,IDN_indonesia,State Islamic University of Sultan Syarif Kasim II,http://www.uin-suska.ac.id/
uinbanten.ac.id,IDN_indonesia,State Islamic University of Sultan Maulana Hasanuddin Banten,https://uinbanten.ac.id
uinbukittinggi.ac.id,IDN_indonesia,State Islamic University of Sjech M. Djamil Djambek Bukittinggi,https://uinbukittinggi.ac.id
uinib.ac.id,IDN_indonesia,Imam Bonjol State Islamic University,http://uinib.ac.id
uinjkt.ac.id,IDN_indonesia,Jakarta State Islamic University,https://www.uinjkt.ac.id
uinmataram.ac.id,IDN_indonesia,Mataram State Islamic University,https://uinmataram.ac.id
uinmybatusangkar.ac.id,IDN_indonesia,Universitas Islam Negeri Mahmud Yunus Batusangkar,http://www.uinmybatusangkar.ac.id
uinsa.ac.id,IDN_indonesia,Universitas Islam Negeri Sunan Ampel Surabaya,http://www.uinsa.ac.id/
uinsaid.ac.id,IDN_indonesia,Universitas Islam Negeri Raden Mas Said Surakarta,https://uinsaid.ac.id/
uinsby.ac.id,IDN_indonesia,Universitas Islam Negeri Sunan Ampel Surabaya,https://www.uinsby.ac.id
uinsgd.ac.id,IDN_indonesia,Sunan Gunung Djati State Islamic University Bandung,https://www.uinsgd.ac.id
uinsu.ac.id,IDN_indonesia,State Islamic University of North Sumatra,http://uinsu.ac.id
uinsyahada.ac.id,IDN_indonesia,Universitas Islam Negeri Syekh Ali Hasan Ahmad Addary Padangsidimpuan,https://www.uinsyahada.ac.id/
umrah.ac.id,IDN_indonesia,Maritime University of Raja Ali Haji,http://www.umrah.ac.id/
unand.ac.id,IDN_indonesia,Andalas University,https://www.unand.ac.id
undip.ac.id,IDN_indonesia,Diponegoro University,https://www.undip.ac.id
unimal.ac.id,IDN_indonesia,Malikussaleh University,https://www.unimal.ac.id
unipa.ac.id,IDN_indonesia,University of Papua,http://www.unipa.ac.id/
unj.ac.id,IDN_indonesia,State University of Jakarta,https://unj.ac.id
unkhair.ac.id,IDN_indonesia,Khairun University,https://unkhair.ac.id
unnes.ac.id,IDN_indonesia,State University of Semarang,http://unnes.ac.id
unp.ac.id,IDN_indonesia,Padang State University,https://www.unp.ac.id
unsam.ac.id,IDN_indonesia,Samudra University,https://unsam.ac.id
unsika.ac.id,IDN_indonesia,Singaperbangsa University,http://www.unsika.ac.id/
unsil.ac.id,IDN_indonesia,Siliwangi University,https://www.unsil.ac.id
unsrat.ac.id,IDN_indonesia,Sam Ratulangi University,https://www.unsrat.ac.id
untidar.ac.id,IDN_indonesia,Tidar University,https://www.untidar.ac.id
uny.ac.id,IDN_indonesia,Yogyakarta State University,https://www.uny.ac.id
upnvj.ac.id,IDN_indonesia,"National Development University ""Veteran"" Jakarta",https://www.upnvj.ac.id
walisongo.ac.id,IDN_indonesia,Universitas Islam Negeri Walisongo,http://walisongo.ac.id
widyagama.ac.id,IDN_indonesia,Universitas Widya Gama Malang,https://www.widyagama.ac.id
aau.ac.in,IND_india,Assam Agricultural University,http://www.aau.ac.in
aau.in,IND_india,Anand Agricultural University,http://www.aau.in
abvhv.edu.in,IND_india,Atal Bihari Vajpayee Hindi University,http://www.abvhv.edu.in
abvhv.org,IND_india,Atal Bihari Vajpayee Hindi University,http://www.abvhv.org
abvmuup.edu.in,IND_india,Atal Bihari Vajpayee Medical University,https://www.abvmuup.edu.in
ahuuk.ac.in,IND_india,Dr Abdul Haq Urdu University,https://www.ahuuk.ac.in
aknu.edu.in,IND_india,Adikavi Nannaya University,https://www.aknu.edu.in
aktu.ac.in,IND_india,Dr. A. P. J. Abdul Kalam Technical University,http://www.aktu.ac.in
akubihar.ac.in,IND_india,Aryabhatta Knowledge University,http://www.akubihar.ac.in
akuprakasam.ac.in,IND_india,Andhra Kesari University,https://akuprakasam.ac.in
alagappauniversity.ac.in,IND_india,Alagappa University,https://alagappauniversity.ac.in
aliah.ac.in,IND_india,Aliah University,https://www.aliah.ac.in
alipurduaruniversity.ac.in,IND_india,Alipurduar University,https://www.alipurduaruniversity.ac.in
allduniv.ac.in,IND_india,University of Allahabad,http://www.allduniv.ac.in
alujaipur.ac.in,IND_india,Dr. Bhimrao Ambedkar Law University,https://www.alujaipur.ac.in
amruhp.ac.in,IND_india,Atal Medical and Research University,https://www.amruhp.ac.in
amu.ac.in,IND_india,Aligarh Muslim University,http://www.amu.ac.in
andhrauniversity.edu.in,IND_india,Andhra University,https://www.andhrauniversity.edu.in
angrau.ac.in,IND_india,Acharya N. G. Ranga Agricultural University,https://angrau.ac.in/
annamalaiuniversity.ac.in,IND_india,Annamalai University,http://www.annamalaiuniversity.ac.in
annauniv.edu,IND_india,"Anna University, Chennai",http://www.annauniv.edu
anu.ac.in,IND_india,Acharya Nagarjuna University,https://www.anu.ac.in
apsurewa.ac.in,IND_india,Awadhesh Pratap Singh University,https://www.apsurewa.ac.in
apupsg.ac.in,IND_india,Arunachal Pradesh University,https://apupsg.ac.in
astu.ac.in,IND_india,Assam Science and Technology University,https://www.astu.ac.in
asu.ac.in,IND_india,Assam Skill University,https://www.asu.ac.in
aud.ac.in,IND_india,"Dr. B. R. Ambedkar University, Delhi",https://www.aud.ac.in
aujodhpur.ac.in,IND_india,"Agriculture University, Jodhpur",http://aujodhpur.ac.in
aukota.org,IND_india,"Agriculture University, Kota",http://aukota.org
aus.ac.in,IND_india,Assam University,http://www.aus.ac.in
awu.ac.in,IND_india,Assam Women's University,https://www.awu.ac.in
b-u.ac.in,IND_india,Bharathiar University,https://b-u.ac.in/
bamu.ac.in,IND_india,Dr. Babasaheb Ambedkar Marathwada University,http://www.bamu.ac.in
bangaloreuniversity.ac.in,IND_india,Bangalore University,http://bangaloreuniversity.ac.in
bangaloreuniversity.karnataka.gov.in,IND_india,Bangalore University,https://bangaloreuniversity.karnataka.gov.in
bankurauniv.ac.in,IND_india,Bankura University,https://www.bankurauniv.ac.in
baou.org,IND_india,Dr. Babasaheb Ambedkar Open University,http://www.baou.org
base.ac.in,IND_india,Bengaluru Dr. B. R. Ambedkar School of Economics University,https://base.ac.in
basu.org.in,IND_india,Bihar Animal Sciences University,https://www.basu.org.in
bauranchi.org,IND_india,Birsa Agricultural University,http://www.bauranchi.org
bausabour.ac.in,IND_india,Bihar Agricultural University,http://bausabour.ac.in
bbau.ac.in,IND_india,Babasaheb Bhimrao Ambedkar University,https://www.bbau.ac.in/
bbb.ac.in,IND_india,Biswa Bangla Biswabidyalay,https://www.bbb.ac.in
bbmku.ac.in,IND_india,Binod Bihari Mahto Koylanchal University,https://bbmku.ac.in
bckv.edu.in,IND_india,Bidhan Chandra Krishi Viswavidyalaya,https://www.bckv.edu.in
bcu.ac.in,IND_india,Bengaluru City University,https://bcu.ac.in
bdu.ac.in,IND_india,Bharathidasan University,http://www.bdu.ac.in
beu-biha.ac.in,IND_india,Bihar Engineering University,http://www.beu-biha.ac.in
bfuhs.ac.in,IND_india,Baba Farid University of Health Sciences,https://www.bfuhs.ac.in
bgsbu.ac.in,IND_india,Baba Ghulam Shah Badshah University,https://bgsbu.ac.in
bhatkhandemusic.edu.in,IND_india,Bhatkhande Music Institute,http://bhatkhandemusic.edu.in
bhatkhandeuniversity.ac.in,IND_india,Bhatkhande Music Institute,https://www.bhatkhandeuniversity.ac.in
bhattadevuniversity.ac.in,IND_india,Bhattadev University,http://www.bhattadevuniversity.ac.in
bhu.ac.in,IND_india,Banaras Hindu University,http://www.bhu.ac.in
bilaspuruniversity.ac.in,IND_india,Atal Bihari Vajpayee University,https://www.bilaspuruniversity.ac.in
bknmu.edu.in,IND_india,Bhakta Kavi Narsinh Mehta University,https://www.bknmu.edu.in
bmtu.ac.in,IND_india,Birsa Munda Tribal University,http://bmtu.ac.in
bnmu.ac.in,IND_india,Bhupendra Narayan Mandal University,https://www.bnmu.ac.in
bnu.ac.in,IND_india,Bengaluru North University,http://bnu.ac.in
bnu.karnataka.gov.in,IND_india,Bengaluru North University,https://bnu.karnataka.gov.in
bodolanduniversity.ac.in,IND_india,Bodoland University,http://www.bodolanduniversity.ac.in
bpsmv.ac.in,IND_india,Bhagat Phool Singh Mahila Vishwavidyalaya,http://www.bpsmv.ac.in
bpswomenuniversity.ac.in,IND_india,Bhagat Phool Singh Mahila Vishwavidyalaya,http://www.bpswomenuniversity.ac.in
bput.ac.in,IND_india,Biju Patnaik University of Technology,https://www.bput.ac.in
brabu.net,IND_india,B. R. Ambedkar Bihar University,http://www.brabu.net
brau.edu.in,IND_india,"Dr. B. R. Ambedkar University, Srikakulam",https://www.brau.edu.in
brauss.mp.gov.in,IND_india,Dr. B.R. Ambedkar University of Social Sciences,https://brauss.mp.gov.in
brijuniversity.ac.in,IND_india,"Maharaja Surajmal Brij University, Bharatpur",http://brijuniversity.ac.in
bsaeu.in,IND_india,Baba Saheb Ambedkar Education University,https://www.bsaeu.in
bssrv.ac.in,IND_india,Birangana Sati Sadhani Rajyik Vishwavidyalaya,https://www.bssrv.ac.in
btu.ac.in,IND_india,Bikaner Technical University,https://www.btu.ac.in
buat.edu.in,IND_india,Banda University of Agriculture and Technology,https://www.buat.edu.in
bubhopal.ac.in,IND_india,Barkatullah University,http://www.bubhopal.ac.in
buhs.ac.in,IND_india,Bihar University of Health Sciences,https://buhs.ac.in
bujhansi.ac.in,IND_india,Bundelkhand University,https://www.bujhansi.ac.in
buniv.edu.in,IND_india,Bodoland University,http://buniv.edu.in
buodisha.edu.in,IND_india,Berhampur University,http://www.buodisha.edu.in
buruniv.ac.in,IND_india,University of Burdwan,https://www.buruniv.ac.in
bvvjdp.ac.in,IND_india,Shaheed Mahendra Karma Vishwavidyalaya,http://www.bvvjdp.ac.in
caluniv.ac.in,IND_india,University of Calcutta,https://www.caluniv.ac.in
cau.ac.in,IND_india,Central Agricultural University,http://www.cau.ac.in
cblu.ac.in,IND_india,Chaudhary Bansi Lal University,https://www.cblu.ac.in
cbpbu.ac.in,IND_india,Cooch Behar Panchanan Barma University,https://www.cbpbu.ac.in
ccsuniversity.ac.in,IND_india,Chaudhary Charan Singh University,https://www.ccsuniversity.ac.in
cdlu.ac.in,IND_india,Chaudhary Devi Lal University,https://www.cdlu.ac.in
cgkv.ac.in,IND_india,Chhattisgarh Kamdhenu Vishwavidyalaya,http://cgkv.ac.in
clujammu.in,IND_india,Cluster University of Jammu,https://www.clujammu.in
cnlu.ac.in,IND_india,Chanakya National Law University,https://www.cnlu.ac.in
coep.org.in,IND_india,COEP Technological University,http://www.coep.org.in
cooperativecollegejsr.ac.in,IND_india,Jamshedpur Women's University,http://www.cooperativecollegejsr.ac.in
cottonuniversity.ac.in,IND_india,Cotton University,https://www.cottonuniversity.ac.in
crsu.ac.in,IND_india,Chaudhary Ranbir Singh University,http://www.crsu.ac.in
csauk.ac.in,IND_india,Chandra Shekhar Azad University of Agriculture and Technology,https://www.csauk.ac.in
csjmu.ac.in,IND_india,Chhatrapati Shahu Ji Maharaj University,http://www.csjmu.ac.in
csvtu.ac.in,IND_india,Chhattisgarh Swami Vivekanand Technical University,http://www.csvtu.ac.in
ctuap.ac.in,IND_india,Central Tribal University of Andhra Pradesh,http://www.ctuap.ac.in
cuap.ac.in,IND_india,Central University of Andhra Pradesh,https://cuap.ac.in
cuc.ac.in,IND_india,Raja Shankar Shah University,https://cuc.ac.in
cug.ac.in,IND_india,Central University of Gujarat,http://www.cug.ac.in
cugujarat.ac.in,IND_india,Children's Research University,https://www.cugujarat.ac.in
cuh.ac.in,IND_india,Central University of Haryana,http://www.cuh.ac.in
cuhimachal.ac.in,IND_india,Central University of Himachal Pradesh,http://www.cuhimachal.ac.in
cuj.ac.in,IND_india,Central University of Jharkhand,http://www.cuj.ac.in
cujammu.ac.in,IND_india,Central University of Jammu,http://www.cujammu.ac.in
cuk.ac.in,IND_india,Central University of Karnataka,http://www.cuk.ac.in
cukashmir.ac.in,IND_india,Central University of Kashmir,http://www.cukashmir.ac.in
cukerala.ac.in,IND_india,Central University of Kerala,http://cukerala.ac.in/index.php?lang=en
