subdomain,parent_domain,http_status
mail.certv.gob.do,gob.do,Could not resolve host: mail.certv.gob.do
mail.cnc.gob.do,gob.do,Could not resolve host: mail.cnc.gob.do
mail.comisionbarrial.gob.do,gob.do,Could not resolve host: mail.comisionbarrial.gob.do
mail.comisiondecompetencia.gob.do,gob.do,Could not resolve host: mail.comisiondecompetencia.gob.do
mail.constanza.gob.do,gob.do,Could not resolve host: mail.constanza.gob.do
mail.contraloria.gob.do,gob.do,Connection timed out after 3001 milliseconds
mail.coopol.gob.do,gob.do,Could not resolve host: mail.coopol.gob.do
mail.cpadb.gob.do,gob.do,Could not resolve host: mail.cpadb.gob.do
mail.cpadp.gob.do,gob.do,301
mail.dajabon.gob.do,gob.do,Could not resolve host: mail.dajabon.gob.do
mail.desarrollobarrial.gob.do,gob.do,Could not resolve host: mail.desarrollobarrial.gob.do
mail.dgdc.gob.do,gob.do,Could not resolve host: mail.dgdc.gob.do
mail.dgm.gob.do,gob.do,Could not resolve host: mail.dgm.gob.do
mail.dicat.gob.do,gob.do,Could not resolve host: mail.dicat.gob.do
mail.dicom.gob.do,gob.do,Could not resolve host: mail.dicom.gob.do
mail.digepisalud.gob.do,gob.do,Could not resolve host: mail.digepisalud.gob.do
mail.digepres.gob.do,gob.do,302
mail.distritomunicipallacaleta.gob.do,gob.do,Connection timed out after 3002 milliseconds
mail.dpp-mitur.gob.do,gob.do,Could not resolve host: mail.dpp-mitur.gob.do
mail.eiti.mem.gob.do,gob.do,Could not resolve host: mail.eiti.mem.gob.do
mail.embajadausa.gob.do,gob.do,Could not resolve host: mail.embajadausa.gob.do
mail.embdomhonduras.gob.do,gob.do,Could not resolve host: mail.embdomhonduras.gob.do
mail.fiscaliadeldistrito.gob.do,gob.do,Could not resolve host: mail.fiscaliadeldistrito.gob.do
mail.fiscaliadn.gob.do,gob.do,Could not resolve host: mail.fiscaliadn.gob.do
mail.fiscaliasantodomingo.gob.do,gob.do,Could not resolve host: mail.fiscaliasantodomingo.gob.do
mail.gabsocial.gob.do,gob.do,SSL certificate problem: self-signed certificate in certificate chain
mail.gccdicrim.gob.do,gob.do,Could not resolve host: mail.gccdicrim.gob.do
mail.gobernaciondesanchezramirez.gob.do,gob.do,Could not resolve host: mail.gobernaciondesanchezramirez.gob.do
mail.gobernaciondesantiago.gob.do,gob.do,Could not resolve host: mail.gobernaciondesantiago.gob.do
mail.hdssd.semma.gob.do,gob.do,200
mail.hospitallagunasalada.gob.do,gob.do,Could not resolve host: mail.hospitallagunasalada.gob.do
mail.hospitalmarcelinovelez.gob.do,gob.do,Could not resolve host: mail.hospitalmarcelinovelez.gob.do
mail.hospitalsemmasd.gob.do,gob.do,Could not resolve host: mail.hospitalsemmasd.gob.do
mail.hospmorilloking.gob.do,gob.do,Could not resolve host: mail.hospmorilloking.gob.do
mail.iad.gob.do,gob.do,Could not resolve host: mail.iad.gob.do
mail.idac.gob.do,gob.do,Could not resolve host: mail.idac.gob.do
mail.ideice.gob.do,gob.do,200
mail.indocal.gob.do,gob.do,Could not resolve host: mail.indocal.gob.do
mail.jac.gob.do,gob.do,Could not resolve host: mail.jac.gob.do
mail.ji.gob.do,gob.do,SSL: no alternative certificate subject name matches target hostname 'mail.ji.gob.do'
mail.jmsl.gob.do,gob.do,Could not resolve host: mail.jmsl.gob.do
mail.judimha.gob.do,gob.do,Could not resolve host: mail.judimha.gob.do
mail.juntamunicipalrioverdearriba.gob.do,gob.do,Could not resolve host: mail.juntamunicipalrioverdearriba.gob.do
mail.lagunasalada.gob.do,gob.do,Could not resolve host: mail.lagunasalada.gob.do
mail.lasmatasdesantacruz.gob.do,gob.do,Could not resolve host: mail.lasmatasdesantacruz.gob.do
mail.mem.gob.do,gob.do,Could not resolve host: mail.mem.gob.do
mail.mescyt.gob.do,gob.do,Could not resolve host: mail.mescyt.gob.do
mail.migracion.gob.do,gob.do,Could not resolve host: mail.migracion.gob.do
mail.minerd.gob.do,gob.do,Could not resolve host: mail.minerd.gob.do
mail.mip.gob.do,gob.do,Could not resolve host: mail.mip.gob.do
mail.moncion.gob.do,gob.do,Could not resolve host: mail.moncion.gob.do
mail.montecristi.gob.do,gob.do,Could not resolve host: mail.montecristi.gob.do
mail.one.gob.do,gob.do,302
