subdomain,mx
share.gov.az,0 mmx.mail.gov.az.
shopfest.e-taxes.gov.az,none
shusha.gov.az,none
sign.e-taxes.gov.az,none
sim.gov.az,none
sip1.vks.gov.az,none
sipserver.eco.gov.az,none
smarteconomy.gov.az,0 mmx.mail.gov.az.
smb.gov.az,none
smtp.mail.gov.az,none
smtp.pa.gov.az,none
snqis.gov.az,none
social.gov.az,none
socialapi.mlspp.gov.az,none
somda.gov.az,0 mmx.mail.gov.az.
sorgu.taxes.gov.az,none
sosial.gov.az,15 mmx.mail.gov.az.
ss.blacklist.gov.az,none
sspfeservices.mlspp.gov.az,none
sspfservices.mlspp.gov.az,none
sta.gov.az,none
stat.gov.az,none
storage.smb.gov.az,none
supremecourt.gov.az,none
sxa.gov.az,none
tabib.gov.az,none
taxes.gov.az,none
taxrefund.e-taxes.gov.az,none
tedris.taxes.gov.az,none
ter.tmfi.gov.az,none
test-e-enq.danx.gov.az,none
test-moo.taxes.gov.az,none
test.ayna.gov.az,none
test.e-taxes.gov.az,none
test.taxes.gov.az,none
testtomcat.taxes.gov.az,none
texliye.gov.az,none
thiqs.afsa.gov.az,none
threat.cert.gov.az,none
ticket.cert.gov.az,none
timesheet.taxes.gov.az,none
tm.tmfi.gov.az,none
tmfi.gov.az,none
tmfi.taxes.gov.az,none
tnl-test.e-taxes.gov.az,none
tnl.e-taxes.gov.az,none
tourism.gov.az,0 mmx.mail.gov.az.
tqdk.e-taxes.gov.az,none
tqdk.gov.az,none
track.e-taxes.gov.az,none
trackapp.e-taxes.gov.az,none
tracktest.e-taxes.gov.az,none
trademark.gov.az,none
turizm.gov.az,none
turn.cert.gov.az,none
twinning.taxes.gov.az,none
usfp.scfwca.gov.az,none
vault.e-kassa.gov.az,none
vb.e-taxes.gov.az,none
vc.mlspp.gov.az,none
vc.tmfi.gov.az,none
verify.esd.maliyye.gov.az,none
vet.edu.gov.az,none
vet.edu.gov.az.vet.edu.az,none
video.conference.gov.az,none
video.konfrans.gov.az,none
video2.conference.gov.az,none
videoconfe.eco.gov.az,none
visaapplication.mfa.gov.az,none
vn.taxes.gov.az,none
voen-check.taxes.gov.az,none
vpn.maliyye.gov.az,none
vpn.ptx.gov.az,none
vroom.e-taxes.gov.az,none
vsis.e-health.gov.az,none
vva.gov.az,none
