hostname,http_status,mx
codeba.com.br,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching codeba.com.br found.,0 codeba-com-br.mail.protection.outlook.com.
congressonacional.leg.br,ConnectException,5 congressonacional-leg-br.mail.protection.outlook.com.
copec.org.br,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx1.cleanmx.pt.; 20 mx2.cleanmx.pt.
corecon-se.org.br,200,0 mail.corecon-se.org.br.
coripa.org.br,301,0 aspmx.l.google.com.
corsan.com.br,301,0 corsan-com-br.mail.protection.outlook.com.
creaes.org.br,302,0 creaes-org-br.mail.protection.outlook.com.
cta.br,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching cta.br found.,0 hermes.cta.br.
dct.eb.mil.br,IOException: HTTP/1.1 header parser received no bytes,10 mta03.webmail.eb.mil.br.; 10 mta02.webmail.eb.mil.br.
defensoria.ap.def.br,200,10 mail.intelimail.com.br.
defensoria.rj.def.br,200,5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
dpu.def.br,IOException: HTTP/1.1 header parser received no bytes,20 mail2.dpu.def.br.; 10 mail.dpu.def.br.
dsg.eb.mil.br,IOException: HTTP/1.1 header parser received no bytes,10 mta03.webmail.eb.mil.br.; 10 mta02.webmail.eb.mil.br.
eeas.europa.eu,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
embaguibrasil.blogspot.com,200,none
embaixadadeangola.com.br,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching embaixadadeangola.com.br found.,10 mx.core.locaweb.com.br.; 20 mx.b.locaweb.com.br.; 20 mx.jk.locaweb.com.br.; 20 mx.a.locaweb.com.br.
embaixadadonepal.com.br,301,none
embaixadadotogo.com.br,ConnectException,none
embaixadahondurasbrasil.com,ConnectException,none
embcameroun.org.br,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching embcameroun.org.br found.,5 mx-vip-02.uni5.net.; 5 mx-vip-01.uni5.net.
embcv.org.br,500,10 mx.core.locaweb.com.br.; 20 mx.a.locaweb.com.br.; 20 mx.b.locaweb.com.br.; 20 mx.jk.locaweb.com.br.
embguyana.org.br,200,5 mx-vip-01.uni5.net.; 5 mx-vip-02.uni5.net.
embolivia.org.br,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 aspmx2.googlemail.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 20 aspmx4.googlemail.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 20 aspmx5.googlemail.com.
emburuguai.org.br,ConnectException,none
emeron.tjro.jus.br,HttpConnectTimeoutException: HTTP connect timed out,none
epamig.br,301,10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 5 mx1.hostinger.COM.; 10 mx2.hostinger.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
escolapiosbrasilbolivia.org,301,0 mail.escolapiosbrasilbolivia.org.
estatico.cnpq.br,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,none
ethiopianembassy.org.br,ConnectException,none
facepe.br,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 aspmx3.googlemail.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 aspmx2.googlemail.com.
famurs.com.br,403,10 famurs.in.tmes.trendmicro.com.
fapeal.br,301,10 mail.fapeal.br.
fapema.br,HttpConnectTimeoutException: HTTP connect timed out,dig error
fapemat.br,HttpConnectTimeoutException: HTTP connect timed out,none
fapemig.br,200,0 fapemig-br.mail.protection.outlook.com.
faperj.br,200,10 morfeu.faperj.br.
fapesp.br,200,1 fapex10.fapesp.br.; 3 fapex11.fapesp.br.; 7 fapex00.fapesp.br.; 5 fapex01.fapesp.br.; 0 fapesp-br.mail.protection.outlook.com.
fapesq.rpp.br,HttpConnectTimeoutException: HTTP connect timed out,10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.
feb.unesp.br,ConnectException,1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
fepecs.edu.br,HttpConnectTimeoutException: HTTP connect timed out,1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
finlandabroad.fi,301,10 mail.valtori.fi.
floripa-airport.com,200,1 floripaairport-com01i.mail.protection.outlook.com.
franciscanos.org.br,ConnectException,1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
funape.org.br,301,5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.
funceme.br,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 alt1.aspmx.l.google.com.; 30 aspmx2.googlemail.com.; 10 aspmx.l.google.com.; 20 alt2.aspmx.l.google.com.; 30 aspmx4.googlemail.com.; 30 aspmx5.googlemail.com.; 30 aspmx3.googlemail.com.
fundect.ledes.net,ConnectException,none
gequatorial.org.br,200,10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
ghanaembassybrazil.com.br,403,none
iae.cta.br,ConnectException,none
ic.unicamp.br,200,0 taquaral.ic.unicamp.br.
imea.com.br,200,5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 1 aspmx.l.google.com.; 10 aspmx3.googlemail.com.
inidepff.com.br,ConnectException,none
investbelohorizonte.com.br,200,5 srv85-ip1-vm.cdlnet.com.br.
jesuitasbrasil.org.br,200,0 jesuitasbrasil-org-br.mail.protection.outlook.com.
jfsp.jus.br,IOException: Received RST_STREAM: Internal error,10 jfsp-jus-br.mail.protection.outlook.com.
justicaeleitoral.jus.br,403,none
kenyaembassybrazil.com.br,403,0 r210us.hmservers.net.
letrasto.com,HttpConnectTimeoutException: HTTP connect timed out,0 mx.letrasto.com.
mar.mil.br,ConnectException,none
marinha.mil.br,403,9 mx3.marinha.mil.br.; 9 mx1.marinha.mil.br.
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,403,10 mailhost.mfa.gr.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mozambique.org.br,HttpConnectTimeoutException: HTTP connect timed out,dig error
myanmarbsb.org,301,10 mx2.hostinger.com.; 5 mx1.hostinger.com.
mzv.cz,302,10 mzvczemta06.mzv.cz.; 50 mzvczemta05.mzv.cz.
mzv.sk,301,10 mail.gov.sk.
norway.no,301,0 mx.domeneshop.no.
pesquisaimrea.fm.usp.br,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
philembassybrasilia.org,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mx.a.locaweb.com.br.; 20 mx.jk.locaweb.com.br.; 10 mx.b.locaweb.com.br.; 10 mx.core.locaweb.com.br.
portal.stf.jus.br,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
portal.trf1.jus.br,302,none
portal.trf6.jus.br,HttpConnectTimeoutException: HTTP connect timed out,0 trf6-jus-br.mail.protection.outlook.com.
portaltj.tjrj.jus.br,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
porto-alegre.diplo.de,301,10 mx1.bund.de.; 10 mx2.bund.de.
prefeitura.poa.br,200,5 mx02.procempa.com.br.
prefeitura.rio,200,5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
recife.ambafrance-br.org,ConnectException,none
recife.diplo.de,301,10 mx1.bund.de.; 10 mx2.bund.de.
republicadominicana.org.br,ConnectException,10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
rio-de-janeiro.diplo.de,301,10 mx1.bund.de.; 10 mx2.bund.de.
riodejaneiro.ambafrance-br.org,ConnectException,none
rnp.br,301,0 rnp-br.h-v1.mx.microsoft.
roc-taiwan.org,302,none
sao-paulo.diplo.de,301,10 mx1.bund.de.; 10 mx2.bund.de.
saofidelis.rj.leg.br,308,10 naumailmtain3.interlegis.leg.br.; 10 naumailmtain1.interlegis.leg.br.; 10 naumailmtain2.interlegis.leg.br.
saopaulo.consulfrance.org,301,none
saopaulo.sp.leg.br,200,0 saopaulo-sp-leg-br.mail.protection.outlook.com.
senebrasilia.org.br,HttpTimeoutException: request timed out,5 mx-vip-01.uni5.net.; 5 mx-vip-02.uni5.net.
stj.jus.br,403,0 stj-jus-br.t-v1.mx.microsoft.
stm.jus.br,200,10 aspmx2.googlemail.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.
swedenabroad.se,301,none
tjal.jus.br,HttpConnectTimeoutException: HTTP connect timed out,5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 aspmx3.googlemail.com.
tjap.jus.br,HttpConnectTimeoutException: HTTP connect timed out,10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.
tjgo.jus.br,301,10 tjgo-mx01.prod.ce.mlicloud.com.; 10 tjgo-mx02.prod.sp.mlicloud.com.; 10 tjgo-mx01.prod.sp.mlicloud.com.
tjma.jus.br,ConnectException,5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
tjmg.jus.br,302,10 smtp.google.com.
tjpe.jus.br,HttpConnectTimeoutException: HTTP connect timed out,1 tjpe-jus-br.mail.protection.outlook.com.
tjse.jus.br,301,100 tjse-jus-br.mail.protection.outlook.com.
tjsp.jus.br,301,10 tjsp-jus-br.mail.protection.outlook.com.
tre-ba.jus.br,403,50 antispam-01.tse.jus.br.; 5 antispam-02.tse.jus.br.
tre-ce.jus.br,403,0 trece-jus-br0i.mail.protection.outlook.com.
tre-es.jus.br,403,5 trees-jus-br0i.mail.protection.outlook.com.
tre-ms.jus.br,403,1 smtp.google.com.
tre-pb.jus.br,403,5 antispam-02.tse.jus.br.; 500 antispam-01.tse.jus.br.
tre-pe.jus.br,403,1 smtp.google.com.
tre-pi.jus.br,403,1 smtp.google.com.
tre-pr.jus.br,403,5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
tre-ro.jus.br,403,0 trero-jus-br0i.mail.protection.outlook.com.
tre-sc.jus.br,403,1 smtp.google.com.
tre-se.jus.br,403,5 antispam-02.tse.jus.br.; 50 antispam-01.tse.jus.br.
trf2.jus.br,200,0 mx2.jfrj.jus.br.; 0 mx1.trf2.jus.br.; 0 mx2.trf2.jus.br.; 0 mx3.trf2.jus.br.; 0 mx1.jfrj.jus.br.; 0 mx3.jfrj.jus.br.
trf3.jus.br,IOException: Received RST_STREAM: Internal error,10 trf3-jus-br.mail.protection.outlook.com.
trf4.jus.br,302,5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
trf5.jus.br,200,60 gauss02.trf5.jus.br.; 50 gauss01.trf5.jus.br.
trt14.jus.br,301,10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
trt21.jus.br,302,10 aspmx2.googlemail.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 aspmx3.googlemail.com.
trt7.jus.br,302,30 alt4.aspmx.l.google.com.; 20 alt1.aspmx.l.google.com.; 20 alt2.aspmx.l.google.com.; 30 alt3.aspmx.l.google.com.; 10 aspmx.l.google.com.
tse.jus.br,403,1 antispam-01.tse.jus.br.; 50 antispam-02.tse.jus.br.
tst.jus.br,202,10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
ufmg.br,301,10 mail-interno-pmg.ufmg.br.; 90 mail-pmg.ufmg.br.
web.roc-taiwan.org,HttpConnectTimeoutException: HTTP connect timed out,none
www2.camara.leg.br,302,none
www2.fab.mil.br,403,dig error
www2.tjam.jus.br,HttpConnectTimeoutException: HTTP connect timed out,none
www5.tjba.jus.br,SSLHandshakeException: Remote host terminated the handshake,none
