subdomain,parent_domain,http_status
www.ipd.gov.mm,gov.mm,200
www.irdmyanmar.gov.mm,gov.mm,Connection timed out after 3001 milliseconds
www.it.tourism.gov.mm,gov.mm,Could not resolve host: www.it.tourism.gov.mm
www.jp.tourism.gov.mm,gov.mm,Could not resolve host: www.jp.tourism.gov.mm
www.kayinstate.gov.mm,gov.mm,200
www.kr.tourism.gov.mm,gov.mm,Could not resolve host: www.kr.tourism.gov.mm
www.law.ulab.gov.mm,gov.mm,Could not resolve host: www.law.ulab.gov.mm
www.maccs.gov.mm,gov.mm,200
www.magway.gov.mm,gov.mm,200
www.magwayparliament.gov.mm,gov.mm,Could not resolve host: www.magwayparliament.gov.mm
www.mail.construction.gov.mm,gov.mm,Could not resolve host: www.mail.construction.gov.mm
www.mail.meb.gov.mm,gov.mm,Could not resolve host: www.mail.meb.gov.mm
www.mail.mfiu.gov.mm,gov.mm,Could not resolve host: www.mail.mfiu.gov.mm
www.mandalayregion.gov.mm,gov.mm,301
www.mba.gov.mm,gov.mm,Connection timed out after 3001 milliseconds
www.mcdc.gov.mm,gov.mm,Connection timed out after 3001 milliseconds
www.mdyregion.gov.mm,gov.mm,Resolving timed out after 3001 milliseconds
www.meter.moee.gov.mm,gov.mm,Could not resolve host: www.meter.moee.gov.mm
www.mfid.gov.mm,gov.mm,Resolving timed out after 3000 milliseconds
www.mfiu.gov.mm,gov.mm,200
www.mifer.gov.mm,gov.mm,Connection timed out after 3001 milliseconds
www.miservices.gov.mm,gov.mm,Connection timed out after 3000 milliseconds
www.mlis.gov.mm,gov.mm,Connection timed out after 3001 milliseconds
www.mm.tourism.gov.mm,gov.mm,Could not resolve host: www.mm.tourism.gov.mm
www.mmftb.gov.mm,gov.mm,200
www.moali.gov.mm,gov.mm,200
www.moee.gov.mm,gov.mm,301
www.moezala.gov.mm,gov.mm,Connection timed out after 3001 milliseconds
www.mofa.gov.mm,gov.mm,Connection timed out after 3000 milliseconds
www.moha.gov.mm,gov.mm,403
www.mohs.gov.mm,gov.mm,Operation timed out after 3001 milliseconds with 0 bytes received
www.moin.gov.mm,gov.mm,Resolving timed out after 3000 milliseconds
www.mol.gov.mm,gov.mm,Connection timed out after 3000 milliseconds
www.monstate.gov.mm,gov.mm,Could not resolve host: www.monstate.gov.mm
www.motc.gov.mm,gov.mm,307
www.mougo.gov.mm,gov.mm,Connection timed out after 3002 milliseconds
www.mric.gov.mm,gov.mm,Could not resolve host: www.mric.gov.mm
www.mrtv.gov.mm,gov.mm,SSL: no alternative certificate subject name matches target hostname 'www.mrtv.gov.mm'
www.msme.gov.mm,gov.mm,Could not resolve host: www.msme.gov.mm
www.msmewebportal.gov.mm,gov.mm,SSL: no alternative certificate subject name matches target hostname 'www.msmewebportal.gov.mm'
www.myanmar.gov.mm,gov.mm,Could not resolve host: www.myanmar.gov.mm
www.myanmarcustoms.gov.mm,gov.mm,Could not resolve host: www.myanmarcustoms.gov.mm
www.myanmarembassy.gov.mm,gov.mm,Resolving timed out after 3001 milliseconds
www.myanmarevisa.gov.mm,gov.mm,Resolving timed out after 3001 milliseconds
www.myanmarpoliceforce.gov.mm,gov.mm,Could not resolve host: www.myanmarpoliceforce.gov.mm
www.myanmarthilawa.gov.mm,gov.mm,200
www.myanmartradeportal.gov.mm,gov.mm,301
www.myco.dica.gov.mm,gov.mm,200
www.nam.gov.mm,gov.mm,200
www.necc.gov.mm,gov.mm,Could not resolve host: www.necc.gov.mm
www.nptdc.gov.mm,gov.mm,Connection timed out after 3001 milliseconds
www.oag.gov.mm,gov.mm,Could not resolve host: www.oag.gov.mm
www.oagmac.gov.mm,gov.mm,200
www.old.dca.gov.mm,gov.mm,Connection timed out after 3002 milliseconds
www.panel.dalms-rdinfo.gov.mm,gov.mm,Resolving timed out after 3000 milliseconds
www.portedi.gov.mm,gov.mm,403
www.prisonsdepartment.gov.mm,gov.mm,SSL certificate problem: unable to get local issuer certificate
www.projectbank.gov.mm,gov.mm,SSL certificate problem: unable to get local issuer certificate
www.ptd.gov.mm,gov.mm,307
www.pyithuhluttaw.gov.mm,gov.mm,Could not resolve host: www.pyithuhluttaw.gov.mm
www.qcrs-dof.qcrs.gov.mm,gov.mm,Could not resolve host: www.qcrs-dof.qcrs.gov.mm
www.qcrs.gov.mm,gov.mm,302
www.railways.gov.mm,gov.mm,Could not resolve host: www.railways.gov.mm
www.rehabilitation.gov.mm,gov.mm,Resolving timed out after 3001 milliseconds
www.report.dsw.gov.mm,gov.mm,Could not resolve host: www.report.dsw.gov.mm
www.rrdhrplan.gov.mm,gov.mm,200
www.rtad.gov.mm,gov.mm,Could not resolve host: www.rtad.gov.mm
www.ru.tourism.gov.mm,gov.mm,Could not resolve host: www.ru.tourism.gov.mm
www.sagaingregiongad.gov.mm,gov.mm,Resolving timed out after 3000 milliseconds
www.sarpaybeikman-pol.gov.mm,gov.mm,301
www.sawsawshar.gov.mm,gov.mm,Resolving timed out after 3000 milliseconds
www.secm.gov.mm,gov.mm,301
www.self-briefing.ais.gov.mm,gov.mm,SSL: no alternative certificate subject name matches target hostname 'www.self-briefing.ais.gov.mm'
www.smedevelopmentagency.gov.mm,gov.mm,Resolving timed out after 3000 milliseconds
www.ssdsw.gov.mm,gov.mm,Failed to connect to www.ssdsw.gov.mm port 443 after 313 ms: Could not connect to server
www.ssic.gov.mm,gov.mm,Could not resolve host: www.ssic.gov.mm
www.terraindata.ais.gov.mm,gov.mm,SSL: no alternative certificate subject name matches target hostname 'www.terraindata.ais.gov.mm'
www.th.tourism.gov.mm,gov.mm,Could not resolve host: www.th.tourism.gov.mm
www.thilawasez.gov.mm,gov.mm,Could not resolve host: www.thilawasez.gov.mm
www.tourism.gov.mm,gov.mm,Could not resolve host: www.tourism.gov.mm
www.treasury.gov.mm,gov.mm,SSL certificate problem: unable to get local issuer certificate
www.uec.gov.mm,gov.mm,Connection timed out after 3001 milliseconds
www.ulab.gov.mm,gov.mm,200
www.vn.tourism.gov.mm,gov.mm,Could not resolve host: www.vn.tourism.gov.mm
www.webmail.dca.gov.mm,gov.mm,200
www.yangon.gov.mm,gov.mm,403
www.ycdc.gov.mm,gov.mm,200
www.zw.tourism.gov.mm,gov.mm,Could not resolve host: www.zw.tourism.gov.mm
yangon.gov.mm,gov.mm,403
ybps.ycdc.gov.mm,gov.mm,200
ybs.gov.mm,gov.mm,Could not resolve host: ybs.gov.mm
ycdc.gov.mm,gov.mm,200
yric.yangon.gov.mm,gov.mm,403
zw.tourism.gov.mm,gov.mm,Could not resolve host: zw.tourism.gov.mm
