hostname,score,sources,label,level,http_status,mx
minmineria.cl,7,wikidata;wikidata,Ministry of Mining,central,HttpConnectTimeoutException: HTTP connect timed out,20 mx-02-us-west-2.prod.hydra.sophos.com.; 10 mx-01-us-west-2.prod.hydra.sophos.com.
minsegpublica.cl,7,wikidata;wikidata,Ministry of Public Security of Chile,central,HttpConnectTimeoutException: HTTP connect timed out,none
regiondeloslagos.cl,7,wikidata;wikidata,Regional Council of Los Lagos,central-1,ConnectException,none
sitio.gorebiobio.cl,7,wikidata;wikidata,Regional Council of Biobío,central-1,ConnectException,none
tribunalconstitucional.cl,6,wikidata,Constitutional Court of Chile,,HttpConnectTimeoutException: HTTP connect timed out,none
onemi.gov.cl,5,wikidata,National Office of Emergency of the Interior Ministry,central,ConnectException,32767 ms11495337.msv1.invalid.; 0 onemi-gov-cl.mail.protection.outlook.com.
academialenguarapanui.cl,4,wikidata,Q130492298,,HttpTimeoutException: request timed out,0 mail.academialenguarapanui.cl.
aduana.cl,4,wikidata,Servicio Nacional de Aduanas,,HttpConnectTimeoutException: HTTP connect timed out,10 aduana-cl.mail.protection.outlook.com.
agenciaeducacion.cl,4,wikidata,Q5659763,,301,1 aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.
anid.cl,4,wikidata,Chilean National Agency for Research and Development,,HttpConnectTimeoutException: HTTP connect timed out,15 anid-cl.mail.protection.outlook.com.
archivonacional.cl,4,wikidata,National Archives of Chile,,HttpConnectTimeoutException: HTTP connect timed out,10 smtp.dibam.cl.
bcentral.cl,4,wikidata,Central Bank of Chile,,HttpConnectTimeoutException: HTTP connect timed out,10 mx2.hc4571-96.iphmx.com.; 10 mx1.hc4571-96.iphmx.com.
bibliotecaspublicas.cl,4,wikidata,Q37812651,,HttpTimeoutException: request timed out,0 bibliotecaspublicas.cl.
bomberos.cl,4,wikidata,Bomberos de Chile,,HttpConnectTimeoutException: HTTP connect timed out,0 bomberos-cl.mail.protection.outlook.com.
bomberosancud.cl,4,wikidata,Q16554157,,HttpConnectTimeoutException: HTTP connect timed out,0 bomberosancud.cl.
bomberosconchali.cl,4,wikidata,Q24936343,,200,1 ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
bomberoscopiapo.cl,4,wikidata,Q20994801,,HttpConnectTimeoutException: HTTP connect timed out,none
bomberosmaipu.cl,4,wikidata,Q20014332,,HttpConnectTimeoutException: HTTP connect timed out,0 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.
bomberosvinadelmar.cl,4,wikidata,Cuerpo de Bomberos de Viña del Mar,,HttpConnectTimeoutException: HTTP connect timed out,0 bomberosvinadelmar-cl.mail.protection.outlook.com.
cajmetro.cl,4,wikidata,Q2883831,,HttpConnectTimeoutException: HTTP connect timed out,dig error
camara.cl,4,wikidata,Chamber of Deputies,central,HttpConnectTimeoutException: HTTP connect timed out,10 relay.camara.cl.
carabineros.cl,4,wikidata,Carabineros de Chile,central,ConnectException,20 d141429b.ess.barracudanetworks.com.; 10 d141429a.ess.barracudanetworks.com.
cbgranja.cl,4,wikidata,La Granja-San Ramón-La Pintana Fire Department,,HttpConnectTimeoutException: HTTP connect timed out,5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
cbn.cl,4,wikidata,Cuerpo de Bomberos de Ñuñoa,,HttpConnectTimeoutException: HTTP connect timed out,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
cbt.cl,4,wikidata,Cuerpo de Bomberos de Talcahuano,,HttpConnectTimeoutException: HTTP connect timed out,1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
cchen.cl,4,wikidata,Chilean Nuclear Energy Commission,,HttpConnectTimeoutException: HTTP connect timed out,5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
ccs.cl,4,wikidata,Q5795755,,HttpConnectTimeoutException: HTTP connect timed out,1 smtp.google.com.
cenabast.cl,4,wikidata,Q5760740,,HttpConnectTimeoutException: HTTP connect timed out,0 cenabast-cl.mail.protection.outlook.com.
chilecompra.cl,4,wikidata,ChileCompra,,HttpConnectTimeoutException: HTTP connect timed out,0 chilecompra-cl.mail.protection.outlook.com.
cmfchile.cl,4,wikidata,Comisión para el Mercado Financiero,,HttpConnectTimeoutException: HTTP connect timed out,10 mxa-003e6201.gslb.pphosted.com.; 10 mxb-003e6201.gslb.pphosted.com.
cne.cl,4,wikidata,Comisión Nacional de Energía,,HttpConnectTimeoutException: HTTP connect timed out,5 cne-cl.mail.protection.outlook.com.
cochilco.cl,4,wikidata,Chilean Copper Commission,,302,20 mx-02-us-east-2.prod.hydra.sophos.com.; 10 mx-01-us-east-2.prod.hydra.sophos.com.
conaset.cl,4,wikidata,National Traffic Safety Commission,,HttpConnectTimeoutException: HTTP connect timed out,5 mail.conaset.cl.
conicyt.cl,4,wikidata,National Fund for Scientific and Technological Development,,HttpTimeoutException: request timed out,15 conicyt-cl.mail.protection.outlook.com.
consejoctci.cl,4,wikidata,"Science, Technology, Knowledge and Innovation National Council",,HttpConnectTimeoutException: HTTP connect timed out,10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
consejotransparencia.cl,4,wikidata,Q5784135,central,301,10 consejotransparencia-cl.mail.protection.outlook.com.
contraloria.cl,4,wikidata,Comptroller General of Chile,,200,10 contraloria-cl.mail.protection.outlook.com.
costarica.cl,4,wikidata,embassy of Costa Rica in Chile,central,200,5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
cpl.cl,4,wikidata,Q16491400,,ConnectException,5 alt2.aspmx.l.google.com.; 10 al3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 al4.aspmx.l.google.com.
defensacivil.cl,4,wikidata,Civil defence of Chile,,200,0 mail.defensacivil.cl.
defensorianinez.cl,4,wikidata,Q75762360,,301,10 defensorianinez-cl.mail.protection.outlook.com.
dgmn.cl,4,wikidata,Q5400774,central,200,0 dgmn-cl.mail.protection.outlook.com.
dicrep.cl,4,wikidata,Dirección General del Crédito Prendario,,301,0 dicrep-cl.mail.protection.outlook.com.
direcciondeltrabajo.cl,4,wikidata,Dirección General del Trabajo,,HttpConnectTimeoutException: HTTP connect timed out,10 paine.dt.gob.cl.
educacionsuperior.mineduc.cl,4,wikidata,Undersecretariat of Higher Education Chile,central,200,none
embajadadeargelia.cl,4,wikidata,"Embassy of Algeria, Santiago",central,200,0 embajadadeargelia.cl.
embajadadelparaguay.cl,4,wikidata,embassy of Paraguay in Chile,central,403,none
embajadadominicana.cl,4,wikidata,embassy of the Dominican Republic in Chile,central,301,0 mail.embajadadominicana.cl.
embajadahaiti.cl,4,wikidata,embassy of Haiti in Chile,central,301,30 aspmx2.googlemail.com.; 10 alt1.aspmx.l.google.com.; 40 aspmx3.googlemail.com.; 0 aspmx.l.google.com.; 20 alt2.aspmx.l.google.com.
embajadapalestina.cl,4,wikidata,"Embassy of the State of Palestine, Santiago",central,200,60 ASPMX5.GOOGLEMAIL.COM.; 30 ASPMX2.GOOGLEMAIL.COM.; 50 ASPMX4.GOOGLEMAIL.COM.; 20 ALT2.ASPMX.L.GOOGLE.COM.; 100 embajadapalestina.cl.; 0 ASPMX.L.GOOGLE.COM.; 40 ASPMX3.GOOGLEMAIL.COM.; 10 ALT1.ASPMX.L.GOOGLE.COM.
embamarruecos.cl,4,wikidata,embassy of Morocco in Chile,central,ConnectException,none
embanicch.cl,4,wikidata,embassy of Nicaragua in Chile,central,ConnectException,none
epi.minsal.cl,4,wikidata,Q118610254,,403,none
fch.cl,4,wikidata,Fundación Chile,,200,0 fch-cl.mail.protection.outlook.com.
fiscaliadechile.cl,4,wikidata,Public Ministry of Chile,,ConnectException,10 mail01.fiscaliadechile.cl.; 10 mail02.fiscaliadechile.cl.
gendarmeria.cl,4,wikidata,Chilean Gendarmerie,central,HttpConnectTimeoutException: HTTP connect timed out,0 gendarmeria-cl.mail.protection.outlook.com.
ide.cl,4,wikidata,Geospatial Data Infrastructure,,301,none
idic.cl,4,wikidata,Instituto de Investigaciones y Control,,301,0 idic-cl.mail.protection.outlook.com.
igm.cl,4,wikidata,Instituto Geográfico Militar,,ConnectException,0 igm-cl.mail.protection.outlook.com.
inapi.cl,4,wikidata,Chilean Institute of Intellectual Property (INAPI),,200,5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
ind.cl,4,wikidata,Q1072817,,200,1 smtp.google.com.
indh.cl,4,wikidata,Instituto Nacional de Derechos Humanos,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 30 aspmx2.googlemail.com.; 40 aspmx3.googlemail.com.; 5 alt1.aspmx.l.google.com.
ine.cl,4,wikidata,Instituto Nacional de Estadísticas,central,302,0 ine-cl.mail.protection.outlook.com.
infor.cl,4,wikidata,Instituto Forestal,,ConnectException,0 infor-cl.mail.protection.outlook.com.
inh.cl,4,wikidata,National Institute of Hydraulics,,302,30 alt2.aspmx.l.google.com.; 30 alt1.aspmx.l.google.com.; 50 aspmx2.googlemail.com.; 50 aspmx3.googlemail.com.; 10 aspmx.l.google.com.
inn.cl,4,wikidata,Q5917564,,301,10 inn-cl.mail.protection.outlook.com.
junaeb.cl,4,wikidata,Q5956502,,HttpConnectTimeoutException: HTTP connect timed out,0 junaeb-cl.mail.protection.outlook.com.
marcachile.cl,4,wikidata,Image of Chile Foundation,,301,10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
minvu.cl,4,wikidata,Q6134961,central,301,0 minvu-cl.mail.protection.outlook.com.
mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Santiago",central,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mop.cl,4,wikidata,Q6134946,central,HttpConnectTimeoutException: HTTP connect timed out,none
municipalidaddevalparaiso.cl,4,wikidata,Valparaíso,,200,0 municipalidaddevalparaiso.cl.
nuevoportal.ine.cl,4,wikidata,Sistema Estadístico Nacional,,HttpConnectTimeoutException: HTTP connect timed out,dig error
parvularia.mineduc.cl,4,wikidata,Q28517305,central,HttpConnectTimeoutException: HTTP connect timed out,none
pdichile.cl,4,wikidata,Investigations Police of Chile,central,403,5 d273101a.ess.barracudanetworks.com.; 10 d273101b.ess.barracudanetworks.com.
poderjudicial.cl,4,wikidata;wikidata;wikidata;wikidata;wikidata,Q5789526 | Supreme Court of Chile | Q5789502 | Appeal Court of Copiapo | Q5789506,central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching poderjudicial.cl found.,10 antispam03.poderjudicial.cl.; 10 antispam01.poderjudicial.cl.; 10 antispam02.poderjudicial.cl.
registrocivil.cl,4,wikidata,Civil Registry and Identification Service of Chile,central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching registrocivil.cl found.,0 antivirus2.srcei.cl.; 0 antivirus.srcei.cl.
saludarica.cl,4,wikidata,Arica Health Service,,403,0 aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
saludaysen.cl,4,wikidata,Servicio de Salud Aysén,,403,10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
santiago.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Santiago de Chile",central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
sbif.cl,4,wikidata,Superintendency of Banks and Financial Institutions of Chile,,500,10 mxa-003e6201.gslb.pphosted.com.; 10 mxb-003e6201.gslb.pphosted.com.
senado.cl,4,wikidata,Senate of Chile,central,301,0 senado-cl.mail.protection.outlook.com.
sename.cl,4,wikidata,Servicio Nacional de Menores,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching sename.cl found.,0 sename-cl.mail.protection.outlook.com.
senapred.cl,4,wikidata,National Service for Disaster Prevention and Response,,200,0 senapred-cl.mail.protection.outlook.com.
sence.cl,4,wikidata,Chile. Servicio Nacional de Capacitación y Empleo,,301,5 sence-cl.mail.protection.outlook.com.
sercotec.cl,4,wikidata,Servicio de Cooperación Técnica,,200,2 mx-02-us-east-2.prod.hydra.sophos.com.; 5 mx-01-us-east-2.prod.hydra.sophos.com.
sernac.cl,4,wikidata,National Consumer Service,central,HttpConnectTimeoutException: HTTP connect timed out,10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 mail.icommarketing.com.
sernageomin.cl,4,wikidata,National Geology and Mining Service,,HttpConnectTimeoutException: HTTP connect timed out,0 sernageomin-cl.mail.protection.outlook.com.
sernapesca.cl,4,wikidata,National Fisheries Service,,302,10 sernapesca-cl.mail.protection.outlook.com.
sernatur.cl,4,wikidata,Servicio Nacional de Turismo,,301,0 sernatur-cl.mail.protection.outlook.com.
servel.cl,4,wikidata,Electoral Service of Chile,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 servel-cl.mail.protection.outlook.com.
serviciodesaludnuble.cl,4,wikidata,Q56318633,,302,10 mx.zm002.zimbramail.cl.; 100 alt1.mx.zm002.zimbramail.cl.; 100 alt2.mx.zm002.zimbramail.cl.
shoa.cl,4,wikidata,Hydrographic and Oceanographic Service of the Chilean Navy,,403,20 fltmail.shoa.cl.; 30 fltmail3.shoa.cl.; 10 fltmail2.shoa.cl.
sii.cl,4,wikidata,Internal Revenue Service of Chile,central,200,10 mxmail.sii.cl.
sml.cl,4,wikidata,Servico Médico Legal,,ConnectException,none
spensiones.cl,4,wikidata,Q6135924,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mx-02-us-west-2.prod.hydra.sophos.com.; 10 mx-01-us-west-2.prod.hydra.sophos.com.
ssdefensa.cl,4,wikidata,Q17630725,central,200,20 mx-02.csirtdefensa.cl.; 10 mx-01.csirtdefensa.cl.
ssffaa.cl,4,wikidata,Undersecretariat for the Armed Forces,central,301,none
subpesca.cl,4,wikidata,Undersecretariat of Fisheries,central,301,10 subpesca-cl.mail.protection.outlook.com.
subrei.cl,4,wikidata,Q17629176,,301,10 subrei-cl.mail.protection.outlook.com.
supereduc.cl,4,wikidata,Q6135919,,HttpConnectTimeoutException: HTTP connect timed out,0 supereduc-cl.mail.protection.outlook.com.
suseso.cl,4,wikidata,Q16636769,,301,none
svs.cl,4,wikidata,Q9080625,,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching svs.cl found.,10 mxb-003e6201.gslb.pphosted.com.; 10 mxa-003e6201.gslb.pphosted.com.
uaf.cl,4,wikidata,Unidad de Análisis Financiero,,ConnectException,none
wwww.bomberosconcepcion.cl,4,wikidata,Fire Department Concepción,,ConnectException,none
chile.mid.ru,3,wikidata,embassy of Russia in Chile,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
chile.um.dk,3,wikidata,"Embassy of Denmark, Santiago",central,301,none
cl.ambafrance.org,3,wikidata,"Embassy of France, Santiago",central,301,none
cl.china-embassy.org,3,wikidata,"Embassy of the People's Republic of China, Santiago",central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching cl.china-embassy.org found.,none
cl.mvep.hr,3,wikidata,embassy of Croatia in Chile,central,ConnectException,none
cubadiplomatica.cu,3,wikidata,embassy of Cuba in Chile,central,ConnectException,none
eeas.europa.eu,3,wikidata,Delegation of the European Union to Chile,,200,none
finlandabroad.fi,3,wikidata,"embassy of Finland, Santiago de Chile",central,301,none
ih.csic.es,3,wikidata,Instituto de Historia,,301,none
mfa.gr,3,wikidata,embassy of Greece in Chile,central,403,none
mzv.cz,3,wikidata,embassy of the Czech republic in Chile,central,302,none
norway.no,3,wikidata,"Embassy of Norway, Santiago",central,301,0 mx.domeneshop.no.
roc-taiwan.org,3,wikidata,Taipei Economic and Cultural Office in Chile,,302,none
santiago.diplo.de,3,wikidata,"Embassy of Germany, Santiago",central,200,none
santiagodechile.mae.ro,3,wikidata,embassy of Romania in Chile,central,503,none
swedenabroad.se,3,wikidata,"Embassy of Sweden, Santiago de Chile",central,301,none
hacienda.cl,2,wikidata;wikidata;wikidata,Ministry of Finance | Finance undersecretariat of Chile,central,302,none
mindep.cl,2,wikidata;wikidata;wikidata,Ministry of Sports (Chile) | Q17630728,central,302,none
mineduc.cl,2,wikidata;wikidata;wikidata,undersecretariat of education Chile | Ministry of Education of Chile,central,HttpConnectTimeoutException: HTTP connect timed out,none
minsal.cl,2,wikidata;wikidata;wikidata,Ministry of Health | Undersecretariat of Public Health,central,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,none
subdere.gov.cl,0,wikidata,Undersecretariat of Regional and Administrative Development,central,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching subdere.gov.cl found.,none
